case,s,node,fraction,l,velocity,heat,required_negative_null_plus,required_negative_null_minus,required_before_plus,required_before_minus,fd_error,spline_error,geometry_rho,geometry_p_l,geometry_j_l,geometry_p_omega,reservoir_rho,reservoir_p_l,reservoir_j_l,reservoir_p_omega,endpoint_rho,endpoint_p_l,endpoint_j_l,endpoint_p_omega,remainder_rho,remainder_p_l,remainder_j_l,remainder_p_omega
prior_thermal_n64,0.8150000000000001,21,0.328125,-1.9107119923077696,-0.991070045977808,2.7195425335236187,0.7445530800901381,0.0,0.0,0.0,7.866334869838058e-08,4.506168669806028e-07,0.003886797277925055,-0.005946038532939549,-0.0005925251387210299,0.0018522385102973777,0.19039636248944594,0.1820924990380623,-0.18623693820904344,0.0,-0.0014703146830678932,-0.001073627321799491,-0.0006300465859189806,0.003534457590325309,-0.18503925052845302,-0.18696491024920234,0.1862744596562414,-0.0016822190800279313
prior_thermal_n64,0.8150000000000001,22,0.34375,-1.8883240256549711,-0.9923130215564094,2.606163845819656,0.7225797505774578,0.0,0.0,0.0,8.612681222353556e-08,8.010838619147351e-08,0.004122062699554075,-0.005874439672554349,-0.0005110965730326621,0.0013971046686148797,0.1846748151253562,0.17686334547208335,-0.18076369829667496,0.0,-0.0013986301928384703,-0.00102233662455489,-0.0006024881885633706,0.003363282657877471,-0.17915412223296365,-0.1817154485200828,0.18085508991220567,-0.001966177989262591
prior_thermal_n64,0.8150000000000001,23,0.359375,-1.8662554095818658,-0.9934330479982629,2.4206102275578636,0.6881888309563655,0.0,0.0,0.0,8.320931037513607e-08,1.5421209437118527e-07,0.004324528403442496,-0.005825348757030674,-0.00044116215332670554,0.0010503299988263949,0.17585367818592035,0.16850624685952692,-0.1721762254438182,0.0,-0.0013204504636712016,-0.000966364002940707,-0.0005723867214795628,0.0031767693855251993,-0.17020869931880664,-0.1733652316136169,0.17230745001197104,-0.0021264393866988044
prior_thermal_n64,0.8150000000000001,24,0.375,-1.844390459781612,-0.9944946363595482,2.210418570378681,0.6509052682538325,0.0,0.0,0.0,7.336937550811006e-08,8.011650173204814e-08,0.0045005342261446235,-0.005793735470042697,-0.00038204440962379176,0.0007868300514439184,0.16632799600199175,0.15939479773213397,-0.1628589151565681,0.0,-0.0012384603666776922,-0.0009076565949568216,-0.00054082437177733,0.002981245756193561,-0.16058900140916943,-0.16428087660721985,0.16301769511872163,-0.0021944157047496422
prior_thermal_n64,0.8150000000000001,25,0.390625,-1.822563026182372,-0.9955013247745876,2.0117538650634694,0.619954657521128,0.0,0.0,0.0,5.942184542009378e-08,3.580372705886325e-07,0.004655465688845353,-0.005774801855482563,-0.0003328003112090666,0.0005874772215731813,0.15841707919266237,0.1518267551508637,-0.15512034040958703,0.0,-0.0011529207251900289,-0.0008463961897721245,-0.0005078618645854888,0.002777228308318931,-0.152608692778627,-0.15675516081657415,0.15529540196296343,-0.0021897510867457497
prior_thermal_n64,0.8150000000000001,26,0.40625,-1.8006990316140026,-0.9964136697511401,1.829381875461768,0.5983357530645643,0.0,0.0,0.0,4.390181383077778e-08,6.513631026651813e-07,0.004792945925907783,-0.005764403076767465,-0.0002923164399433264,0.000438833952155378,0.15287445562309568,0.1465509650133576,-0.14971174407434787,0.0,-0.0010643493307526208,-0.0007829484376002865,-0.0004736588883976137,0.0025658476821153564,-0.14701716036643528,-0.15153241965252476,0.14989308652280217,-0.0021270137299599784
prior_thermal_n64,0.8150000000000001,27,0.421875,-1.7788491400237396,-0.9971995505233064,1.6491403180109117,0.5832920210516845,0.0,0.0,0.0,3.460747972656303e-08,2.8499067638665474e-07,0.004916340685141336,-0.0057592209797136034,-0.00025972967014821984,0.00033041864945883737,0.14900700507579961,0.14288521642160298,-0.145945536851334,0.0,-0.0009737764555229758,-0.0007180524807013748,-0.0004385669167812665,0.0023494161166257893,-0.14311688793513533,-0.14792638492061522,0.14612437409796702,-0.002018997467166952
prior_thermal_n64,0.8150000000000001,28,0.4375,-1.7570846869688543,-0.9978580073577482,1.4508928824997982,0.5679334170613348,0.0,0.0,0.0,3.147522073965875e-08,1.7283525494268207e-07,0.005026147126899578,-0.0057562184998925705,-0.00023380561057444833,0.00025493013475581263,0.14508374601795498,0.13911659333500953,-0.14209984299027031,0.0,-0.0008824312295484672,-0.0006526182819584786,-0.00040299054374628497,0.002130545821286627,-0.13917516766150692,-0.14422019355294363,0.14226902792344215,-0.0018756156865308144
prior_thermal_n64,0.8150000000000001,29,0.453125,-1.7353390357189025,-0.9984504827127567,1.1740781254841843,0.5367472827004189,0.0,0.0,0.0,2.8001906495801754e-08,3.6274404936333473e-07,0.005124918330221295,-0.005754621109256915,-0.00021080203930295375,0.00020457266643509017,0.13721003856437555,0.1313816766661998,-0.13429569614284337,0.0,-0.0007909830945556515,-0.0005871622157098029,-0.0003671108969963332,0.0019104647432374431,-0.1312941371395986,-0.1365491355597469,0.13445200500053675,-0.001705892076802353
prior_thermal_n64,0.8150000000000001,30,0.46875,-1.7131001379292907,-0.9990339302135778,0.782256046030837,0.48446409423429815,0.0,0.0,0.0,2.462568330242193e-08,3.2252393020117294e-07,0.005217561992082096,-0.005756102508459865,-0.00018836550826763576,0.00017129963818229987,0.12406587166206687,0.11836452382708193,-0.12121514112538635,0.0,-0.0006982513721247166,-0.0005208798569965892,-0.0003303691118277289,0.0016858938905900261,-0.11815005829786006,-0.12359974647854521,0.12135714472894645,-0.0015145942524077262
prior_thermal_n64,0.8150000000000001,31,0.484375,-1.6894779310201018,-0.9995131111387843,0.34528287708170485,0.4238437010836996,0.0,0.0,0.0,2.1456376704011293e-08,2.277467421183592e-07,0.005309432868822178,-0.0057633465633030855,-0.0001659049596875538,0.00014897145767518656,0.10886208769950362,0.10323397351983132,-0.1060480180336323,0.0,-0.0006017229677809481,-0.00045202828463917143,-0.0002916256372071871,0.0014501223477440934,-0.10295093186290048,-0.10854529179849524,0.10617373871115193,-0.0013011508900689069
prior_thermal_n64,0.8150000000000001,32,0.5,-1.6637199843672121,-0.9997197949849036,0.08491548693054787,0.36456162531612535,0.0,0.0,0.0,1.7989957600862694e-08,2.1937720010768865e-07,0.0054034159264600085,-0.005778774733895249,-0.000144418241276215,0.0001343859367840852,0.09403235333459593,0.0883944160660766,-0.09121338111853014,0.0,-0.000499459658852348,-0.00037915829862537236,-0.0002500946554937185,0.0011987376076411393,-0.08812947774928358,-0.09379403250134648,0.09131905753274765,-0.0010643516708570542
prior_thermal_n64,0.8150000000000001,33,0.515625,-1.6357632380956293,-0.9993645466773952,0.5431420084146948,0.3205642089645381,0.0,0.0,0.0,1.4874957559966873e-08,1.6204731706503678e-07,0.005499162677919924,-0.005804075704716921,-0.00012398829294927197,0.00012575110341061255,0.08307514152399696,0.077319329070155,-0.08019721909492462,0.0,-0.00039194184335782713,-0.00030229510378110237,-0.00020630034338867435,0.0009353547104335588,-0.07718403700271921,-0.08282110967109081,0.08027953114536403,-0.0008096036070229462
prior_thermal_n64,0.8150000000000001,34,0.53125,-1.6074313001746967,-0.9980962802084727,1.5278400457892598,0.3101530165926181,0.0,0.0,0.0,1.448145849137811e-08,6.221262986935987e-08,0.005591498477185424,-0.005838447825972755,-0.0001061341087906,0.00012074035031216509,0.08058507024078546,0.07456689096688725,-0.07757583976251116,0.0,-0.00028655377926692447,-0.00022629052389773973,-0.00016376951594080646,0.000681534472614318,-0.0747070179843331,-0.08017904826896227,0.07763347516966138,-0.000560794122302153
prior_thermal_n64,0.8150000000000001,35,0.546875,-1.582381154053996,-0.9961442261356543,2.628493713066633,0.35395747555210716,0.0,0.0,0.0,1.410244188979992e-08,4.294827274511437e-08,0.005670221117696075,-0.005875488092707164,-9.259002657189138e-05,0.00011753514481329202,0.09174368089078615,0.08527600845944555,-0.08850918419578611,0.0,-0.00019646388662447278,-0.0001604680111221792,-0.0001281313930913024,0.00047068760031460577,-0.08587699588646559,-0.09099102854103053,0.08854472556230553,-0.0003531524555013138
prior_thermal_n64,0.8150000000000001,36,0.5625,-1.5624784952860982,-0.9944798408301698,3.8247620563414864,0.45584552038353565,0.0,0.0,0.0,1.3298597232241438e-08,5.301104010209498e-08,0.0057313121745061054,-0.005908863793440174,-8.319091671009619e-05,0.00011511034948836387,0.11751534174330945,0.11042139999652575,-0.11396662482702587,0.0,-0.00012828287552013763,-0.00011020965278215177,-0.00010142586621855813,0.0003141706572424098,-0.11165574669328321,-0.11622005413718378,0.11398485977653433,-0.00019906030775404594
prior_thermal_n64,0.8150000000000001,37,0.578125,-1.5452246827914438,-0.9937515830964561,4.836624908151398,0.5277280105882304,1.2316849990257062e-05,2.1949415874748134e-05,7.133745201986342e-06,1.2353725770394082e-08,2.0948439313810607e-08,0.005783480072355207,-0.005940314499627533,-7.592201680158085e-05,0.00011283668126503161,0.13569221414232274,0.12816340799624917,-0.13192521951689185,0.0,-7.297215764617763e-05,-6.932068908778192e-05,-7.96259344697713e-05,0.0001876963531690203,-0.12983576191232135,-0.13403440180678894,0.13192892343456003,-7.485967190398867e-05
prior_thermal_n64,0.8150000000000001,38,0.59375,-1.527398521457692,-0.9934756136572818,5.353134261491127,0.5011182516775101,0.00011331616562010316,6.5577356411816e-05,0.00010794905100414112,1.1217632925919247e-08,1.9411422702331248e-08,0.005836787163804024,-0.005975010036960527,-6.918498335462419e-05,0.00011018375786901381,0.129044831498121,0.12148418921973617,-0.1252618268016206,0.0,-2.0711053290122944e-05,-3.074861615840208e-05,-5.859205970654291e-05,6.715826469934043e-05,-0.12318733328102684,-0.1274284506405383,0.12525123387797252,4.302549316967338e-05
prior_thermal_n64,0.8150000000000001,39,0.609375,-1.5074921373065675,-0.9929816399627155,5.490251918546546,0.41011737709449747,0.0002132071471042385,0.00010654460572769365,0.00020812250929913234,9.839838839293801e-09,1.0226418797713854e-08,0.005895789814844495,-0.006016119955393348,-6.249232958406404e-05,0.00010676125855288684,0.10621238755270647,0.09879557101058097,-0.10250143696274117,0.0,3.0362513161202382e-05,6.640903803357226e-06,-3.709785369120437e-05,-5.389972417565116e-05,-0.10034696025102317,-0.10481833186977767,0.1024760424868483,0.000160660982728538
prior_thermal_n64,0.8150000000000001,40,0.625,-1.4840486994328117,-0.9916283928579318,5.45210992620733,0.28628657709399824,0.00030939648264782793,0.0001409923704099423,0.0003043407033094954,8.171868506884209e-09,1.065565753707409e-08,0.0059647993046539555,-0.006067361648907933,-5.55975978003291e-05,0.00010204258047133191,0.0751566865331878,0.06791863371827551,-0.07153513223606249,0.0,7.878802419573594e-05,4.1316168410005466e-05,-1.4760514575440823e-05,-0.0001763006349698485,-0.06927067525272958,-0.07402731153559346,0.0714942951528376,0.0002783432154411804
prior_thermal_n64,0.8150000000000001,41,0.640625,-1.4538801721135661,-0.9876525249677167,5.75363033088715,0.17628789800444405,0.00040175746594996176,0.00016552819104403754,0.0003949608942265542,6.1058887206835895e-09,1.3663201760396931e-08,0.00605320685693309,-0.006137189769117517,-4.8063597231215834e-05,9.486906033956798e-05,0.04763760367741645,0.04042697951514526,-0.04402889331041915,0.0,0.00012387489223474144,7.238673821612711e-05,9.294578564413327e-06,-0.0003024930347135405,-0.0417082717127181,-0.0466365560224789,0.04397153513462352,0.00039736209505310846
prior_thermal_n64,0.8150000000000001,42,0.65625,-1.4136765607698694,-0.9780172786309533,6.571039318712305,0.10828046234187691,0.0004863365426666308,0.00017776844945498226,0.0004729847596728964,4.887462182363855e-09,3.9668611507350264e-08,0.006170937096835846,-0.0062359317948765085,-3.992875845916712e-05,8.358514333610157e-05,0.0307432813180466,0.023314741519661238,-0.027022335527357052,0.0,0.00016240320376406317,9.797870275921388e-05,3.38753190953114e-05,-0.00042224387323082184,-0.024734747424974817,-0.02964865201729696,0.02694853144980257,0.0005058290165669234
prior_thermal_n64,0.8150000000000001,43,0.671875,-1.3650814797224586,-0.9621914808532426,7.189091317301443,0.0718880821704524,0.0005494876712259303,0.00018352961244838187,0.0005228655109537697,4.343820211513694e-09,3.3802268289010785e-08,0.006313934410372924,-0.006362306405792064,-3.233804414576373e-05,6.802375332409951e-05,0.02180547955248859,0.0140601078066495,-0.017919482599432966,0.0,0.00018828055618412182,0.00011654501009781403,5.249593048058325e-05,-0.0004969885885579384,-0.015679825698299787,-0.02053895922253938,0.017834648624806618,0.0005650123418820378
prior_thermal_n64,0.8150000000000001,44,0.6875,-1.3129403633594041,-0.9476033122183449,6.8665828169094265,0.05050125679666495,0.000478492323799002,0.00014731425932982823,0.0004420471404423351,3.970242469855667e-09,2.6933631167083423e-08,0.006468942727684058,-0.006504710743684983,-2.6216731247480016e-05,5.032100175366613e-05,0.016531702972166936,0.008663490888178962,-0.012579374338494615,0.0,0.00015955347057016294,9.935921331499346e-05,4.74664890306467e-05,-0.00040515069373116177,-0.010222313715053041,-0.015267560845178937,0.012505691118216488,0.0004554716954848279
prior_thermal_n64,0.8150000000000001,45,0.703125,-1.2576597217279317,-0.9433366394973662,5.6038623827423,0.03353938085252853,0.00011982910735371458,5.981517361474241e-06,9.131983336312892e-05,3.733190759129534e-09,8.082583488228947e-09,0.006635527102653191,-0.006661824390133388,-2.13952743176305e-05,3.230435291149752e-05,0.01221864751632243,0.0045623067882563885,-0.008376222515294116,0.0,1.8535288028281474e-05,3.818099853823439e-06,-6.069531721682942e-08,-7.377349921670654e-06,-0.005601655701697521,-0.0112279492782436,0.008354887936293702,3.968170283316817e-05
prior_thermal_n64,0.8150000000000001,46,0.71875,-1.1918304489001743,-0.9264902097181437,4.840820272547065,0.019870009109451255,0.0,0.0,0.0,3.5521460434520535e-09,1.0135828499447118e-08,0.006837077262812928,-0.006855451399815942,-1.7269030822443695e-05,1.46580501557417e-05,0.008829569863954726,0.0011842643188824517,-0.004992358301326509,0.0,-0.00011670458717813398,-8.706240546733301e-05,-4.569462062420045e-05,0.0003561692929695805,-0.0018757880139636633,-0.00795265331323106,0.005020783891128265,-0.00034151124281383877
prior_thermal_n64,0.8150000000000001,47,0.734375,-1.1123131274644658,-0.7873914098653526,6.3558839208909195,0.01132234540986618,0.00015986120804051176,0.0,0.0,5.983386212709566e-09,2.886776119028775e-08,0.007084753802037025,-0.007096574672436651,-1.393199806944098e-05,2.4970826913014923e-06,0.007118076359654406,-0.001360604439471237,-0.002798410653394422,0.0,-1.6314827809853787e-05,-1.1874653819596012e-05,-6.142395131435444e-06,4.8327471758623485e-05,-1.7007729807527218e-05,-0.005724095579145818,0.002790621050456417,-4.583038906732199e-05
prior_thermal_n64,0.8150000000000001,48,0.75,-1.0314364986187574,-0.5962330502393147,6.699767466453144,0.006921154891002151,0.0005036737723898145,0.0,6.05205189905349e-05,6.426749786919864e-09,6.1296816919118036e-09,0.00734024272139369,-0.007347443416820242,-1.1804875306519798e-05,1.9264895814510657e-06,0.006409613284739369,-0.002725016578270603,-0.0016207217265347433,0.0,1.1939537716804865e-05,8.677392083859839e-06,4.546571575139326e-06,-3.516238934702073e-05,0.0009186898989375159,-0.004631104230633499,0.0016043702796530843,3.7088878928471794e-05
prior_thermal_n64,0.8150000000000001,49,0.765625,-0.9506891665708483,-0.37075225415032603,6.68812028027492,0.0044690435448296135,0.0009599195540140072,0.0,1.3317799002265417e-05,4.889730479794573e-09,3.329740567685214e-08,0.007597321767459826,-0.007600770981438081,-1.085824994308299e-05,1.065869088720141e-05,0.006210673153259329,-0.0034913611138518204,-0.0008863551421978833,0.0,-4.790185462431307e-06,-3.489518501520798e-06,-1.7841054491013868e-06,1.4257708308628824e-05,0.0013914387996629288,-0.004105920349084739,0.0008772809977039016,-3.599017421427413e-06
prior_thermal_n64,0.8150000000000001,50,0.78125,-0.8773534680977877,-0.12013636581369863,6.876327364343572,0.0032018192141038066,0.0020080291953107803,0.0,2.2426784561681344e-05,3.505538538399152e-09,4.993515839993507e-09,0.007829933306564892,-0.007831012062560537,-9.223330827134303e-06,2.1899869244430227e-05,0.006501290874823112,-0.003899425539021804,-0.0003081314625261044,0.0,1.1501198576569538e-06,8.299930526839028e-07,4.6062700071357755e-07,-3.2887545305251284e-06,0.0013274923118841231,-0.0039324165165914166,0.0002984475046982565,2.5188623774955357e-05
prior_thermal_n64,0.8150000000000001,51,0.796875,-0.815298134594102,0.07147243234727425,6.987436883966564,0.002594975108353057,0.003496208223096077,0.0,1.877617002320674e-05,1.890995659694229e-09,8.167193951934677e-09,0.008023851012456501,-0.008024344569197237,-8.653345940451026e-06,3.0195808631878422e-05,0.007062405009539662,-0.004017950335807805,0.00021648868967050623,0.0,3.7634269875603396e-07,2.6709255321759566e-07,1.6624307479784317e-07,-1.0014004816280944e-06,0.0009610696602180826,-0.0040066613259426495,-0.0002253082786857551,3.119720911350652e-05
prior_thermal_n64,0.8150000000000001,52,0.8125,-0.7626344047357733,0.20443313495122936,7.036364384628872,0.00227523415444507,0.005268626212274445,0.0,1.574108102890318e-05,1.6654031796949575e-09,1.3371953277607383e-08,0.008185553808912867,-0.008185781803437939,-8.210284502992631e-06,3.553059920212186e-05,0.007735276641535316,-0.003962909873616803,0.0007402591816635147,0.0,-3.8094140953390244e-07,-2.836376742939271e-07,-1.2145170916351137e-07,1.2374578702666511e-06,0.00045065810878708486,-0.0042225882921468425,-0.0007483480144573438,3.429314133185521e-05
prior_thermal_n64,0.8150000000000001,53,0.828125,-0.7173362699019687,0.29435181369264085,7.026251833163009,0.0021390337502260426,0.0072653175007683386,0.0,1.5458519785214924e-05,1.7468325437807212e-09,7.688925529987988e-09,0.008321745114877592,-0.008321848352147753,-7.829329200656094e-06,3.85830496641898e-05,0.008509584803063653,-0.0038072692589286063,0.0012737717184240394,0.0,-1.3700522128168317e-07,-1.0615068673434953e-07,-3.010998912127422e-08,5.187688746344268e-07,-0.00018770268296477814,-0.004514472942532413,-0.001281570937635574,3.806428078955537e-05
prior_thermal_n64,0.8150000000000001,54,0.84375,-0.6789350069176228,0.34890572672748055,6.943521519869434,0.002215270663496489,0.00958759378259558,0.0,1.5237946883584865e-05,1.9232560763765495e-09,5.462277283832745e-09,0.008434575134301453,-0.008434623532578414,-7.49543414394779e-06,4.010338710049497e-05,0.009499036698691184,-0.003597759866900602,0.0018355395019607063,0.0,6.563772310391654e-08,4.1355255387522795e-08,4.584367011884441e-08,-7.804337572591845e-08,-0.0010645272021128343,-0.0048369050209332,-0.0018430807797747727,4.0181430476220886e-05
prior_thermal_n64,0.8150000000000001,55,0.859375,-0.647885422812057,0.3702863479974147,6.784722106722568,0.0026105401351084806,0.012444131762537732,0.0,1.4674451401153546e-05,2.0935496692701104e-09,1.3029928269174215e-08,0.008523734153202707,-0.008523761071492915,-7.214594968666708e-06,4.071004179925313e-05,0.010901167637192885,-0.0033739800365817215,0.002451134855262707,0.0,7.391257816765657e-08,4.751734356666532e-08,4.845662593902428e-08,-1.0094163381922696e-07,-0.002377507396568345,-0.0051498285522547605,-0.0024583979068573125,4.081098343307235e-05
prior_thermal_n64,0.8150000000000001,56,0.875,-0.6243536558952438,0.36055477620946463,6.55097866591325,0.003415853928780104,0.015541531089484494,0.0,1.4124334413273329e-05,2.2229231245036703e-09,1.5767541019036022e-08,0.008589920087394547,-0.008589939927150765,-6.994497353496076e-06,4.085935336316266e-05,0.012700565568648655,-0.0032219433672627824,0.0030243922768426732,0.0,3.275731798865276e-08,1.771067221957924e-08,3.25159799280137e-08,2.18408437659133e-08,-0.004110678238572096,-0.005368014270560203,-0.0030314192901760976,4.083751251939675e-05
prior_thermal_n64,0.8150000000000001,57,0.890625,-0.6062644176111133,0.33208465267747517,6.245687401566492,0.004276170689621643,0.017076955169156617,0.0,1.3684650819499248e-05,2.3170460865322125e-09,2.61530632899101e-09,0.008639915268483605,-0.008639933422150338,-6.820966278425821e-06,4.0822281583289126e-05,0.013951143176629809,-0.003274586051593409,0.0031933566966503594,0.0,-3.6688919126760783e-09,-8.68042208942651e-09,1.8456954958257416e-08,1.3038821588950945e-07,-0.0053112242392542915,-0.005365338690134839,-0.0032001961198837438,4.0691893367399616e-05
prior_thermal_n64,0.8150000000000001,58,0.90625,-0.5899014108629372,0.2991897711492802,5.872055819775412,0.00405280453158648,0.013987629978538477,0.0,1.3306425526413103e-05,2.3956455778411647e-09,6.168556268992158e-09,0.008684435630365321,-0.008684454268389508,-6.6607994597330076e-06,4.069321530591413e-05,0.012638045041020516,-0.003617793856955445,0.002477036184473497,0.0,-2.7006418801376675e-08,-2.556060797689477e-08,9.377804769466881e-09,2.0018740190666398e-07,-0.003953582404236393,-0.005066634850826085,-0.0024837063617379994,4.049302790400746e-05
prior_thermal_n64,0.8150000000000001,59,0.921875,-0.5687523293633014,0.30088705278109396,5.1017588195632015,0.003289304820400029,0.011446808595948831,0.0,1.2855174841275751e-05,2.4852723494217565e-09,6.986245341456844e-10,0.008740929717822744,-0.008740950924202377,-6.4494554825475745e-06,4.041582312724959e-05,0.01113698983004094,-0.003768880601790803,0.0020329220964287096,0.0,-3.9325781519084737e-08,-3.440067382249585e-08,4.391975943723209e-09,2.376940143038584e-07,-0.0023960207864366784,-0.004972035921737752,-0.0020393759438872006,4.017812911294573e-05
prior_thermal_n64,0.8150000000000001,60,0.9375,-0.5490501953035594,-0.10031757592165029,3.365541402243512,0.005846426080118116,0.00392955666613757,0.0,1.2460232958710371e-05,2.5542192555149377e-09,7.064991087830604e-09,0.008792434738397293,-0.008792459562510057,-6.248425051816591e-06,4.006890647693279e-05,0.009261452464579885,-0.0043734150867471705,-0.00048547047232692676,0.0,-3.771154102514348e-08,-3.311727660930121e-08,4.693779973717874e-09,2.339642032420169e-07,-0.0004689800146415665,-0.004419011358486277,0.00047921735349513647,3.9834942273690774e-05
prior_thermal_n64,0.8150000000000001,61,0.953125,-0.5299680189734717,0.36671765289890973,1.5961372668962446,0.0019310440083905134,0.009062688482384184,0.0,1.2088705606508708e-05,2.6055652703571943e-09,1.7315450435924406e-10,0.008841227355291689,-0.00884125624923731,-6.050193995137049e-06,3.9672703420492267e-05,0.009259888520936987,-0.0037629953101678522,0.0017768532830042699,0.0,-2.910437585451281e-08,-2.6754951553954917e-08,7.641499010733147e-09,2.095407199085853e-07,-0.00041863206126944476,-0.005078234184117904,-0.0017829111184984178,3.946316270058368e-05
prior_thermal_n64,0.8150000000000001,62,0.96875,-0.524385349425019,-0.07567347394561513,0.7706472265709652,0.00700098453765717,0.005190362461342641,0.0,1.1980372196586574e-05,2.617447163077622e-09,4.864472932347404e-09,0.008855290942237146,-0.008855321071651689,-5.99158673679488e-06,3.954828183012564e-05,0.010373560154965645,-0.004277866379791917,-0.00045865584301383737,0.0,-2.5963533972405523e-08,-2.444155439417794e-08,8.737198410370803e-09,2.0055461513798526e-07,-0.0015182432491945268,-0.004577430250305378,0.0004526555190786321,3.934772721498765e-05
prior_thermal_n64,0.8150000000000001,63,0.984375,-0.5174902732138216,-0.16885028755084006,0.596354304896323,0.003773201599267352,0.0019257265478284272,0.0,1.1846054732402265e-05,2.6300390991164076e-09,8.253919652791153e-10,0.008872525238787673,-0.008872556900427365,-5.918838766157143e-06,3.939040541901104e-05,0.007214841124256285,-0.004365365187151829,-0.0004677977220042153,0.0,-2.2000911926253835e-08,-2.1524284332235974e-08,1.012037832696322e-08,1.8920861342747372e-07,0.0016577061154433139,-0.004507170188991203,0.00046186876285973116,3.920119680558357e-05
prior_thermal_n64,0.8150000000000001,64,1.0,-0.5,-3.6096027752890137e-06,0.6645000554792171,0.0019458948342672268,0.001968849900224662,0.0,1.1499313787152528e-05,2.6510598169095082e-09,2.7215175592314915e-09,0.008915554120747429,-0.008915589619237831,-5.732600091058278e-06,3.897391294819803e-05,0.006447313686480033,-0.004489948969424294,-7.065309114845136e-09,0.0,-1.2974641440240557e-08,-1.4873658756549691e-08,1.3231707415346207e-08,1.6345118360652218e-07,0.0024682534089088357,-0.00442562577615478,-5.738766489358779e-06,3.881046176459151e-05
