variant,zone,axial_zone,coord_volume,proper_volume,proper_volume_ordinary,proper_volume_nec_respecting,proper_volume_nec_violating,proper_volume_negative_rest_energy,proper_volume_nec_respecting_negative_energy,proper_volume_without_static_frame,proper_volume_violating_z,proper_volume_violating_r,proper_volume_violating_phi,type_iv,unresolved,eulerian_positive,eulerian_negative,rest_negative,killing_energy,komar_density,komar_abs,nec_content_coord,nec_content_proper,min_null,min_rest_energy,max_abs_component,max_source_speed,max_static_frame_speed,max_source_speed_vs_static,max_alpha
conformal_only,outer_falls,sheath_end,565.4866776461628,35394.28758272574,586.1943217331263,8578.962626824687,25883.74547045796,8286.510632801652,4818.422472990478,0.0,3540.6163002844355,389.4931289492111,805.8268580240169,0,0,5290.159316433864,-5288.108099946382,-5288.1073912141455,7967370.39338633,-8525.836278340323,29744295.313802406,29.12422842250306,3686.6205832165383,-0.498730707656875,-2.2062359485837217,6.651383059338126,0.0,0.0,0.0,2783.6547456811163
conformal_only,service_region,track,59.650990510036195,61.991718374787844,0.0,48.522139872519354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.8403891384002575,1.8403891384002575,0.0,0.0,0.0,-0.0,0.07434263383424548,,0.0,,1.2843780467453014
conformal_only,conformal_rise,track,214.25661897482388,203809.40822268857,0.0,60177.74217828304,136670.2860251836,48348.56138491089,41840.881199114345,0.0,0.0,0.0,0.0,0,0,31420.056676572516,-31406.16948402665,-31406.169484025944,67516653.47100346,-82247.3108929772,266206364.50632977,28.513239522258655,25323.03213579735,-0.4020955871915684,-2.3825477531947463,6.766400986753453,,0.0,,3828.6769968264607
conformal_only,sheath_rise,track,1227.0467125313317,3801307.187525908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,37.857601738775145,37.857601738775145,0.0,0.0,0.0,,8.366161287626722e-09,,0.0,,3828.6769968264607
conformal_only,sheath_plateau,track,165.62131080502348,513083.5466498366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.109850798569639,5.109850798569639,0.0,0.0,0.0,,8.366161287626722e-09,,0.0,,3828.6769968264607
conformal_only,outer_falls,track,1753.0087007031045,561659.0184158208,18889.03280936153,57659.93988752318,467580.22806502396,124933.29946963138,32472.80600083271,0.0,106729.55828201851,2295.765790881565,174552.45969047712,0,0,90879.10153942891,-90842.44972165994,-90842.44305308792,199058951.4891586,-215987.88760026233,738930539.6307287,155.5204079879453,63511.98156349132,-0.48040913234219085,-2.4837186668291515,7.187064104255429,0.0,0.0,0.0,3828.6769968264607
conformal_only,service_region,support,47.14352475793183,14305.113696202316,0.0,4581.9006791507145,9723.213017051601,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,-1.837936159696405,8.511332116662182,6.719922580574512e-05,0.010382159123255649,-1.6732764465645753e-05,-0.0,0.05739153695574326,,0.0,,452.46101891619827
conformal_only,conformal_rise,support,169.33184402848985,47030745.9353638,0.0,13197365.35335749,32227032.73798196,11156889.263437351,9439881.64905591,0.0,0.0,0.0,0.0,0,0,7250444.0090225,-7247239.421805081,-7247239.421805081,5964974196560.555,-7266985153.516143,23518850394968.39,22.659643449866806,5843613.414766658,-0.40210368210296216,-2.382547753194746,6.766390883875035,,0.0,,1348767.2881632796
conformal_only,sheath_rise,support,969.7627244199234,877183806.7625637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,-37.80714290433283,175.08178831088338,1.5555930560181837e-10,7.16432472751659e-05,-1.883024572677653e-12,,6.4585666387213925e-09,,0.0,,1348767.2881632796
conformal_only,sheath_plateau,support,130.89426176526047,118398370.99049854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,-5.103040089395584,23.631761514862234,2.099670357988472e-11,9.670087049549405e-06,-1.883024572677653e-12,,6.4585666387213925e-09,,0.0,,1348767.2881632796
conformal_only,outer_falls,support,1385.442360233099,102638971.23428291,73242.05195746085,422387.2648375365,100924737.42195962,22501301.754748985,1.3307317642556395,0.0,30453200.833754588,7047413.318891209,70470857.5289387,0,0,26539910.555112943,-26525418.899455562,-26525418.899455562,19727694350329.188,-18663334081.639755,59651151036841.664,778.9604856697583,33220550.902667362,-4.061284074024328,-7.281381574142236,15.568947146969618,0.0,0.0,0.0,1348767.2881632796
lapse_sheath_only,service_region,beyond,28.863382504856226,28.863382504856226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0
lapse_sheath_only,conformal_rise,beyond,103.67255756846316,103.67255756846316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0
lapse_sheath_only,sheath_rise,beyond,589.0486225480862,589.0486225480862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,1.0
