x,time,required_endpoint_completion,closed_cell_force_lower_bound,witness_applies,acceleration,pressure_to_electric,dec_skin_force_per_energy_min,dec_skin_force_per_energy_max
-2.0912109375,1.282490234375,-0.011453877495084324,0.07185265290736735,False,0.7564174886163803,3.2272624415513316,0.5759244497535794,0.9369105274791811
-2.0908203125,1.282490234375,-0.011311986354463906,0.07123960398046153,False,0.7562671133122782,3.249066537625246,0.5759468376504919,0.9365873889740646
-2.0904296875000004,1.282490234375,-0.011170908571269622,0.07062726952217496,False,0.7561155354804842,3.271635300636746,0.575967997745573,0.9362630732153954
-2.0900390625,1.282490234375,-0.011030636940501473,0.07001565199164811,False,0.7559627580808308,3.2950062887973868,0.5759879326061298,0.9359375835555318
-2.0896484375,1.282490234375,-0.010891164258162183,0.06940475383157504,False,0.7558087840720351,3.319219564580497,0.5760066447992547,0.9356109233448155
-2.0892578125,1.282490234375,-0.010752483321895214,0.06879457746822913,False,0.7556536164116802,3.3443179069930613,0.57602413689181,0.9352830959315503
-2.0888671875,1.282490234375,-0.01061458693162012,0.06818512531150606,False,0.7554972580562027,3.3703470458108153,0.5760404114504132,0.9349541046619922
-2.0884765625000004,1.282490234375,-0.010477467890158737,0.0675763997549556,False,0.7553397119608759,3.39735592047558,0.5760554710414212,0.9346239528803306
-2.0880859375,1.282490234375,-0.01033919727225933,0.06696648144421892,False,0.7551809810797929,3.4253969667377566,0.5760693182309136,0.9342926439286723
-2.0876953125,1.282490234375,-0.010199773727127912,0.0663553785789874,False,0.7550210683658541,3.4545264345756084,0.5760819555846791,0.9339601811470292
-2.0873046875,1.282490234375,-0.010074062581070126,0.06580276067741253,False,0.7548599767707502,3.478856180950996,0.5760933856682005,0.9336265678733
-2.0869140625,1.282490234375,-0.009962042701733795,0.06530852424192442,False,0.7546977092449461,3.497952208531345,0.5761036110466362,0.9332918074432559
-2.0865234375000004,1.282490234375,-0.009864794736093987,0.06482893384603254,False,0.7545342687376678,3.5176269461448686,0.5761126342848097,0.9329559031905259
-2.0861328125,1.282490234375,-0.009828073348087846,0.06440975329196759,False,0.754369658196886,3.537904381306574,0.5761204579471915,0.9326188584465804
-2.0857421875,1.282490234375,-0.009792019937918815,0.06399113309753,False,0.754203880569301,3.558809848674379,0.5761270845978835,0.9322806765407184
-2.0853515625,1.282490234375,-0.009756627258957302,0.06357307511243968,False,0.7540369388003275,3.5803701259759113,0.5761325168006064,0.9319413608000486
-2.0849609375,1.282490234375,-0.009721888072879546,0.06315558117294066,False,0.7538688358340804,3.6026135382498836,0.5761367571186825,0.9316009145494782
-2.0845703125000004,1.282490234375,-0.009687795150230756,0.06273865310182986,False,0.7536995746133597,3.625570071256256,0.5761398081150224,0.931259341111697
-2.0841796875,1.282490234375,-0.00965434127098219,0.062322292708486625,False,0.7535291580796338,3.6492714950095433,0.5761416723521084,0.9309166438071592
-2.0837890625,1.282490234375,-0.009621519225082429,0.06190650178890835,False,0.7533575891730281,3.6737514985050943,0.5761423523919813,0.9305728259540749
-2.0833984375,1.282490234375,-0.009589321813001641,0.061491282125735416,False,0.7531848708323062,3.6990458368407504,0.5761418507962239,0.9302278908683885
-2.0830078125,1.282490234375,-0.009557741846270604,0.06107663548828756,False,0.7530110059948587,3.725192492083613,0.576140170125948,0.9298818418637694
-2.0826171875000004,1.282490234375,-0.009526772148013035,0.060662563632592946,False,0.7528359975966862,3.7522318494050984,0.576137312941778,0.9295346822515944
