s,x_maximum_difference,x_rms_difference,x_relative_rms_difference,x_interior_relative_rms_difference,x_end_regions_squared_error_fraction,velocity_maximum_difference,velocity_rms_difference,velocity_relative_rms_difference,velocity_interior_relative_rms_difference,velocity_end_regions_squared_error_fraction,heat_maximum_difference,heat_rms_difference,heat_relative_rms_difference,heat_interior_relative_rms_difference,heat_end_regions_squared_error_fraction,charge_maximum_difference,charge_rms_difference,charge_relative_rms_difference,charge_interior_relative_rms_difference,charge_end_regions_squared_error_fraction,density_maximum_difference,density_rms_difference,density_relative_rms_difference,density_interior_relative_rms_difference,density_end_regions_squared_error_fraction,radial_maximum_difference,radial_rms_difference,radial_relative_rms_difference,radial_interior_relative_rms_difference,radial_end_regions_squared_error_fraction,current_maximum_difference,current_rms_difference,current_relative_rms_difference,current_interior_relative_rms_difference,current_end_regions_squared_error_fraction,angular_maximum_difference,angular_rms_difference,angular_relative_rms_difference,angular_interior_relative_rms_difference,angular_end_regions_squared_error_fraction,density_eulerian_volume_relative_l1_difference,radial_eulerian_volume_relative_l1_difference,current_eulerian_volume_relative_l1_difference,angular_eulerian_volume_relative_l1_difference
0.365,0.004843363142176038,0.002535227963770435,0.001748269447027558,0.0016388370357194562,0.4055606326420623,0.4796295597589668,0.09293521415487647,0.15016489536497662,0.016320456046837777,0.9895181776326154,0.5087508537089578,0.09800024577616763,0.024194373664003614,0.01732060033714378,0.5898645723166528,0.0,0.0,0.0,0.0,0.0,0.052908740122175446,0.004947716278848858,0.3148368330485144,0.02997190499811445,0.9980778389052913,0.011566213404658526,0.0016449566542371691,0.43092523523230736,0.09372329861339784,0.9806644071697489,0.019749301428909776,0.0022679385155610675,0.4088061043474749,0.05746504283940342,0.9898776727052512,0.0,0.0,0.0,0.0,0.0,0.020552936482388484,0.021170394965839442,0.06983882090097676,0.0
0.37,0.0051343573802280495,0.00248802096410182,0.001713793862119204,0.0016604940469839955,0.3645182861689684,0.49446367473839037,0.10143839491114577,0.16253791036659765,0.015972688408120106,0.9914260235055659,0.5087397042598258,0.09836383389636062,0.024300642444704375,0.017426643102472487,0.5886167036752415,0.0,0.0,0.0,0.0,0.0,0.027282183430338294,0.003544442529135536,0.2302808175313471,0.030612038896612858,0.9959403722897067,0.012061848520961167,0.0016166819712436318,0.40479625234972105,0.09419603120018047,0.978326485691773,0.023719319145301336,0.003242953771233955,0.528369596406369,0.05750507417463003,0.9946538307469721,0.0,0.0,0.0,0.0,0.0,0.02076590694008023,0.022501858089506815,0.07318036870943939,0.0
0.375,0.005475843289054261,0.0024742629381758058,0.001702394236372465,0.0016817303383539909,0.3389546539478019,0.5056275759400717,0.10508199524250598,0.16698998555442834,0.015629888928742234,0.9922206503749103,0.508726952023963,0.09861033995491472,0.024377879184744343,0.01752569757313295,0.5867248205025077,0.0,0.0,0.0,0.0,0.0,0.02040634057180181,0.0029071697457448867,0.18596095651183436,0.031247518673396476,0.993461194086093,0.012735080193617118,0.0017482429407930631,0.4099630386446958,0.0944201393177176,0.9799417752135581,0.025813771059396407,0.0037569930400030596,0.5708121998067887,0.057541042198581825,0.9956991404705908,0.0,0.0,0.0,0.0,0.0,0.02128266371958003,0.023505002973267443,0.07319148304880223,0.0
0.38,0.005446987087107669,0.0024945475355599104,0.0017143994307887765,0.0017025403849847312,0.3314986775924992,0.5142735528852065,0.10291578557661683,0.16238113171384735,0.015292862907589341,0.9921091867766247,0.508712746387582,0.09879054529534304,0.024438503467251047,0.017615850367142374,0.5846943680646068,0.0,0.0,0.0,0.0,0.0,0.017817859036699246,0.0028343049595976584,0.1734924358189089,0.03187760561343572,0.9925478684710822,0.013524213105613954,0.0016496051843656481,0.3693522872186923,0.09441772568660031,0.9756295310408684,0.026542641868292978,0.0037544244741080112,0.5619520743562986,0.05757284671294919,0.9953506674236826,0.0,0.0,0.0,0.0,0.0,0.021873449875112087,0.024187177731963792,0.07141150527266758,0.0
0.385,0.004889128250976427,0.0025404959009263225,0.001743976336233334,0.00172292017215968,0.33797900126189495,0.5197143307877212,0.10046087869527127,0.15756481784136472,0.014962495470772596,0.9919478974479539,0.5086971290324565,0.09897995233241456,0.024501078837240568,0.017695302750562792,0.5832361852850654,0.0,0.0,0.0,0.0,0.0,0.031525493086918044,0.004152737405533592,0.23249519648995476,0.03250158033007757,0.9962405940641721,0.010973484561037456,0.001420415936376911,0.2990553857440331,0.0942134108995333,0.9644584512943888,0.023695670227749807,0.0037693669468433213,0.5820310945778271,0.057600419670815944,0.9950213608879787,0.0,0.0,0.0,0.0,0.0,0.0222110709277375,0.024578360930246235,0.07009897130216945,0.0
0.39,0.005111970868080906,0.002606107047574017,0.001786948127189024,0.0017428672857411982,0.3543213498309705,0.5187718874139443,0.09861554320513839,0.15387498112655412,0.014639739035212982,0.991878628557894,0.5086800773304603,0.0991502267200428,0.024558380382164693,0.01776244305011193,0.5821809137332233,0.0,0.0,0.0,0.0,0.0,0.06307287005584346,0.0069634125095205356,0.3416942536847177,0.03311874323487126,0.9985524250836028,0.013131027227630074,0.0016201141423303285,0.30160275542782405,0.0938329357473537,0.9704715308776313,0.03495189719906945,0.004214975668518375,0.6837041614071382,0.05762371422980483,0.9957030949191493,0.0,0.0,0.0,0.0,0.0,0.022792399885935954,0.025567167874290697,0.07049933924747198,0.0
0.395,0.006082666864344333,0.002689969215299865,0.0018422998505377359,0.0017623810025600788,0.3784483911772719,0.5073322575924935,0.09652389371010936,0.14960089005687432,0.014325626514756776,0.9917634576836258,0.5086615280112134,0.09928312479109534,0.024605701978634476,0.017816168024980098,0.5814184593739937,0.0,0.0,0.0,0.0,0.0,0.07304861395732096,0.00776839047577699,0.3619742864816692,0.03372842315573443,0.998741058616347,0.014870137852775998,0.00159055872390195,0.2758957286683893,0.09330195310962337,0.9669002956328668,0.014704582563531103,0.002657439852672046,0.4033335523782325,0.057642683611619526,0.9883360653279316,0.0,0.0,0.0,0.0,0.0,0.023482836776698872,0.027141818027136576,0.07211763903570205,0.0
0.4,0.007598061133202272,0.002793626510425931,0.0019110434855965058,0.001781462376992158,0.4093985322244348,0.5052894944938394,0.10426679103810588,0.16001442557433343,0.014021240509316088,0.9931422389145613,0.5086413895620243,0.09937439953821674,0.024641944331389005,0.017856513056711276,0.5809030529787302,0.0,0.0,0.0,0.0,0.0,0.043041818376612265,0.004606177015390392,0.23431256147501858,0.03432999433036383,0.996125133926807,0.005235000155369628,0.0008903162313967444,0.15995674436542087,0.09264499484214689,0.885907544430533,0.03088895833081392,0.0034841910512706897,0.4371736204653204,0.057657237077479585,0.9926798451523426,0.0,0.0,0.0,0.0,0.0,0.023809253630787612,0.027957021622835435,0.07280936223926417,0.0
0.405,0.00912547382099338,0.002923456909883653,0.0019974903995733056,0.0018001140385380885,0.44767372434737873,0.6113322328266931,0.11021869622851733,0.16774776040778042,0.01372756926649951,0.9940368256391509,0.5086195484722404,0.09942531020176681,0.024667331818690883,0.017885222908079975,0.580556098535844,0.0,0.0,0.0,0.0,0.0,0.011435175560440186,0.0018893317768985801,0.10277331347162537,0.03492291521824322,0.9750836784166772,0.00844918710830966,0.00138576859500258,0.25573307460350536,0.09188429596069664,0.9491590484959564,0.03444625955698056,0.0044265719706787264,0.5345011214900918,0.057667063257671784,0.9951082706127536,0.0,0.0,0.0,0.0,0.0,0.024111210089929253,0.02896755870527925,0.07404887456413525,0.0
0.41000000000000003,0.010523673436598213,0.0030806244638100556,0.0021023715309770956,0.0018183400870003417,0.4909292955516159,0.636079299882984,0.11112035952177612,0.16806690379226172,0.01344566435966945,0.9942974718908667,0.5085958713330871,0.09945808446734032,0.024687203945105544,0.017904667985961225,0.5804473533280745,0.0,0.0,0.0,0.0,0.0,0.015157525839556714,0.0023678910200756395,0.12763458502023087,0.03550664879635449,0.9828432644421284,0.016443936509107485,0.0022041014916417945,0.3866223545849904,0.09104066360293854,0.9783123954111012,0.03425555629241868,0.005129402657063534,0.5902698361216802,0.05767207923664536,0.9960712313909296,0.0,0.0,0.0,0.0,0.0,0.025060752512138247,0.03052736811660811,0.07480339085242975,0.0
0.41500000000000004,0.011795441774827276,0.0032564943758810762,0.002219734965399536,0.001836146463122863,0.5340486230586293,0.6214383912801578,0.10762498565403818,0.16211769242440838,0.013176718363476194,0.9940876085332208,0.5085702041204936,0.09947971709874041,0.024703111497089803,0.017917596182939526,0.5805009631390224,0.0,0.0,0.0,0.0,0.0,0.026186484646132144,0.00395614098255402,0.19633279470267595,0.03608061094685285,0.9933538750358673,0.020125833055220057,0.0026847154384928313,0.4326815754462611,0.09013391649489444,0.9842310519750055,0.03268846320144218,0.0054467750258903255,0.6013174733125769,0.05767265333527766,0.9962431149337382,0.0,0.0,0.0,0.0,0.0,0.026294319722972533,0.03170883741937685,0.07441388027040748,0.0
0.42,0.012968334252095648,0.0034343850540167675,0.0023381832415695874,0.0018535411357551198,0.5717878972160837,0.5702970696554357,0.1033139177197221,0.1552997815969393,0.012921797635708103,0.9937541974452331,0.5085423695440561,0.099497622711773,0.02471671132573662,0.017927081509218817,0.5806297806098097,0.0,0.0,0.0,0.0,0.0,0.05943437048519623,0.0070845099067357534,0.28756240454283105,0.03664424472049054,0.9977595083934382,0.020641264393572823,0.0033959628690484675,0.46747247732157937,0.08918148793110439,0.9893718600617981,0.03020368574082875,0.00539634335354151,0.6007444214377263,0.057669149120206584,0.9958737704307653,0.0,0.0,0.0,0.0,0.0,0.02742704466819012,0.03267079147684993,0.07333491164802675,0.0
0.425,0.014075062174419783,0.0036026309091528796,0.002449804705353197,0.0018705340919692207,0.6024659634972875,0.5827373520139743,0.10717638569098385,0.16073193582447867,0.012681779610914682,0.9943439507895495,0.5085121626470697,0.0995250882801856,0.0247312107590101,0.017936376140293597,0.5807881584973027,0.0,0.0,0.0,0.0,0.0,0.10665391734221735,0.010285141371802064,0.33350792809735147,0.037197029220248125,0.9988510769150293,0.04325238566382367,0.004864119933662036,0.5134928700994209,0.08819836570953354,0.9944148971643441,0.048297220390566976,0.0065533120135542995,0.7569149398508851,0.05766188667476376,0.9969841502060203,0.0,0.0,0.0,0.0,0.0,0.028405365471447366,0.03379143312939053,0.0732779276988238,0.0
0.43,0.015141843075199612,0.0037629229437703,0.002555800218562531,0.0018871372354291023,0.6279741402659924,0.5809757708331944,0.10932615121720443,0.1629496121102455,0.012457293330283625,0.9946954039417474,0.5084793451583067,0.09953360443136944,0.02473949614238934,0.017948072293299432,0.5806093682680831,0.0,0.0,0.0,0.0,0.0,0.08622830315757368,0.011161754968601651,0.41974514641977567,0.037738469759609115,0.9989458728850082,0.04109350989331961,0.00512965733337625,0.6039366719602501,0.08719728734887361,0.994587413853171,0.0656237323559537,0.00906676399223912,0.8335787160280738,0.057651166547409635,0.9983019811095261,0.0,0.0,0.0,0.0,0.0,0.0289536310271213,0.033938070872273365,0.07254969198790165,0.0
0.435,0.016186745621475374,0.0039035867032155887,0.002648238936867013,0.0019033642420894867,0.6472468006116329,0.4231261133207268,0.10013379480130645,0.14861444125759643,0.012248731810964263,0.9938199392179017,0.5084436384227624,0.09955946717978637,0.024750403320716347,0.017964699208638468,0.5802760346049436,0.0,0.0,0.0,0.0,0.0,0.17501847917061408,0.016062212177025442,0.6490444448750797,0.038268108558645264,0.999450089874625,0.07235685668126879,0.006304479060686644,0.8216381661168588,0.08618887619808922,0.9961388067346767,0.05213219125512041,0.006524885713077368,0.6417610020132872,0.05763724710079121,0.9964668909156927,0.0,0.0,0.0,0.0,0.0,0.029882698818442893,0.03455087226739264,0.069853674162019,0.0
0.44,0.01722146631010868,0.00401200532619211,0.002718595846664709,0.001919230452426812,0.6594133719793045,0.806093091878257,0.11722416895038101,0.17284215591802768,0.01205622805050714,0.9955852779829341,0.5084047140093233,0.09964836906810552,0.024775288917050158,0.01798909334712443,0.5800399621643164,0.0,0.0,0.0,0.0,0.0,0.1331699346564073,0.011904541542699548,0.5212449084096104,0.03878554908954223,0.9989187669288841,0.04782303041735128,0.004731738905423339,0.68001058563528,0.08518174332866213,0.9926154520580501,0.04424352801441961,0.004923248702617084,0.5512169484403385,0.057620320852038026,0.9933135234391565,0.0,0.0,0.0,0.0,0.0,0.029414242482353015,0.034658056786205434,0.06972558974738755,0.0
0.445,0.01825315646974346,0.004121225170362566,0.002789314701372367,0.0019347526951980383,0.6709670420108833,0.9736315746056643,0.1321747484797064,0.19354961704238216,0.011879658017738595,0.99659434480224,0.5083621845236657,0.09975152323541461,0.02480216198709442,0.018023946904322314,0.5793651632197887,0.0,0.0,0.0,0.0,0.0,0.06930515987469343,0.006793814280783688,0.3102751810471049,0.039290422538161576,0.9964152694886879,0.021699715586235457,0.0032355580312109548,0.4317000530584246,0.08418277826000288,0.982989042004915,0.058303756960274886,0.0065635590755441335,0.6798511010143394,0.05760051431560107,0.9959471199533303,0.0,0.0,0.0,0.0,0.0,0.029103677742752323,0.03548349567021539,0.072881672966124,0.0
0.45,0.01928570578022437,0.0042561310793167665,0.0028772179307381064,0.0019499491195983844,0.6856556759700222,1.0192560998758264,0.13755567886124628,0.2004006375597456,0.011718660313772193,0.9969103920388805,0.5083155921228348,0.09987310747421764,0.024831993439019484,0.018071489894668624,0.5781836790847021,0.0,0.0,0.0,0.0,0.0,0.024859386715597245,0.004049134634874048,0.18295178839957127,0.03978235954882086,0.9891058352301815,0.02264497658504265,0.0029667991452764046,0.3610031194960098,0.08319739636172971,0.9782110610733187,0.06761303822533762,0.007408979725796734,0.7080588666127884,0.05757787839514203,0.9965738114426164,0.0,0.0,0.0,0.0,0.0,0.028991687759647007,0.035835783627244495,0.07418599455196206,0.0
0.455,0.020320749806328364,0.004422428438038335,0.002986096063157474,0.00196483877352845,0.7034677116148582,0.9211643562750532,0.13298028705805678,0.1933366883286055,0.011572259384737008,0.9967459217276399,0.5082643931297088,0.10002716892861069,0.024868208808090764,0.01813347264677681,0.5765330981122698,0.0,0.0,0.0,0.0,0.0,0.027513976565990264,0.004400175682918839,0.18927426766133906,0.04026101544181734,0.9900435061602914,0.023936772612223586,0.002909317673298474,0.3365865791392045,0.08222924224286746,0.9756028732308533,0.07032591596065046,0.007631078452492881,0.6986820771436661,0.057552196172445155,0.9965215832154276,0.0,0.0,0.0,0.0,0.0,0.029146588883950275,0.03580507324662356,0.074392573121292,0.0
0.46,0.021358578185394217,0.0045959368123228575,0.003099559064387761,0.001979440983562127,0.7204688911395041,1.1789350683086193,0.1515005716178958,0.2197473688670231,0.011439296884491721,0.9975279799325936,0.5082079378245936,0.10026948104707745,0.024924468560369843,0.018209593966706225,0.5749014349061108,0.0,0.0,0.0,0.0,0.0,0.03985212922810886,0.005311261482517214,0.21825070593776186,0.04072600785909552,0.9926265710636594,0.02361112477576431,0.002792671217506816,0.30356614239812496,0.08128055503743133,0.9714958861529038,0.10116159031832932,0.01093426893452151,0.9460197072533048,0.05752302247382241,0.9981755514671784,0.0,0.0,0.0,0.0,0.0,0.029738082540952605,0.03599216149442384,0.07357727500767629,0.0
0.465,0.02239887137105412,0.00477854167871453,0.0032188644210468646,0.0019937761603360323,0.736845409313942,1.310349612589886,0.15869736940749846,0.22923807590374443,0.01131890873466505,0.9977750114258404,0.5081454439947057,0.10052488348812184,0.024982303138787836,0.018297275741451843,0.572774256609294,0.0,0.0,0.0,0.0,0.0,0.032989956300199456,0.005677799027890506,0.22878361857645607,0.041176802276646565,0.9930400444033486,0.02809103241075599,0.003196594106036,0.32905837746707667,0.08035271226932234,0.9765842116544061,0.10373511298261848,0.010985456947211068,0.9090433011303671,0.05748977437742153,0.9980539447797931,0.0,0.0,0.0,0.0,0.0,0.03096852889288219,0.03816152378130811,0.07493050718188843,0.0
0.47000000000000003,0.023461482407165946,0.0049942973110885264,0.0033601752527431298,0.0020078654969630234,0.7549089929244037,1.2563856175724868,0.16301988072988013,0.23458986689306055,0.011209816325739936,0.9979144654203967,0.5080759619550212,0.10080017701244273,0.025043402291381835,0.01839463182351153,0.5702981435652507,0.0,0.0,0.0,0.0,0.0,0.04431545629743086,0.007684115889808064,0.29314069261136577,0.041612586243419444,0.9959022049604676,0.026237427723283992,0.0034674986235104957,0.34494387054094466,0.07944608265696473,0.9785865565802886,0.09148081771337789,0.010706173013630976,0.8434185927145561,0.057451527373334726,0.9977944800887709,0.0,0.0,0.0,0.0,0.0,0.03209934659460087,0.040347777290978916,0.07923287889401925,0.0
0.47500000000000003,0.024533057337792097,0.005239554322045846,0.00352095514647341,0.0020217301519647214,0.7735226970000817,0.8249556205077346,0.1544875000679508,0.22159964063818705,0.011110607573285896,0.9977001083042412,0.5079983275351294,0.10105438301189035,0.025097722731082357,0.018499970089891564,0.5672021137007814,0.0,0.0,0.0,0.0,0.0,0.10281978013295917,0.012923405567201023,0.4346783515628328,0.042032017432250955,0.9984382875034757,0.04339957136922948,0.005660829095616103,0.501688791136259,0.0785598794510613,0.9913568165664736,0.08543258998227449,0.012425352318297155,0.8592837067206323,0.0574067591649493,0.9982378859160151,0.0,0.0,0.0,0.0,0.0,0.0327354063022916,0.041206709756324816,0.0786262299815146,0.0
0.48,0.025606917247482985,0.005496002425424224,0.0036888481424467373,0.0020353909645910526,0.7907185096167495,0.8974487894437359,0.14759393168662843,0.21067010405649877,0.011019880743863272,0.9975017740857848,0.5079110989613369,0.10129935182656155,0.02514815894109031,0.018610904633551185,0.5636955820338876,0.0,0.0,0.0,0.0,0.0,0.13242176443060036,0.01879855851600975,0.5439081473705034,0.04243283791541456,0.9992047102601593,0.08309131195083629,0.009890507676537284,0.688784476241813,0.07769182858848207,0.9969552013167482,0.13810169284085866,0.015902126441997975,0.8967804478704372,0.057352941125658995,0.9988426689744183,0.0,0.0,0.0,0.0,0.0,0.033282341759279646,0.04248347656051154,0.07627813599132498,0.0
0.485,0.026683368963858145,0.005750813234308633,0.003855261962441148,0.002048868252793398,0.8057047443922718,0.6225952118093996,0.1003628663807574,0.14369500033730892,0.010936307456418411,0.9946384293086895,0.5078124706728762,0.10156620881136086,0.025202272576278145,0.018724380468905105,0.5601883413432893,0.0,0.0,0.0,0.0,0.0,0.5628737841872936,0.04578349169077317,0.7896891679538343,0.0428116295019193,0.9998556180757043,0.24787057814965913,0.019792482334134505,0.8743824750735999,0.07683790743762824,0.9991827501345476,0.029636265624818737,0.0051531239318701625,0.41269309120768954,0.05728623775854198,0.988149717015197,0.0,0.0,0.0,0.0,0.0,0.035584736249464045,0.04308879702841758,0.0707362983247825,0.0
0.49,0.027763184740527636,0.005944923922359595,0.0039807725321963795,0.0020621816425259957,0.8152352354262649,0.480821757991281,0.10244210531663503,0.14559822551074103,0.010858677369057157,0.9948894661576704,0.5077001522725446,0.10189511185976179,0.025269932599540773,0.018836762597533096,0.5572025752873391,0.0,0.0,0.0,0.0,0.0,0.1446272462986963,0.019516171495874222,0.48141844029520575,0.04316470889928657,0.9991450029573786,0.0697685451309195,0.009467562541303811,0.5926304716600477,0.07599331020475474,0.9961631144328126,0.09076395519856216,0.010499316371297966,0.5733734318354232,0.0572023895899469,0.9969326098711255,0.0,0.0,0.0,0.0,0.0,0.03625955070483867,0.044988028978784116,0.08005321654639116,0.0
0.495,0.028847672041958927,0.0061125490493845434,0.004088294642918666,0.002075349893653438,0.822432875716689,0.6516295392294805,0.12390764798338103,0.17491124116107773,0.01078592355951108,0.9965289835506668,0.5075711954542035,0.10212537445113729,0.025311676207133642,0.018943950816553066,0.5535349621995298,0.0,0.0,0.0,0.0,0.0,0.08483353011817928,0.019259323531131377,0.5826780139832622,0.0434903581229819,0.9990560852015812,0.062004320497952126,0.009748737386010762,0.7164507179090317,0.07515491379381498,0.9961152736765804,0.08912716324745194,0.012047267468753875,0.6963093727579177,0.057099019803419436,0.9974984085532445,0.0,0.0,0.0,0.0,0.0,0.03729885761220711,0.04671430729898741,0.08166945137895183,0.0
0.5,0.02993877843133963,0.006257142150456389,0.004180156673671564,0.002088390727791071,0.8278670197243456,0.7592828633279269,0.1484604295196571,0.20896975162880188,0.01071715023725235,0.9975964927408458,0.5074217426955672,0.10227402015747807,0.025331726714057885,0.01904159976789019,0.5495272837256331,0.0,0.0,0.0,0.0,0.0,0.12107854199861248,0.019899343419090425,0.6652358054839788,0.043789782603438666,0.9990501292380038,0.05040036695191005,0.007817666577058183,0.6177241990191041,0.07432217021495081,0.9935196365443146,0.07734174190162105,0.011986858520188683,0.7348404636217301,0.05697653877286149,0.9972887450349485,0.0,0.0,0.0,0.0,0.0,0.03834629865707486,0.046557975885434456,0.07801752119660973,0.0
