s,steps,minimum_heat,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_stretch,maximum_stretch,minimum_relative_cell_width,minimum_packet_gap,minimum_rest_dec_margin,maximum_relaxation_strain,canonical_energy,slice_energy,field_slice_energy,thermal_inventory,canonical_balance_residual,momentum_balance_residual,thermal_balance_residual,canonical_geometry_integral,canonical_endpoint_integral,heat_endpoint_integral,heat_electrical_integral,heat_relaxation_integral,entropy_relaxation_integral,momentum_free_integral,anchor_left_integral,anchor_right_integral
0.065,508,0.2500226522189746,-2.1,0.27281390184939913,0.10595243466417482,0.0021326352729303714,0.17631987969815752,0.8971226754342024,0.21499999999999997,0.0040486850626056115,0.06583319788627606,33768.903729650745,122.76053962122174,5.107408558813681,21.082810986272417,3.767608038118147e-08,-3.737454790098127e-12,-1.0369085620178494e-15,-69.8948652353387,0.18363215021862428,0.0011810789038071458,0.0,3.602609462335504e-05,4.869523102742487e-05,-103.44717078779321,-0.01791460641367568,70.39618594277383
0.07,546,0.2500315436705066,-2.1,0.2815430337110803,0.10685044244245957,0.002128982769666973,0.17818712681008844,0.8919262956186939,0.22000000000000008,0.003904690255164843,0.07510786059589836,33636.61175125914,122.73271533975284,5.093368456625768,21.09615894595345,3.7635744577149395e-08,-3.751665644813329e-12,-4.929935221977777e-15,-80.56606703248477,0.3273728011528563,0.00224026983552717,0.0,3.90320446175799e-05,5.318303155977284e-05,-113.09050749335475,-0.01920823070736788,77.31377390178889
0.075,584,0.25004300510944777,-2.1,0.2929641056758191,0.10781512314215487,0.0021256121376674866,0.18021313086690563,0.886676263148977,0.22499999999999998,0.0037624028524857814,0.08498437908603695,33495.882192619916,122.6930007857172,5.078074337661178,21.111237983544314,3.762218304685544e-08,-3.780087354243733e-12,2.2493175384496585e-15,-91.92513336741949,0.4875366878022696,0.0034370523702109746,0.0,4.220119476032036e-05,5.803732562111096e-05,-122.93136060753972,-0.020485166509092843,84.39021768937661
0.08,621,0.2500575542295111,-2.1,0.3068133918605627,0.10884852266510422,0.0021225304793444756,0.18240564009474836,0.8811443728822669,0.22999999999999998,0.0036214647356754073,0.09546773085040772,33346.82947812302,122.64129053310127,5.061526699527132,21.12804940148917,3.765887612102819e-08,-3.751665644813329e-12,3.554202715780817e-15,-103.96250981641442,0.6636749900714574,0.004771506299033784,0.0,4.555739909144547e-05,6.331113012260814e-05,-132.96211009827528,-0.021744393478056862,91.62063417297941
0.085,658,0.2500757756914324,-2.1,0.32270860474813023,0.10995294586841196,0.002119748572488525,0.18477325637336253,0.8751350504620451,0.235,0.003481830900684206,0.10656429669535639,33189.54812844442,122.57744817918964,5.043730196196574,21.146568490018975,3.765708614691501e-08,-3.794298208958935e-12,1.867321003242951e-15,-116.66995274176043,0.8550657866600361,0.006241643463188132,0.0,4.9122475474565226e-05,6.90540928533807e-05,-143.1769830319255,-0.022984850452281068,99.0024737765292
0.09,695,0.25009832652211517,-2.1,0.3401493955793744,0.11113097639000065,0.0021172840332050833,0.18732552269305022,0.8684958091978171,0.24,0.0033438236003313776,0.11828193964002853,33024.128025904865,122.50125736403974,5.024695380971326,21.16667777139742,4.064801011706437e-08,-3.367972567502875e-12,4.521626397564901e-15,-130.03865894899917,1.0600584906920947,0.007838096469529349,0.0,5.2915235835949596e-05,7.531135084702005e-05,-153.57144078309,-0.024205428346988158,106.5352017191097
0.095,732,0.2501259420415113,-2.1,0.3585431035597667,0.11238549877793803,0.0020602412783522063,0.19007302217598437,0.8611254515985648,0.245,0.0032080953671984463,0.13063008831595813,32850.6955571591,122.41254586043722,5.004439604016992,21.188239558743884,4.059791874484337e-08,-3.353761712787673e-12,6.20271770341662e-15,-144.0567530186426,1.2768352135797318,0.009549893881923299,0.0,5.6950342484813935e-05,8.21224943152023e-05,-164.14148220895126,-0.025404962053461218,114.2199606494056
0.1,769,0.25015944241021426,-2.1,0.37727991174024966,0.11371972365668119,0.0019764463546423712,0.19302749129371297,0.8529764958103595,0.25,0.003075516106668237,0.14361983011625656,32669.414507754896,122.31120902670293,4.982987012164666,21.211116326621003,4.052513669532173e-08,-3.396394276933279e-12,6.56359628482679e-16,-158.70942764303928,1.5036222871996001,0.011366081128762955,0.0,6.123844045016045e-05,8.952257465842591e-05,-174.88208961142522,-0.02658222118871291,122.05773461266371
0.105,805,0.25019973990645744,-2.1,0.39578774537927663,0.11513721635639682,0.001895241622821081,0.19620194961043513,0.8440512293085637,0.255,0.002947062146745588,0.15726401562619396,32480.463680588404,122.1971737968968,4.96036791056937,21.235170601038057,4.056622657652306e-08,-3.353761712787673e-12,2.5358575163744397e-15,-173.98072588822424,1.7386914599565926,0.013275711510531217,0.0,6.578639666343587e-05,9.754325726775273e-05,-185.78685551812853,-0.02773589949040718,130.04860864815342
0.11,841,0.2502478470533013,-2.1,0.4135907125990732,0.11664192871383208,0.0018172105624245118,0.19961084727003608,0.8343939202202614,0.26,0.0028236554544319586,0.171577368428534,32284.04196285051,122.07042878331954,4.936617912788254,21.260264884296397,4.065947822868583e-08,-3.382183422218077e-12,7.445270855832196e-15,-189.8531390298082,1.9803609472397512,0.015267838248535696,0.0,7.059927061491601e-05,0.00010621673456372692,-196.84855172533227,-0.02886460264552227,138.19162825828286
0.115,877,0.2503048857366893,-2.1,0.43035760252788696,0.11823823556376342,0.0017428191350422034,0.20327023527576638,0.8240789700405197,0.265,0.0027060295569117446,0.18657661188094177,32080.34960558309,121.9309975799576,4.911776365464325,21.286261615009312,4.179087022177507e-08,-3.524291969370097e-12,3.2949117104967286e-15,-206.30909734355313,2.2269964963195843,0.01733150797867228,0.0,7.568363907329923e-05,0.00011558159051224727,-208.05979880716004,-0.029966834278249758,146.48460013686793
0.12,913,0.2503720974766333,-2.1,0.4459066396804535,0.11993097530957042,0.0016723730938668915,0.20719795995850468,0.8131980923671304,0.27,0.0025946632996155933,0.20228060280848426,31869.571731938115,121.77893115105495,4.885884198416416,21.313023139526468,4.18118309163007e-08,-3.552713678800501e-12,-5.213239384401476e-15,-223.33228339682384,2.4770123070901136,0.01945575521937358,0.0,8.105085416297416e-05,0.0001256884715384387,-219.41352375519548,-0.03104097976931685,154.9240882060706
0.125,948,0.2504508550360669,-2.1,0.4601820557805935,0.12172549576252337,0.0016060128204827037,0.2114138869860742,0.8018496454324724,0.275,0.0024897739292670668,0.2187104793540695,31651.87842504765,121.6143107890858,4.858982598735051,21.3404116881223,4.174693423987935e-08,-3.581135388230905e-12,-4.642714019736978e-15,-240.907625928724,2.728871904176073,0.021629597966645302,0.0,8.671955346067728e-05,0.00013660457025669361,-230.90356993100352,-0.03208528753203367,163.50596979456793
