s,x_maximum_difference,x_rms_difference,x_relative_rms_difference,velocity_maximum_difference,velocity_rms_difference,velocity_relative_rms_difference,heat_maximum_difference,heat_rms_difference,heat_relative_rms_difference,charge_maximum_difference,charge_rms_difference,charge_relative_rms_difference,density_maximum_difference,density_rms_difference,density_relative_rms_difference,radial_maximum_difference,radial_rms_difference,radial_relative_rms_difference,current_maximum_difference,current_rms_difference,current_relative_rms_difference,angular_maximum_difference,angular_rms_difference,angular_relative_rms_difference
0.215,0.004851783942531496,0.0014481920498349038,0.0010293354066060094,0.253428824249864,0.03197776304657719,0.07618518676777528,0.508715992757617,0.09265982757529442,0.022668353776621308,0.0,0.0,0.0,0.010499247657450889,0.0012746239685659671,0.1601687875676068,0.0016324637086054924,0.00017438108422248178,0.06025850407897385,0.004441611817117841,0.0004649647661129393,0.25813516436537887,0.0,0.0,0.0
0.22,0.004612538138185407,0.0014673780761376462,0.0010420903115904003,0.2593482544293585,0.03305088732692256,0.07727894205935677,0.5087163210997492,0.0926566709242898,0.022660502251119388,0.0,0.0,0.0,0.00846334308709978,0.001237743431396339,0.1529932878414807,0.0011480900083342981,0.000162056565131137,0.05637026662598569,0.004837501262095257,0.0005056286532328708,0.2701246862273747,0.0,0.0,0.0
0.225,0.00434389088021947,0.0014916372903558655,0.0010584078376339257,0.2534370310930639,0.033287720260690115,0.07643792751556758,0.5087168059016021,0.09265158405363456,0.022653068059046703,0.0,0.0,0.0,0.00939940900237764,0.0012306135133314045,0.14929695509829305,0.0008672888465350373,0.00015586872013397874,0.05456706240295769,0.004915596260398381,0.0005152055411329735,0.26561381569560083,0.0,0.0,0.0
0.23,0.004046325190626754,0.001521062070626118,0.0010783435681206387,0.2325175002457872,0.03263523155801922,0.07364750139667971,0.5087174521964855,0.09264416585063794,0.022646004413439343,0.0,0.0,0.0,0.010490691772665043,0.001260293892432374,0.1496821803881191,0.0010530820699227008,0.00015675428932461393,0.05521814747730255,0.004482000410598652,0.00047577555656971426,0.23767338692920723,0.0,0.0,0.0
0.23500000000000001,0.0037204101848739013,0.0015548816010262016,0.0011013411879921967,0.1929934776812217,0.031338288952912116,0.06954695933104406,0.5087182642248589,0.09263500338755583,0.022639506858714405,0.0,0.0,0.0,0.011669365882220763,0.001321802733459157,0.15329534624939908,0.0012978614282591124,0.0001664738207683521,0.05898485997754462,0.0032680052208886156,0.0003674877073300176,0.1784346364866917,0.0,0.0,0.0
0.24,0.0035314957780578915,0.0015917018090498313,0.0011264050448637284,0.133019729522634,0.03037033652464975,0.06631326309385518,0.5087192456608403,0.09262535315763498,0.022633938354893423,0.0,0.0,0.0,0.012738255465606016,0.0013960362013800147,0.15778378508889837,0.0016732056673452243,0.00019118931263310818,0.0680807510473774,0.001276418194605341,0.00021954086250219244,0.10319559522900017,0.0,0.0,0.0
0.245,0.0038289048154331873,0.001630334620411841,0.0011526885703199417,0.19289731780676203,0.03138517649980763,0.06743914071937572,0.5087203997027387,0.09261630129874111,0.0226296233093996,0.0,0.0,0.0,0.013469368186960012,0.0014521752671623192,0.15980417553217963,0.0022546364213072334,0.0002386362252681095,0.08524123080423728,0.0026118641689593823,0.00033124755041536797,0.14818593642370004,0.0,0.0,0.0
0.25,0.0041522279244530225,0.001671035661031661,0.00118036807403214,0.2596563893838001,0.03484885126290039,0.0736899163589907,0.508721728824062,0.09260872057881203,0.022626835993934877,0.0,0.0,0.0,0.01358399826074367,0.0014571254254968026,0.15614282149524703,0.002971685282879877,0.0003029967533686052,0.10826302831317657,0.005544235357045601,0.0006458177850155277,0.26986133532635975,0.0,0.0,0.0
0.255,0.00450379074864804,0.0017159269909524887,0.0012109364671315764,0.31104458014425923,0.039022302276573474,0.0812088897511002,0.5087232353280724,0.0926032893910848,0.02262580382815621,0.0,0.0,0.0,0.012878300279916283,0.001392456248213466,0.14531448527864432,0.0035354663603349027,0.00035765235286882565,0.1275573452441864,0.00817406071710734,0.0009140040039266542,0.35704891432938995,0.0,0.0,0.0
0.26,0.00488601287242707,0.0017677910311820818,0.001246346684294937,0.3402672903926628,0.04210178307959775,0.08626205151261564,0.5087249204400379,0.09260115838511127,0.02262685339439609,0.0,0.0,0.0,0.011329305664291502,0.001271397340824979,0.1289965497530196,0.0036413348742015406,0.00037586706496930007,0.13377638799929684,0.009518746830400132,0.0010595176869622632,0.39442711638078465,0.0,0.0,0.0
0.265,0.00530118963163595,0.0018284561588627073,0.0012878722162601207,0.3475660408037658,0.04342453963525114,0.08764516140325397,0.5087267832949314,0.09260441951632101,0.02263046583912224,0.0,0.0,0.0,0.009063573753260855,0.0011577328293997603,0.11365497617299938,0.0031532498113691428,0.00035454900395999835,0.12594916028850298,0.00945448811270098,0.0010701531083926396,0.3887552835462179,0.0,0.0,0.0
0.27,0.005750993783264935,0.0018980955962652815,0.0013356170174210233,0.3357387756087694,0.043103410750547716,0.08575302460427761,0.5087288217657893,0.09261574891400064,0.02263724199636323,0.0,0.0,0.0,0.009692089377502378,0.0011811394553419327,0.1113717381189558,0.002166885201110788,0.0003301822788253501,0.1167910581741161,0.00795551403005059,0.0009546218565845543,0.3451761927607333,0.0,0.0,0.0
0.275,0.0062355334294244,0.001975425788910257,0.0013886608136735533,0.3073200982354416,0.04182404448144716,0.08206159112095059,0.5087310319917222,0.09263852658993059,0.022647954971838625,0.0,0.0,0.0,0.016503453249128268,0.0013961941518914175,0.12585705730309923,0.00382214617655483,0.00036651588720905864,0.1283866749490818,0.006479314438570569,0.0007502759710395754,0.2723989160507366,0.0,0.0,0.0
0.28,0.006751682282781335,0.0020584163024998264,0.0014455626868350511,0.2636365260578153,0.0409740725203614,0.07930713981771807,0.5087334089205138,0.09267575050328564,0.02266328399934677,0.0,0.0,0.0,0.020585935131088612,0.0015406816721566354,0.13401317519156397,0.005142736482880934,0.00041886349744346804,0.14532796638308923,0.005885863525575195,0.0006211620741549021,0.22338751735605625,0.0,0.0,0.0
0.28500000000000003,0.007290226311398751,0.0021451846520683625,0.0015049907412944545,0.2045135593949225,0.041652362923535705,0.07953114837218575,0.5087359444758661,0.09272928348903463,0.02268363275923783,0.0,0.0,0.0,0.017341545932945783,0.0012659069937798481,0.10916652604297092,0.004054295301542242,0.0003615374744397838,0.12610720535200037,0.0049044459102218305,0.0007795132094093324,0.26879362716238653,0.0,0.0,0.0
