s,l,rest_energy_residual,rest_force_residual,energy_term_scale,force_term_scale,endpoint_rest_power,endpoint_rest_force
1.8650000000000002,-0.8125,4.209421808904629e-05,-3.4870018288399654e-05,0.03163966843286436,0.020754710732690116,-0.014686794362196049,0.0103599203571369
1.8650000000000002,-0.7125,5.437112811179992e-05,-2.7828383457466008e-05,0.027303376612165902,0.018747384670112034,-0.013310564615276835,0.00935977814314609
1.8650000000000002,-0.6125,4.4178953069915275e-05,4.2077627467735496e-05,0.024357689752253237,0.01855840174828943,-0.012118729397435489,0.009300239687607924
1.8650000000000002,-0.5125,5.557065425587475e-05,2.741097878232457e-05,0.020800762356432946,0.01929620872905486,-0.010221596549186742,0.008995361437844409
2.0549999999999997,-2.0875000000000004,0.0035352232558496432,0.003013864901156805,0.017191472402982532,0.06596578931578795,-0.0049291006332505575,-0.004024422682700118
2.0549999999999997,-2.0125,-0.003288854337635344,-0.0023305894263826177,0.17742467772566375,0.14201614734934842,-0.07607493552368354,-0.07217336838804594
2.0549999999999997,-1.9125,0.003863714237165132,0.003111530061678314,0.0782875035925732,0.10174635523268134,0.02864106480327234,-0.0030721155493125367
2.0549999999999997,-1.8125,0.00030267241506065634,-0.00027302391643111226,0.13140210414108291,0.1279942467024156,0.03851865762757017,0.012711353599688394
2.0549999999999997,-1.6125,-0.004874515456162645,-0.004045860927015928,0.16174730047003225,0.35978902070824303,0.07843639257835577,0.05642167407142862
2.0549999999999997,-1.5125,-0.006107221205428056,0.005818773162533625,0.2630792837382903,0.4942147468266275,-0.021125638469172186,0.16031257777340738
2.0549999999999997,-1.4125,-0.0010865768052409838,-0.003523891433856032,0.39448449390981355,0.14398714274105273,-0.030779940382535592,-0.0291671864419405
2.0549999999999997,-1.2125000000000001,-0.0009204382210313417,-0.00027992342908534674,0.07977607444998815,0.1662693416955187,-0.02465507201607349,0.00474730530982052
2.0549999999999997,-1.1125,-0.0003144917639489424,9.108944904311425e-05,0.1402085066051077,0.1086482232228172,-0.019581676762760996,0.005893897390623577
2.0549999999999997,-1.0125000000000002,-0.002755700607353268,-0.000203615644753255,0.20327464923388253,0.0518164715658544,-0.019438533783515812,5.900392429102411e-05
2.0549999999999997,-0.8125,0.005446865193194469,0.00039389152500651087,0.01775255491283754,0.024996285700642013,-0.005340369089602322,0.012695088612691731
2.0549999999999997,-0.7125,0.005863132105352931,-0.00034254212888873816,0.024535619006573653,0.010285959686917055,-0.0038479483627908394,-0.0004636537965293924
2.0549999999999997,-0.6125,0.0050765134387849055,8.808300263233801e-05,0.03989853255656358,0.0072715644866880895,-0.0038901645361009425,0.003679823744393018
2.0549999999999997,-0.5125,0.004785665888290075,1.973440669501489e-05,0.052231003605685486,0.005811476364312667,-0.0020791553643679773,0.0020758362213135883
2.245,-2.0875000000000004,0.0032497830744554696,0.0024898058790825428,0.014555610819135817,0.02293285524723421,-0.004561848654943896,-0.003331480511340908
2.245,-2.0125,-0.0030621305520415337,-0.0019870844234750953,0.1566209133016007,0.12327208161628865,-0.07275560768331463,-0.06262958302089054
2.245,-1.9125,0.003737505440120137,0.002684714382080765,0.04438001047302695,0.03984317168611743,0.02270752701675127,-0.0038865076128969042
2.245,-1.8125,0.0007733493058328447,-1.4840657883818074e-05,0.08263789710793139,0.04624873570220375,0.03153228304219183,0.0008267363321039535
2.245,-1.6125,0.005945696940033385,-0.0005716082186815446,0.10276025830782115,0.11736950674121807,0.05435297767328983,0.0006191989124087333
2.245,-1.5125,-0.02085120828950024,-0.0008282501140620402,1.051770726454653,0.2863819074898793,-0.20626491477809714,0.09451986413251616
2.245,-1.4125,0.012794410479210538,0.0036738354365056375,0.6042648845159518,0.24955047605816258,-0.057889494518331,0.08737585541634685
2.245,-1.2125000000000001,-0.005668527882822673,0.00046497475713551395,0.040617033775407624,0.1277147731784922,-0.012738684676815302,0.020507783987814707
2.245,-1.1125,0.013500673086030694,0.0024875251015097077,0.1399525112171185,0.08846372944351483,-0.014362630364830705,-0.04298810217104174
2.245,-1.0125000000000002,-0.011062221264452443,-0.0046963809593841,0.7705439729092186,0.1948574873965299,-0.15366798295530223,-0.09977693417998879
