s,model,x,required_negative_null,worst_direction,auxiliary_rho
0.0,wave_and_heat_bound,-1.121875,0.041881763963804365,-0.03466982989544626,0.0018062657799876704
0.0,wave_and_heat_bound,-1.115625,0.042098719573355245,-0.03369505511148339,0.0017761297557033655
0.0,wave_and_heat_bound,-1.109375,0.042323073973943345,-0.032760296141767425,0.0017475436422562268
0.0,wave_and_heat_bound,-1.1031250000000001,0.04255468449023112,-0.03186392583571188,0.0017204685134756144
0.0,wave_and_heat_bound,-1.096875,0.04278869794790097,-0.031005442824904247,0.001694347217747152
0.0,wave_and_heat_bound,-1.0906250000000002,0.0430250145785605,-0.030183065717811187,0.0016691455623918984
0.0,wave_and_heat_bound,-1.084375,0.0432621283312837,-0.02939520086021195,0.0016448186081673933
0.0,wave_and_heat_bound,-1.078125,0.0434999413454749,-0.028639881798880707,0.0016213217044134297
0.0,wave_and_heat_bound,-1.071875,0.04373901498171307,-0.027914963191754853,0.0015987202768193518
0.0,wave_and_heat_bound,-1.065625,0.04397924863006334,-0.02721861202490051,0.0015769676260965777
0.0,wave_and_heat_bound,-1.0593750000000002,0.044221196320639075,-0.026548979795414006,0.001556131017509359
0.0,wave_and_heat_bound,-1.053125,0.04446476871510533,-0.025904668945405402,0.0015361745576115899
0.0,wave_and_heat_bound,-1.046875,0.044710514038935674,-0.025284331586280153,0.0015171762852469327
0.0,wave_and_heat_bound,-1.040625,0.044958351653505625,-0.024686889066806664,0.0014991083688703569
