s,steps,minimum_heat,coldest_l,maximum_abs_velocity,maximum_sound2,minimum_stretch,maximum_stretch,minimum_relative_cell_width,minimum_packet_gap,canonical_energy,slice_energy,field_slice_energy,thermal_inventory,canonical_balance_residual,momentum_balance_residual,thermal_balance_residual,maximum_anchor_force,canonical_geometry_integral,canonical_endpoint_integral,heat_endpoint_integral,heat_electrical_integral,momentum_free_integral,anchor_left_integral,anchor_right_integral
0.3,2407,0.25,-2.1,0.9959087156892971,0.32072713532505687,4.198908911511651e-05,5.429868095795596,0.011397896106899492,0.45000000000000007,20940.45132324908,106.20866722272073,11.690765772993405,5.5646809053923745,0.26100556997249824,-3.961982150713084e-05,0.0,0.019932593397250606,-1095.0159419341733,0.0,0.0,0.0,-740.6261050227107,0.06845163663986037,472.71701183834415
0.305,2473,0.25,-2.1,0.9959852085459165,0.12830659367737893,4.1212520494587966e-05,1.6927119289735144,0.045352898344805694,0.45499999999999996,20634.397001967278,105.77371579817503,11.539215358333285,5.5646809053923745,0.2656321046290943,-3.961982173450451e-05,0.0,0.01992632334953336,-1119.3713391454203,0.0,0.0,0.0,-751.6390823330145,0.06740924378383593,481.8921810967876
0.31,2483,0.25,-2.1,0.9960606712997686,0.0792554210042994,4.0420700230347456e-05,0.9898916185242065,0.05755194781447562,0.4600000000000001,20329.014401546945,105.34102823882588,11.384960193186211,5.5646809053923745,0.2656321133237422,-3.961982088185323e-05,0.0,0.019922431421821585,-1143.6729143416887,0.0,0.0,0.0,-762.5620085578797,0.06626424841226329,490.9624917888043
0.315,2549,0.25,-2.1,0.9961351464315419,0.34135152501534355,3.9615003825610164e-05,5.959996396815309,0.006143480413163282,0.46499999999999997,20024.545754915438,104.91094211129256,11.227757125644118,5.5646809053923745,0.2694144665853661,-3.961982122291374e-05,0.0,0.01992104452617335,-1167.9020603957497,0.0,0.0,0.0,-773.388492314767,0.06506396868906383,499.92317193509746
0.32,2647,0.25,-2.1,0.9962086598642416,0.12465959950997499,3.8800488102787065e-05,1.6377461768726493,0.010445476262592679,0.4700000000000001,19721.22853737699,104.48375765223567,11.068094119133464,5.5646809053923745,0.2780437444694271,-3.9619821109226905e-05,0.0,0.019922021372756664,-1192.0399643399269,0.0,0.0,0.0,-784.1112380598008,0.06385787286010555,508.7696838139545
0.325,2657,0.25,-2.1,0.996281234957426,0.05587767893986963,3.798362266038474e-05,0.6806250561759302,0.0525111778291662,0.475,19419.28230055902,104.05990429820477,10.906677755054014,5.5646809053923745,0.2780936925642515,-3.9619820540792716e-05,0.0,0.019925039044982554,-1216.0680863834577,0.0,0.0,0.0,-794.7222998080387,0.06270433191094839,517.4976717801782
0.33,2725,0.25,-2.1,0.9963503582053574,0.06487277289376656,3.7171193595135406e-05,0.7977918583195772,0.02649189063246279,0.4800000000000001,19118.93239304862,103.63976000833658,10.744964633511138,5.5646809053923745,0.2863671983689773,-3.9619820086045365e-05,0.0,0.019929682109817912,-1239.9698309868675,0.0,0.0,0.0,-805.2146723277297,0.061676310712252685,526.1029282236108
0.335,2892,0.25,-2.1,0.9963685568385865,0.0763608593658454,3.6369377223038515e-05,0.9507499672483558,0.003994348923543903,0.485,18820.375947807326,103.22367220076373,10.585835900815987,5.5646809053923745,0.29739031205733674,-3.9619820540792716e-05,0.0,0.019935506919661627,-1263.7290752044316,0.0,0.0,0.0,-815.5816442288801,0.06089264139294589,534.5814093786381
0.34,2904,0.25,-2.1,0.9964304541016965,0.09051188930990628,3.5583216867464214e-05,1.1444753535855756,0.05667446912147176,0.4900000000000001,18523.781836353013,102.81178953526513,10.427477624170518,5.5646809053923745,0.30211938287354684,-3.961982338296366e-05,0.0,0.01994209601693412,-1287.3316609968813,0.0,0.0,0.0,-825.8171505493301,0.06069793408573254,542.9292759586159
0.34500000000000003,3022,0.25,-2.1,0.9964917056113899,0.1560627468949058,3.4816580377298636e-05,2.1266054824432814,0.035427019393425664,0.495,18229.328116462628,102.40480132891929,10.277174878357686,5.5646809053923745,0.3142077130610206,-3.96198234966505e-05,0.0,0.0572302011978594,-1310.7645054718084,0.0,0.0,0.0,-835.915770633693,0.06267982416181886,551.1429305005902
