regulator,coordinate,pressure_derivative,lapse_term,angular_term,material_exchange,active,absolute_residual,relative_residual
4.0,-1.6249882616536364,8.062846913316002e-06,1.703809020929347e-06,-1.0686334689015017e-05,-2.638974342695868e-57,True,9.196787547696671e-07,0.04496549046102595
4.0,-1.5000143116045557,7.507548998715625e-06,4.0893021254715933e-07,-7.811437122442921e-06,-4.655413685664244e-72,True,1.0504208881986272e-07,0.006678703433509009
4.0,-1.3749945982402438,6.006700842896326e-06,1.1712729728247693e-07,-6.144726416062566e-06,-1.882028911263865e-92,True,2.089827588376355e-08,0.001703401634476328
4.0,-1.2500146286987144,5.096501218354766e-06,3.445458916839984e-08,-5.148570100271641e-06,-1.978146132391386e-118,True,1.7614292748474114e-08,0.0017135316265040458
4.0,-1.125006018569139,4.506265888423206e-06,9.074522228484297e-09,-4.522464138717141e-06,-2.35487406119534e-149,True,7.12372806545108e-09,0.0007882144415203776
4.0,-0.9999953655531924,4.084060403989986e-06,1.3777695212830825e-09,-4.089805288898945e-06,-3.1120044148173674e-184,True,4.3671153876756995e-09,0.0005341878083210249
4.0,-0.8750086698749148,3.735997263227915e-06,1.2636804121996113e-10,-3.73782555921662e-06,-5.708524440102416e-222,True,1.7019279474845143e-09,0.00022771467989788418
4.0,-0.7499906658825329,3.3901078145904918e-06,-1.7264049288531423e-10,-3.3906991368306774e-06,-1.5794297331910562e-261,True,7.639627330710043e-10,0.00011266259140227878
4.0,-0.6250011051880997,3.0003521456213673e-06,-1.0255959009812568e-10,-3.0021470028110006e-06,-6.264700926957032e-302,True,1.897416779731396e-09,0.00031609906371024115
4.0,-0.4999958133619773,2.5428885125198894e-06,4.646119256338183e-11,-2.5447023857230193e-06,7.175443572798497e-270,True,1.767412010566396e-09,0.0003473934727852752
4.0,-0.3749905176950947,2.007844210322403e-06,8.957782803206527e-11,-2.0068278729673666e-06,4.897249569193585e-230,True,1.105915183068218e-09,0.0002754622257601976
4.0,-0.2499918309319095,1.391002122902244e-06,8.620165816374987e-11,-1.3902507916163539e-06,2.3606330561356206e-191,False,8.375329440538418e-10,0.00030112579195489024
4.0,-0.1249959331670253,7.139851617462284e-07,1.55778639649965e-10,-7.119888695536024e-07,3.3756243347571444e-154,False,2.1520708322759864e-09,0.0015090287134291874
4.0,-1.6956321005301652e-06,2.5602113718356744e-08,2.7269874802236116e-09,-5.915786294692196e-13,4.8614568659829096e-119,False,2.8328509619950886e-08,0.9999582361422611
4.0,0.1249984322042784,1.0030825262226599e-06,-3.6635500883254225e-09,8.085497075638332e-07,1.6521551474058343e-87,False,1.8079686836981676e-06,0.9959636879886259
4.0,0.2499854678018285,4.469046845889423e-05,6.666629442089099e-07,2.2196390024654524e-06,7.123517535892845e-64,True,4.757677040556859e-05,1.0
4.0,0.3749595640364659,-0.0002743451401764002,1.6459940792589167e-05,1.3459767798890909e-05,8.973596639669362e-53,True,0.00024442543158492014,0.8033311523651854
4.0,0.4999825450758868,0.00019463635600093472,-0.00016715304202340187,0.00011100562641682897,3.1172699498762067e-49,True,0.0001384889403943618,0.29291539300366587
4.0,0.6250156567256536,-4.071707615894561e-05,-0.0001797309344180672,0.0002462507316783954,1.1180467962993193e-47,True,2.580272110138258e-05,0.05528774510230336
4.0,0.7500966739037448,-0.0002430961054608561,-1.705443559880456e-05,0.000201773577060401,1.3307374169560705e-46,True,5.837696399925969e-05,0.12637782204757397
4.0,0.8752073026594881,-0.00032534817661538414,0.00017583785510530796,0.00027545513004201386,1.2309605665292457e-45,True,0.00012594480853193768,0.1621660230396322
4.0,1.0001044027604635,-0.0002494403197168449,-0.00022909142064174282,0.00012532815361043052,1.707772283513464e-44,True,0.0003532035867481572,0.584909828050741
4.0,1.1249786291690198,0.00040667252289574766,-4.901891840085871e-05,2.1590214538004845e-05,3.373780919688477e-42,True,0.0003792438190328938,0.7945912322352281
4.0,1.249991680204491,-5.4990449497702365e-05,-4.0739313818134705e-07,5.822556254091532e-06,7.496925980137486e-36,True,4.957528638179218e-05,0.8097837858078717
4.0,1.3750057945463363,-8.285545372761213e-06,-3.501679852872735e-07,6.965856952171425e-06,1.59839392973139e-25,True,1.6698564058770603e-06,0.10703130343124564
4.0,1.5000202054836198,-7.316977744172755e-06,-8.118298709214044e-07,8.329485325855472e-06,3.432114946137197e-16,True,2.0067771110452416e-07,0.012193106042063216
4.0,1.6249781788421458,3.5651791309120214e-05,-1.750158530114128e-06,1.0771486948084508e-05,9.13484983799476e-10,True,4.46740332120744e-05,0.927340648281857
4.0,1.749955813522063,0.00048549478518674673,-1.397405121509311e-06,1.522691785503321e-05,6.822978707782685e-06,True,0.0005061472766280533,0.9945085888647943
4.0,1.87490137511402,-0.0008244336456123156,0.00019138359120101592,9.180305832295693e-06,0.0007261190672745576,True,0.00010224931869555357,0.05839092503394965
4.0,2.000050296457536,-0.006372222794451811,0.0011287277027613289,-1.2497065976281015e-05,0.005044152505435283,True,0.00021183965223148075,0.016869437716906143
4.0,2.06231087597167,-0.008862454642729478,0.0015014953885237638,3.5919362755444586e-05,0.007292637646644027,True,3.240224480624294e-05,0.001831410592732343
4.0,2.125231808014495,-0.009912395435510046,0.0013185060613514626,0.0001802293382698367,0.008433812594785853,True,2.015255889710639e-05,0.0010155009495630735
4.0,2.1873165888891197,-0.009438686002931592,0.0006024383251906792,0.0004045713987060447,0.008448099178205857,True,1.642289917098798e-05,0.000869221839949801
4.0,2.249871252234848,-0.008127480131138098,-0.000255872106013308,0.0006501232566182582,0.007738380074542363,True,5.151094009215457e-06,0.00030712725781801366
4.0,2.312734963711542,-0.006625289229029571,-0.0009247113802783395,0.0008584003147841365,0.006691068834311608,True,5.314602121650469e-07,3.5197276504975365e-05
4.0,2.374330855419227,-0.0053048584717727025,-0.0012932059130518654,0.0009997108685167908,0.005596778730057292,True,1.5747862504855714e-06,0.00011935123024749173
4.0,2.437005283078425,-0.004214778980586657,-0.0014185454686546995,0.0010797945391968957,0.004552164238944758,True,1.3656710997024188e-06,0.0001212282968956185
4.0,2.500076347199319,-0.0033671809047840767,-0.0013697753356454834,0.0011063015976965002,0.003630354574751949,True,3.000679811111448e-07,3.167408249711015e-05
4.0,2.5632967878958186,-0.002723703806810117,-0.0012226963272864801,0.0010935747151571314,0.002852132294689869,True,6.931242495971171e-07,8.782499235695508e-05
4.0,2.6248773486549,-0.0022482962821081605,-0.0010357566143243645,0.0010547835776266233,0.0022288236498083877,True,4.4566899751402947e-07,6.785810914520738e-05
4.0,2.687629633650827,-0.001877816219965945,-0.0008374016460101785,0.0009988905584502076,0.0017162164943454353,True,1.1081318048063171e-07,2.0406362812208205e-05
4.0,2.7507090105794143,-0.0015905475533172634,-0.0006516848046022628,0.0009337757206570956,0.001308431218942727,True,2.541831970359794e-08,5.668115458193079e-06
4.0,2.813379760971473,-0.0013665228123452462,-0.0004917071530593267,0.0008653294638013275,0.0009927979764435388,True,1.0252515970682503e-07,2.7587540302493754e-05
4.0,2.8750496701920065,-0.001189071816738798,-0.0003617832113729435,0.0007970742900912645,0.0007537122653226838,True,6.847269779322075e-08,2.207627669067638e-05
4.0,2.9376936739214248,-0.0010402588786184747,-0.00025757154627016957,0.0007287131130737287,0.0005692659718605845,True,1.4866004566899908e-07,5.7269243026672696e-05
4.0,3.001053669439097,-0.0009133649267767558,-0.00017756343487182393,0.0006610024886700473,0.0004298337343504218,True,9.213862811060331e-08,4.2231241976356395e-05
4.0,3.0624640389523488,-0.0008067230126157786,-0.00012090604809879285,0.0005982589104303104,0.00032951961757114837,True,1.4946728688725952e-07,8.055765633183225e-05
4.0,3.1242143701404683,-0.0007121765444702003,-8.020964941838234e-05,0.0005376334278740098,0.0002547372076410848,True,1.5558373488036657e-08,9.817514712267285e-06
4.0,3.1886875523440272,-0.0006252015777875175,-5.12541863414612e-05,0.0004789699101386581,0.00019726888313418645,True,2.169708561341327e-07,0.00016039900134652544
4.0,3.2508490866870563,-0.0005507686669872285,-3.2746748566868615e-05,0.0004271126979213078,0.00015629638823946314,True,1.063293933260801e-07,9.111934248515861e-05
4.0,3.3131231357964657,-0.00048533930584246544,-2.0697732066834746e-05,0.00038072807486274544,0.000125386498193474,True,7.75351469192026e-08,7.660428149221604e-05
4.0,3.375473596482365,-0.0004285562598694467,-1.2993189542482545e-05,0.00033983800357917306,0.00010167167298188412,True,3.97728508720488e-08,4.503985033643771e-05
4.0,3.437875437026822,-0.00037948780290197507,-8.140419079419813e-06,0.0003044926785538459,8.310697416497234e-05,True,2.8569262576686838e-08,3.685272873828847e-05
4.0,3.500311503237728,-0.0003374203424986562,-5.10320197546103e-06,0.0002741829510535309,6.827624752762716e-05,True,6.434589295917714e-08,9.393797670313674e-05
4.0,3.5627701642063245,-0.00030119874303591836,-3.2034214990798886e-06,0.0002481799729222745,5.6218386329002015e-05,True,3.805283721751342e-09,6.250460656777002e-06
4.0,3.6252436122066594,-0.00027012136147982167,-2.0137309010577114e-06,0.00022581267450553488,4.6286535614805814e-05,True,3.588226053868285e-08,6.593164079105875e-05
4.0,3.687726655459082,-0.000242969246591491,-1.2637994443569329e-06,0.00020612756307072382,3.804015037129161e-05,True,6.53325938325004e-08,0.0001337684116264393
