s,l,field,reference,interpolated,relative_error
1.875,5.25,beta,0.0,-2.8940211552816884e-60,2.8940211552816884e-60
1.875,5.25,gamma_ll,1.0000000000454383,1.0000000000407345,4.703792910518131e-12
1.875,5.25,gamma_omega,30.625335169549654,30.625300474094,1.1329004388456327e-06
1.875,5.375,alpha,1.0000000000032996,1.0000000000023914,9.081624341403815e-13
1.875,5.375,beta,0.0,4.2395067175435137e-63,4.2395067175435137e-63
1.875,5.375,gamma_ll,1.0000000000119722,1.0000000000086775,3.2946978478381696e-12
1.875,5.375,gamma_omega,31.95332836750457,31.95327239910901,1.7515670016299798e-06
1.875,5.5,alpha,1.0000000000008424,1.0000000000004212,4.212186155424295e-13
1.875,5.5,beta,0.0,-1.7062348293162138e-66,1.7062348293162138e-66
1.875,5.5,gamma_ll,1.000000000003057,1.0000000000015286,1.5285550602992426e-12
1.875,5.5,gamma_omega,33.31262173424817,33.31256086706845,1.8271506879616285e-06
1.875,5.625,alpha,1.0000000000002085,1.0000000000000573,1.512123759539148e-13
1.875,5.625,beta,0.0,6.778759457317422e-70,6.778759457317422e-70
1.875,5.625,gamma_ll,1.0000000000007563,1.0000000000002083,5.480060849545629e-13
1.875,5.625,gamma_omega,34.703196890285696,34.70314478473235,1.5014626320663819e-06
1.875,5.75,alpha,1.00000000000005,1.000000000000005,4.4853010194854084e-14
1.875,5.75,beta,0.0,4.3940825608320534e-74,4.3940825608320534e-74
1.875,5.75,gamma_ll,1.0000000000001812,1.0000000000000187,1.6253665080509346e-13
1.875,5.75,gamma_omega,36.12504188562702,36.1250043358146,1.039439969022895e-06
1.875,5.875,alpha,1.0000000000000115,1.0000000000000002,1.1324274851176466e-14
1.875,5.875,beta,0.0,-1.5526549130789915e-76,1.5526549130789915e-76
1.875,5.875,gamma_ll,1.0000000000000422,1.0000000000000009,4.130029651605408e-14
1.875,5.875,gamma_omega,37.57814907729638,37.57812538649457,6.304408916533065e-07
1.875,6.0,alpha,1.0000000000000027,1.0,2.6645352591003686e-15
1.875,6.0,beta,0.0,0.0,0.0
1.875,6.0,gamma_ll,1.0000000000000098,1.0,9.769962616701283e-15
1.875,6.0,gamma_omega,39.06251365552062,39.062500000000014,3.4958120525690394e-07
1.875,6.125,alpha,1.0000000000000007,1.0,6.661338147750935e-16
1.875,6.125,beta,0.0,0.0,0.0
1.875,6.125,gamma_ll,1.0000000000000022,1.0,2.2204460492503083e-15
1.875,6.125,gamma_omega,40.578132641456456,40.578125,1.8831464038922897e-07
1.875,6.25,alpha,1.0000000000000002,1.0,2.2204460492503126e-16
1.875,6.25,beta,0.0,0.0,0.0
1.875,6.25,gamma_ll,1.0000000000000004,1.0,4.440892098500624e-16
1.875,6.25,gamma_omega,42.12500421910598,42.12500000000001,1.0015680836177616e-07
1.875,6.375,alpha,1.0,1.0,0.0
1.875,6.375,beta,0.0,0.0,0.0
1.875,6.375,gamma_ll,1.0,1.0,0.0
1.875,6.375,gamma_omega,43.70312729852817,43.703125,5.259413491000776e-08
1.875,6.5,alpha,1.0,1.0,0.0
1.875,6.5,beta,0.0,0.0,0.0
1.875,6.5,gamma_ll,1.0,1.0,0.0
1.875,6.5,gamma_omega,45.31250123558514,45.3125,2.7268085065091236e-08
1.875,6.625,alpha,1.0,1.0,0.0
1.875,6.625,beta,0.0,0.0,0.0
1.875,6.625,gamma_ll,1.0,1.0,0.0
1.875,6.625,gamma_omega,46.95312565538572,46.95312500000001,1.3958297829480972e-08
1.875,6.75,alpha,1.0,1.0,0.0
1.875,6.75,beta,0.0,0.0,0.0
1.875,6.75,gamma_ll,1.0,1.0,0.0
1.875,6.75,gamma_omega,48.625000343028674,48.625000000000014,7.054573928628556e-09
1.875,6.875,alpha,1.0,1.0,0.0
1.875,6.875,beta,0.0,0.0,0.0
1.875,6.875,gamma_ll,1.0,1.0,0.0
1.875,6.875,gamma_omega,50.32812517716603,50.328125,3.520219137487818e-09
1.875,7.0,alpha,1.0,1.0,0.0
1.875,7.0,beta,0.0,0.0,0.0
1.875,7.0,gamma_ll,1.0,1.0,0.0
1.875,7.0,gamma_omega,52.062500090293,52.0625,1.7343193198007621e-09
1.875,7.125,alpha,1.0,1.0,0.0
1.875,7.125,beta,0.0,0.0,0.0
1.875,7.125,gamma_ll,1.0,1.0,0.0
1.875,7.125,gamma_omega,53.828125045410715,53.82812500000001,8.436241842794541e-10
1.875,7.25,alpha,1.0,1.0,0.0
1.875,7.25,beta,0.0,0.0,0.0
1.875,7.25,gamma_ll,1.0,1.0,0.0
1.875,7.25,gamma_omega,55.625000022537165,55.62499999999998,4.0516290031903443e-10
1.875,7.375,alpha,1.0,1.0,0.0
1.875,7.375,beta,0.0,0.0,0.0
1.875,7.375,gamma_ll,1.0,1.0,0.0
1.875,7.375,gamma_omega,57.453125011037855,57.45312499999998,1.9211968693701489e-10
1.875,7.5,alpha,1.0,1.0,0.0
1.875,7.5,beta,0.0,0.0,0.0
1.875,7.5,gamma_ll,1.0,1.0,0.0
1.875,7.5,gamma_omega,59.31250000533481,59.3125,8.994413830180583e-11
1.875,7.625,alpha,1.0,1.0,0.0
1.875,7.625,beta,0.0,0.0,0.0
1.875,7.625,gamma_ll,1.0,1.0,0.0
1.875,7.625,gamma_omega,61.203125002544525,61.20312500000002,4.1574728000288124e-11
1.875,7.75,alpha,1.0,1.0,0.0
1.875,7.75,beta,0.0,0.0,0.0
1.875,7.75,gamma_ll,1.0,1.0,0.0
1.875,7.75,gamma_omega,63.12500000119772,63.12500000000001,1.8973657848024913e-11
1.875,7.875,alpha,1.0,1.0,0.0
1.875,7.875,beta,0.0,0.0,0.0
1.875,7.875,gamma_ll,1.0,1.0,0.0
1.875,7.875,gamma_omega,65.07812500055638,65.078125,8.549468562667288e-12
1.875,8.0,alpha,1.0,1.0,0.0
1.875,8.0,beta,0.0,0.0,0.0
1.875,8.0,gamma_ll,1.0,1.0,0.0
1.875,8.0,gamma_omega,67.06250000025508,67.06249999999999,3.803900137806089e-12
2.15625,-8.0,alpha,1.0,1.0,0.0
2.15625,-8.0,beta,0.0,0.0,0.0
2.15625,-8.0,gamma_ll,1.0,1.0,0.0
2.15625,-8.0,gamma_omega,67.06250000015771,67.06249999999999,2.3519295654599235e-12
2.15625,-7.875,alpha,1.0,1.0,0.0
2.15625,-7.875,beta,0.0,0.0,0.0
2.15625,-7.875,gamma_ll,1.0,1.0,0.0
2.15625,-7.875,gamma_omega,65.07812500034404,65.078125,5.286642672222374e-12
2.15625,-7.75,alpha,1.0,1.0,0.0
2.15625,-7.75,beta,0.0,0.0,0.0
2.15625,-7.75,gamma_ll,1.0,1.0,0.0
2.15625,-7.75,gamma_omega,63.125000000740584,63.12500000000001,1.17319188466058e-11
2.15625,-7.625,alpha,1.0,1.0,0.0
2.15625,-7.625,beta,0.0,0.0,0.0
2.15625,-7.625,gamma_ll,1.0,1.0,0.0
2.15625,-7.625,gamma_omega,61.203125001573355,61.20312500000002,2.5706750488166596e-11
2.15625,-7.5,alpha,1.0,1.0,0.0
2.15625,-7.5,beta,0.0,0.0,0.0
2.15625,-7.5,gamma_ll,1.0,1.0,0.0
2.15625,-7.5,gamma_omega,59.312500003298666,59.3125,5.561502598732779e-11
2.15625,-7.375,alpha,1.0,1.0,0.0
2.15625,-7.375,beta,0.0,0.0,0.0
2.15625,-7.375,gamma_ll,1.0,1.0,0.0
2.15625,-7.375,gamma_omega,57.453125006825005,57.45312499999998,1.1879294428244297e-10
2.15625,-7.25,alpha,1.0,1.0,0.0
2.15625,-7.25,beta,0.0,0.0,0.0
2.15625,-7.25,gamma_ll,1.0,1.0,0.0
2.15625,-7.25,gamma_omega,55.62500001393538,55.62499999999998,2.5052401994316835e-10
2.15625,-7.125,alpha,1.0,1.0,0.0
2.15625,-7.125,beta,0.0,0.0,0.0
2.15625,-7.125,gamma_ll,1.0,1.0,0.0
2.15625,-7.125,gamma_omega,53.828125028078716,53.82812500000001,5.216363958604104e-10
2.15625,-7.0,alpha,1.0,1.0,0.0
2.15625,-7.0,beta,0.0,0.0,0.0
2.15625,-7.0,gamma_ll,1.0,1.0,0.0
2.15625,-7.0,gamma_omega,52.06250005583071,52.0625,1.0723785961366994e-09
2.15625,-6.875,alpha,1.0,1.0,0.0
2.15625,-6.875,beta,0.0,0.0,0.0
2.15625,-6.875,gamma_ll,1.0,1.0,0.0
2.15625,-6.875,gamma_omega,50.32812510954676,50.328125,2.1766509433300314e-09
2.15625,-6.75,alpha,1.0,1.0,0.0
2.15625,-6.75,beta,0.0,0.0,0.0
2.15625,-6.75,gamma_ll,1.0,1.0,0.0
2.15625,-6.75,gamma_omega,48.625000212104325,48.625000000000014,4.362042366653069e-09
2.15625,-6.625,alpha,1.0,1.0,0.0
2.15625,-6.625,beta,0.0,0.0,0.0
2.15625,-6.625,gamma_ll,1.0,1.0,0.0
2.15625,-6.625,gamma_omega,46.95312540524354,46.95312500000001,8.63081061069101e-09
2.15625,-6.5,alpha,1.0,1.0,0.0
2.15625,-6.5,beta,0.0,0.0,0.0
2.15625,-6.5,gamma_ll,1.0,1.0,0.0
2.15625,-6.5,gamma_omega,45.31250076399723,45.3125,1.6860628198988238e-08
2.15625,-6.375,alpha,1.0,1.0,0.0
2.15625,-6.375,beta,0.0,0.0,0.0
2.15625,-6.375,gamma_ll,1.0,1.0,0.0
2.15625,-6.375,gamma_omega,43.70312642124497,43.703125,3.252044152056821e-08
2.15625,-6.25,alpha,1.0,1.0,0.0
2.15625,-6.25,beta,0.0,0.0,0.0
2.15625,-6.25,gamma_ll,1.0,1.0,0.0
2.15625,-6.25,gamma_omega,42.12500260879253,42.12500000000001,6.192978894037463e-08
2.15625,-6.125,alpha,1.0000000000000002,1.0,2.2204460492503126e-16
2.15625,-6.125,beta,0.0,0.0,0.0
2.15625,-6.125,gamma_ll,1.0000000000000009,1.0,8.881784197001244e-16
2.15625,-6.125,gamma_omega,40.57812972492852,40.578125,1.164402734954184e-07
2.15625,-6.0,alpha,1.0000000000000007,1.0,6.661338147750935e-16
2.15625,-6.0,beta,0.0,0.0,0.0
2.15625,-6.0,gamma_ll,1.0000000000000022,1.0,2.2204460492503083e-15
2.15625,-6.0,gamma_omega,39.062508443594126,39.062500000000014,2.1615596254111285e-07
2.15625,-5.875,alpha,1.000000000000003,1.0,3.108624468950429e-15
2.15625,-5.875,beta,0.0,2.8234540187569223e-165,2.8234540187569223e-165
2.15625,-5.875,gamma_ll,1.000000000000011,1.0,1.1102230246251442e-14
2.15625,-5.875,gamma_omega,37.578139887671625,37.578125238980526,3.898194839613449e-07
2.15625,-5.75,alpha,1.0000000000000135,1.0000000000000013,1.2212453270876556e-14
2.15625,-5.75,beta,0.0,-1.3566337508625574e-161,1.3566337508625574e-161
2.15625,-5.75,gamma_ll,1.0000000000000488,1.0000000000000049,4.3964831775154053e-14
2.15625,-5.75,gamma_omega,36.1250258990623,36.12500268095676,6.427152634959291e-07
2.15625,-5.625,alpha,1.0000000000000562,1.0000000000000155,4.0634162701278445e-14
2.15625,-5.625,beta,0.0,2.849146708531009e-158,2.849146708531009e-158
2.15625,-5.625,gamma_ll,1.0000000000002038,1.000000000000056,1.478817068800407e-13
2.15625,-5.625,gamma_omega,34.70316945177969,34.70313723345838,9.283970835397822e-07
2.15625,-5.5,alpha,1.0000000000002274,1.0000000000001137,1.1368683772159018e-13
2.15625,-5.5,beta,0.0,-3.522955256271875e-155,3.522955256271875e-155
2.15625,-5.5,gamma_ll,1.0000000000008247,1.0000000000004126,4.1211478674051823e-13
2.15625,-5.5,gamma_omega,33.31257527167675,33.31253763581717,1.1297793481994043e-06
2.15625,-5.375,alpha,1.0000000000008902,1.000000000000645,2.4513724383701636e-13
2.15625,-5.375,beta,0.0,3.4421108532426033e-152,3.4421108532426033e-152
2.15625,-5.375,gamma_ll,1.0000000000032299,1.0000000000023408,8.890665981169538e-13
2.15625,-5.375,gamma_omega,31.953250747728166,31.953216140958673,1.0830437806144147e-06
2.15625,-5.25,alpha,1.0000000000033784,1.0000000000030287,3.497202527557428e-13
2.15625,-5.25,beta,0.0,-2.9599385453137162e-149,2.9599385453137162e-149
2.15625,-5.25,gamma_ll,1.0000000000122578,1.000000000010989,1.2687628725260766e-12
2.15625,-5.25,gamma_omega,30.625207244380928,30.62518579128463,7.00504526462119e-07
2.15625,-5.125,alpha,1.0000000000124263,1.0000000000122267,1.9961809982512264e-13
2.15625,-5.125,beta,0.0,2.26957305467086e-146,2.26957305467086e-146
2.15625,-5.125,gamma_ll,1.000000000045087,1.0000000000443632,7.238654120229651e-13
2.15625,-5.125,gamma_omega,29.328461950617065,29.32845654177296,1.8442303972090846e-07
2.15625,-5.0,alpha,1.0000000000442935,1.0000000000442932,2.2204460491519618e-16
2.15625,-5.0,beta,0.0,-1.5748886147484068e-143,1.5748886147484068e-143
2.15625,-5.0,gamma_ll,1.0000000001607123,1.0000000001607123,0.0
2.15625,-5.0,gamma_omega,28.063040425606324,28.063040425607504,4.203040452756937e-14
2.15625,5.0,alpha,1.0000000000442935,1.0000000000442932,2.2204460491519618e-16
2.15625,5.0,beta,0.0,6.14735883321205e-50,6.14735883321205e-50
2.15625,5.0,gamma_ll,1.0000000001607123,1.0000000001607123,0.0
2.15625,5.0,gamma_omega,28.063040425606324,28.06304042560754,4.32963805675564e-14
2.15625,5.125,alpha,1.0000000000124263,1.0000000000122267,1.9961809982512264e-13
2.15625,5.125,beta,0.0,2.9662981077768034e-52,2.9662981077768034e-52
2.15625,5.125,gamma_ll,1.000000000045087,1.0000000000443632,7.238654120229651e-13
2.15625,5.125,gamma_omega,29.328461950617065,29.328456541772972,1.844230393575024e-07
2.15625,5.25,alpha,1.0000000000033784,1.0000000000030287,3.497202527557428e-13
2.15625,5.25,beta,0.0,3.58759319974806e-55,3.58759319974806e-55
2.15625,5.25,gamma_ll,1.0000000000122578,1.000000000010989,1.2687628725260766e-12
2.15625,5.25,gamma_omega,30.625207244380928,30.625185791284636,7.005045262301066e-07
2.15625,5.375,alpha,1.0000000000008902,1.000000000000645,2.4513724383701636e-13
2.15625,5.375,beta,0.0,-3.1031515393143022e-58,3.1031515393143022e-58
2.15625,5.375,gamma_ll,1.0000000000032299,1.0000000000023408,8.890665981169538e-13
2.15625,5.375,gamma_omega,31.953250747728166,31.953216140958673,1.0830437806144147e-06
2.15625,5.5,alpha,1.0000000000002274,1.0000000000001137,1.1368683772159018e-13
2.15625,5.5,beta,0.0,1.750223046898446e-61,1.750223046898446e-61
2.15625,5.5,gamma_ll,1.0000000000008247,1.0000000000004126,4.1211478674051823e-13
2.15625,5.5,gamma_omega,33.31257527167675,33.31253763581717,1.1297793481994043e-06
2.15625,5.625,alpha,1.0000000000000562,1.0000000000000155,4.0634162701278445e-14
2.15625,5.625,beta,0.0,-8.048815069222612e-64,8.048815069222612e-64
2.15625,5.625,gamma_ll,1.0000000000002038,1.000000000000056,1.478817068800407e-13
2.15625,5.625,gamma_omega,34.70316945177969,34.70313723345838,9.283970835397822e-07
2.15625,5.75,alpha,1.0000000000000135,1.0000000000000013,1.2212453270876556e-14
2.15625,5.75,beta,0.0,-3.311661839126929e-67,3.311661839126929e-67
2.15625,5.75,gamma_ll,1.0000000000000488,1.0000000000000049,4.3964831775154053e-14
2.15625,5.75,gamma_omega,36.1250258990623,36.12500268095676,6.427152634959291e-07
2.15625,5.875,alpha,1.000000000000003,1.0,3.108624468950429e-15
2.15625,5.875,beta,0.0,1.0248161232914153e-70,1.0248161232914153e-70
2.15625,5.875,gamma_ll,1.000000000000011,1.0,1.1102230246251442e-14
2.15625,5.875,gamma_omega,37.578139887671625,37.578125238980526,3.898194839613449e-07
2.15625,6.0,alpha,1.0000000000000007,1.0,6.661338147750935e-16
2.15625,6.0,beta,0.0,0.0,0.0
2.15625,6.0,gamma_ll,1.0000000000000022,1.0,2.2204460492503083e-15
2.15625,6.0,gamma_omega,39.062508443594126,39.062500000000014,2.1615596254111285e-07
2.15625,6.125,alpha,1.0000000000000002,1.0,2.2204460492503126e-16
2.15625,6.125,beta,0.0,0.0,0.0
2.15625,6.125,gamma_ll,1.0000000000000009,1.0,8.881784197001244e-16
2.15625,6.125,gamma_omega,40.57812972492852,40.578125,1.164402734954184e-07
2.15625,6.25,alpha,1.0,1.0,0.0
2.15625,6.25,beta,0.0,0.0,0.0
2.15625,6.25,gamma_ll,1.0,1.0,0.0
2.15625,6.25,gamma_omega,42.12500260879253,42.12500000000001,6.192978894037463e-08
2.15625,6.375,alpha,1.0,1.0,0.0
2.15625,6.375,beta,0.0,0.0,0.0
2.15625,6.375,gamma_ll,1.0,1.0,0.0
2.15625,6.375,gamma_omega,43.70312642124497,43.703125,3.252044152056821e-08
2.15625,6.5,alpha,1.0,1.0,0.0
2.15625,6.5,beta,0.0,0.0,0.0
2.15625,6.5,gamma_ll,1.0,1.0,0.0
2.15625,6.5,gamma_omega,45.31250076399723,45.3125,1.6860628198988238e-08
2.15625,6.625,alpha,1.0,1.0,0.0
2.15625,6.625,beta,0.0,0.0,0.0
2.15625,6.625,gamma_ll,1.0,1.0,0.0
2.15625,6.625,gamma_omega,46.95312540524354,46.95312500000001,8.63081061069101e-09
2.15625,6.75,alpha,1.0,1.0,0.0
2.15625,6.75,beta,0.0,0.0,0.0
2.15625,6.75,gamma_ll,1.0,1.0,0.0
2.15625,6.75,gamma_omega,48.625000212104325,48.625000000000014,4.362042366653069e-09
2.15625,6.875,alpha,1.0,1.0,0.0
2.15625,6.875,beta,0.0,0.0,0.0
2.15625,6.875,gamma_ll,1.0,1.0,0.0
2.15625,6.875,gamma_omega,50.32812510954676,50.328125,2.1766509433300314e-09
2.15625,7.0,alpha,1.0,1.0,0.0
2.15625,7.0,beta,0.0,0.0,0.0
2.15625,7.0,gamma_ll,1.0,1.0,0.0
2.15625,7.0,gamma_omega,52.06250005583071,52.0625,1.0723785961366994e-09
2.15625,7.125,alpha,1.0,1.0,0.0
2.15625,7.125,beta,0.0,0.0,0.0
2.15625,7.125,gamma_ll,1.0,1.0,0.0
2.15625,7.125,gamma_omega,53.828125028078716,53.82812500000001,5.216363958604104e-10
2.15625,7.25,alpha,1.0,1.0,0.0
2.15625,7.25,beta,0.0,0.0,0.0
2.15625,7.25,gamma_ll,1.0,1.0,0.0
2.15625,7.25,gamma_omega,55.62500001393538,55.62499999999998,2.5052401994316835e-10
2.15625,7.375,alpha,1.0,1.0,0.0
2.15625,7.375,beta,0.0,0.0,0.0
2.15625,7.375,gamma_ll,1.0,1.0,0.0
2.15625,7.375,gamma_omega,57.453125006825005,57.45312499999998,1.1879294428244297e-10
2.15625,7.5,alpha,1.0,1.0,0.0
2.15625,7.5,beta,0.0,0.0,0.0
2.15625,7.5,gamma_ll,1.0,1.0,0.0
2.15625,7.5,gamma_omega,59.312500003298666,59.3125,5.561502598732779e-11
2.15625,7.625,alpha,1.0,1.0,0.0
2.15625,7.625,beta,0.0,0.0,0.0
2.15625,7.625,gamma_ll,1.0,1.0,0.0
2.15625,7.625,gamma_omega,61.203125001573355,61.20312500000002,2.5706750488166596e-11
2.15625,7.75,alpha,1.0,1.0,0.0
2.15625,7.75,beta,0.0,0.0,0.0
2.15625,7.75,gamma_ll,1.0,1.0,0.0
2.15625,7.75,gamma_omega,63.125000000740584,63.12500000000001,1.17319188466058e-11
2.15625,7.875,alpha,1.0,1.0,0.0
2.15625,7.875,beta,0.0,0.0,0.0
2.15625,7.875,gamma_ll,1.0,1.0,0.0
2.15625,7.875,gamma_omega,65.07812500034404,65.078125,5.286642672222374e-12
2.15625,8.0,alpha,1.0,1.0,0.0
2.15625,8.0,beta,0.0,0.0,0.0
2.15625,8.0,gamma_ll,1.0,1.0,0.0
2.15625,8.0,gamma_omega,67.06250000015771,67.06249999999999,2.3519295654599235e-12
2.4375,-8.0,alpha,1.0,1.0,0.0
2.4375,-8.0,beta,0.0,0.0,0.0
2.4375,-8.0,gamma_ll,1.0,1.0,0.0
2.4375,-8.0,gamma_omega,67.06250000007987,67.06249999999999,1.1911159642729592e-12
2.4375,-7.875,alpha,1.0,1.0,0.0
2.4375,-7.875,beta,0.0,0.0,0.0
2.4375,-7.875,gamma_ll,1.0,1.0,0.0
2.4375,-7.875,gamma_omega,65.07812500017423,65.078125,2.677168077720588e-12
2.4375,-7.75,alpha,1.0,1.0,0.0
2.4375,-7.75,beta,0.0,0.0,0.0
2.4375,-7.75,gamma_ll,1.0,1.0,0.0
2.4375,-7.75,gamma_omega,63.12500000037505,63.12500000000001,5.941319163786541e-12
2.4375,-7.625,alpha,1.0,1.0,0.0
2.4375,-7.625,beta,0.0,0.0,0.0
2.4375,-7.625,gamma_ll,1.0,1.0,0.0
2.4375,-7.625,gamma_omega,61.203125000796774,61.20312500000002,1.3018173269412315e-11
2.4375,-7.5,alpha,1.0,1.0,0.0
2.4375,-7.5,beta,0.0,0.0,0.0
2.4375,-7.5,gamma_ll,1.0,1.0,0.0
2.4375,-7.5,gamma_omega,59.312500001670514,59.3125,2.816462623282405e-11
2.4375,-7.375,alpha,1.0,1.0,0.0
2.4375,-7.375,beta,0.0,0.0,0.0
2.4375,-7.375,gamma_ll,1.0,1.0,0.0
2.4375,-7.375,gamma_omega,57.45312500345635,57.45312499999998,6.015984664108098e-11
2.4375,-7.25,alpha,1.0,1.0,0.0
2.4375,-7.25,beta,0.0,0.0,0.0
2.4375,-7.25,gamma_ll,1.0,1.0,0.0
2.4375,-7.25,gamma_omega,55.625000007057196,55.62499999999998,1.268713174307294e-10
2.4375,-7.125,alpha,1.0,1.0,0.0
2.4375,-7.125,beta,0.0,0.0,0.0
2.4375,-7.125,gamma_ll,1.0,1.0,0.0
2.4375,-7.125,gamma_omega,53.82812501421972,53.82812500000001,2.6416887415938275e-10
2.4375,-7.0,alpha,1.0,1.0,0.0
2.4375,-7.0,beta,0.0,0.0,0.0
2.4375,-7.0,gamma_ll,1.0,1.0,0.0
2.4375,-7.0,gamma_omega,52.06250002827397,52.0625,5.430775197009327e-10
2.4375,-6.875,alpha,1.0,1.0,0.0
2.4375,-6.875,beta,0.0,0.0,0.0
2.4375,-6.875,gamma_ll,1.0,1.0,0.0
2.4375,-6.875,gamma_omega,50.32812505547703,50.328125,1.1023067302414687e-09
2.4375,-6.75,alpha,1.0,1.0,0.0
2.4375,-6.75,beta,0.0,0.0,0.0
2.4375,-6.75,gamma_ll,1.0,1.0,0.0
2.4375,-6.75,gamma_omega,48.62500010741458,48.625000000000014,2.209039879012335e-09
2.4375,-6.625,alpha,1.0,1.0,0.0
2.4375,-6.625,beta,0.0,0.0,0.0
2.4375,-6.625,gamma_ll,1.0,1.0,0.0
2.4375,-6.625,gamma_omega,46.95312520522475,46.95312500000001,4.370843111476039e-09
2.4375,-6.5,alpha,1.0,1.0,0.0
2.4375,-6.5,beta,0.0,0.0,0.0
2.4375,-6.5,gamma_ll,1.0,1.0,0.0
2.4375,-6.5,gamma_omega,45.31250038690596,45.3125,8.538614210458083e-09
2.4375,-6.375,alpha,1.0,1.0,0.0
2.4375,-6.375,beta,0.0,0.0,0.0
2.4375,-6.375,gamma_ll,1.0,1.0,0.0
2.4375,-6.375,gamma_omega,43.7031257197515,43.703125,1.6469108002221316e-08
2.4375,-6.25,alpha,1.0,1.0,0.0
2.4375,-6.25,beta,0.0,0.0,0.0
2.4375,-6.25,gamma_ll,1.0,1.0,0.0
2.4375,-6.25,gamma_omega,42.125001321153185,42.12500000000001,3.1362685733744074e-08
2.4375,-6.125,alpha,1.0,1.0,0.0
2.4375,-6.125,beta,0.0,0.0,0.0
2.4375,-6.125,gamma_ll,1.0,1.0,0.0
2.4375,-6.125,gamma_omega,40.578127392813606,40.578125,5.896806382313126e-08
2.4375,-6.0,alpha,1.0,1.0,0.0
2.4375,-6.0,beta,0.0,0.0,0.0
2.4375,-6.0,gamma_ll,1.0,1.0,0.0
2.4375,-6.0,gamma_omega,39.0625042760322,39.062500000000014,1.0946641198158044e-07
2.4375,-5.875,alpha,1.0000000000000002,1.0,2.2204460492503126e-16
2.4375,-5.875,beta,0.0,8.722833352270302e-173,8.722833352270302e-173
2.4375,-5.875,gamma_ll,1.0000000000000009,1.0,8.881784197001244e-16
2.4375,-5.875,gamma_omega,37.57813253946238,37.57812512102528,1.9741367116580995e-07
2.4375,-5.75,alpha,1.0000000000000007,1.0,6.661338147750935e-16
2.4375,-5.75,beta,0.0,-4.422909571506745e-169,4.422909571506745e-169
2.4375,-5.75,gamma_ll,1.0000000000000027,1.0000000000000004,2.220446049250307e-15
2.4375,-5.75,gamma_omega,36.1250131158851,36.125001357698814,3.2548600748720055e-07
2.4375,-5.625,alpha,1.000000000000003,1.0000000000000009,2.2204460492503064e-15
2.4375,-5.625,beta,0.0,1.0104168938050086e-165,1.0104168938050086e-165
2.4375,-5.625,gamma_ll,1.0000000000000115,1.000000000000003,8.437694987151092e-15
2.4375,-5.625,gamma_omega,34.70314751140782,34.70313119530724,4.7016198089586594e-07
2.4375,-5.5,alpha,1.0000000000000129,1.0000000000000064,6.439293542825825e-15
2.4375,-5.5,beta,0.0,-1.1113793747425387e-162,1.1113793747425387e-162
2.4375,-5.5,gamma_ll,1.000000000000047,1.0000000000000235,2.353672812205221e-14
2.4375,-5.5,gamma_omega,33.31253811930626,33.31251905964766,5.721466953311164e-07
2.4375,-5.375,alpha,1.0000000000000508,1.0000000000000369,1.3988810110276261e-14
2.4375,-5.375,beta,0.0,1.1921687323669506e-159,1.1921687323669506e-159
2.4375,-5.375,gamma_ll,1.0000000000001847,1.0000000000001341,5.0626169922897786e-14
2.4375,-5.375,gamma_omega,31.953188681511918,31.953171155868333,5.484787061455058e-07
2.4375,-5.25,alpha,1.000000000000193,1.000000000000173,1.9984014443248962e-14
2.4375,-5.25,beta,0.0,-9.794364153731045e-157,9.794364153731045e-157
2.4375,-5.25,gamma_ll,1.0000000000007003,1.000000000000628,7.238654120550952e-14
2.4375,-5.25,gamma_omega,30.625104953198615,30.62509408888597,3.547518502407378e-07
2.4375,-5.125,alpha,1.0000000000007099,1.0000000000006986,1.1324274851168558e-14
2.4375,-5.125,beta,0.0,7.751414850913113e-154,7.751414850913113e-154
2.4375,-5.125,gamma_ll,1.0000000000025762,1.0000000000025349,4.130029651594943e-14
2.4375,-5.125,gamma_omega,29.328295639144322,29.328292899994942,9.33961323189993e-08
2.4375,-5.0,alpha,1.0000000000025304,1.0000000000025304,0.0
2.4375,-5.0,beta,0.0,-5.1074717327259016e-151,5.1074717327259016e-151
2.4375,-5.0,gamma_ll,1.000000000009181,1.000000000009181,0.0
2.4375,-5.0,gamma_omega,28.06277368279374,28.062773682793733,2.531976146733345e-16
2.4375,5.0,alpha,1.0000000000025304,1.0000000000025304,0.0
2.4375,5.0,beta,0.0,2.2420775429197073e-43,2.2420775429197073e-43
2.4375,5.0,gamma_ll,1.000000000009181,1.000000000009181,0.0
2.4375,5.0,gamma_omega,28.06277368279374,28.062773682793715,8.861916513566708e-16
2.4375,5.125,alpha,1.0000000000007099,1.0000000000006986,1.1324274851168558e-14
2.4375,5.125,beta,0.0,-3.689379165700807e-46,3.689379165700807e-46
2.4375,5.125,gamma_ll,1.0000000000025762,1.0000000000025349,4.130029651594943e-14
2.4375,5.125,gamma_omega,29.328295639144322,29.328292899994942,9.33961323189993e-08
2.4375,5.25,alpha,1.000000000000193,1.000000000000173,1.9984014443248962e-14
2.4375,5.25,beta,0.0,2.635700980713964e-49,2.635700980713964e-49
2.4375,5.25,gamma_ll,1.0000000000007003,1.000000000000628,7.238654120550952e-14
2.4375,5.25,gamma_omega,30.625104953198615,30.62509408888596,3.547518505887575e-07
2.4375,5.375,alpha,1.0000000000000508,1.0000000000000369,1.3988810110276261e-14
2.4375,5.375,beta,0.0,-3.405233960045617e-52,3.405233960045617e-52
