beta,tension_factor_B,yukawa,gauge_coupling,role,required_radius_sqrt_mu,scalar_core_radius_sqrt_mu,core_over_loop_radius,fermi_momentum_over_sqrt_mu,bulk_mass_over_sqrt_mu,fermi_over_bulk_mass,exterior_mass_fraction,semiclassical_mode_number,radial_speed_bound,radial_lorentz_factor,exterior_channel_energetically_open,exterior_wkb_exponent,target_exponent,minimum_mode_number,yukawa_loop_size,quartic_loop_to_tree_diagnostic,minimum_node_action_for_six_rotors,geometric_and_exponent_diagnostics_met,local_string_decay_rate_proved
1e-05,0.2046674679594506,1.0,1.0,rotor_forward_branch,70388.76527463962,703.8876527463962,0.01,3.5658079220099768,1.247098208330702,2.859283974742433,0.99,250982.53815675352,0.00905,1.000040953765679,True,5821.284678680505,100.0,100.0,0.006332573977646111,633.257397764611,649834584510.4434,True,False
1e-05,0.2046674679594506,1.0,1.0,relaxed_stationary_string,70388.76527463962,703.8876527463962,0.01,2.5066282746310002,1.247098208330702,2.009968627880748,0.99,176438.46925377636,0.0,1.0,True,14837.220925810108,100.0,100.0,0.006332573977646111,633.257397764611,649834584510.4434,True,False
1e-05,0.2046674679594506,2.0,0.3,rotor_forward_branch,234629.21758213206,2346.2921758213206,0.01,3.5658079220099768,2.494196416661404,1.4296419873712165,0.99,836608.4605225117,0.00905,1.000040953765679,True,256579.67993454725,100.0,100.0,0.025330295910584444,112579.09293593086,7220384272338.259,True,False
1e-05,0.2046674679594506,2.0,0.3,relaxed_stationary_string,234629.21758213206,2346.2921758213206,0.01,2.5066282746310002,2.494196416661404,1.004984313940374,0.99,588128.2308459212,0.0,1.0,True,1706516.7549081277,100.0,100.0,0.025330295910584444,112579.09293593086,7220384272338.259,True,False
1e-05,0.2046674679594506,2.0,1.0,rotor_forward_branch,70388.76527463962,703.8876527463962,0.01,3.5658079220099768,2.494196416661404,1.4296419873712165,0.99,250982.53815675352,0.00905,1.000040953765679,True,76973.90398036418,100.0,100.0,0.025330295910584444,10132.118364233776,649834584510.4434,True,False
1e-05,0.2046674679594506,2.0,1.0,relaxed_stationary_string,70388.76527463962,703.8876527463962,0.01,2.5066282746310002,2.494196416661404,1.004984313940374,0.99,176438.46925377636,0.0,1.0,True,511955.0264724383,100.0,100.0,0.025330295910584444,10132.118364233776,649834584510.4434,True,False
3.1622776601683795e-05,0.22634419893079732,0.3,0.3,rotor_forward_branch,385124.80042318744,1434.663145543314,0.003725190234352242,3.5658079220099768,0.3557637008560445,10.02296724885049,0.99,1373224.8255837816,0.00905,1.000040953765679,True,99.99999999998182,100.0,100.0,0.0005699316579881499,18.02282149878652,19453560472728.406,True,False
3.1622776601683795e-05,0.22634419893079732,0.3,0.3,relaxed_stationary_string,187261.1666879236,1434.663145543314,0.007661295563400091,2.5066282746310002,0.3557637008560445,7.0457673691821565,0.99,469394.1351603381,0.0,1.0,True,99.99999999998435,100.0,100.0,0.0005699316579881499,18.02282149878652,4599298285515.089,True,False
3.1622776601683795e-05,0.22634419893079732,0.3,1.0,rotor_forward_branch,155323.9212860979,430.39894366299416,0.002770976550805871,3.5658079220099768,0.3557637008560445,10.02296724885049,0.99,553832.5874696093,0.00905,1.000040953765679,True,99.99999999998306,100.0,100.0,0.0005699316579881499,1.6220539348907868,3164264792977.7847,True,False
3.1622776601683795e-05,0.22634419893079732,0.3,1.0,relaxed_stationary_string,75501.12046162208,430.39894366299416,0.0057005636609296405,2.5066282746310002,0.3557637008560445,7.0457673691821565,0.99,189253.24331542305,0.0,1.0,True,100.00000000000199,100.0,100.0,0.0005699316579881499,1.6220539348907868,747657889223.9375,True,False
3.1622776601683795e-05,0.22634419893079732,1.0,0.3,rotor_forward_branch,143466.3145543314,1434.663145543314,0.01,3.5658079220099768,1.1858790028534816,3.006890174655147,0.99,511552.3709834763,0.00905,1.000040953765679,True,9808.0908693089,100.0,100.0,0.006332573977646111,2225.0396912082124,2699578812177.0024,True,False
3.1622776601683795e-05,0.22634419893079732,1.0,0.3,relaxed_stationary_string,143466.3145543314,1434.663145543314,0.01,2.5066282746310002,1.1858790028534816,2.113730210754647,0.99,359616.72051899205,0.0,1.0,True,25196.810247355003,100.0,100.0,0.006332573977646111,2225.0396912082124,2699578812177.0024,True,False
3.1622776601683795e-05,0.22634419893079732,1.0,1.0,rotor_forward_branch,43039.89436629941,430.39894366299416,0.01,3.5658079220099768,1.1858790028534816,3.006890174655147,0.99,153465.7112950429,0.00905,1.000040953765679,True,2942.4272607926705,100.0,100.0,0.006332573977646111,200.25357220873912,242962093095.9302,True,False
3.1622776601683795e-05,0.22634419893079732,1.0,1.0,relaxed_stationary_string,43039.89436629941,430.39894366299416,0.01,2.5066282746310002,1.1858790028534816,2.113730210754647,0.99,107885.01615569761,0.0,1.0,True,7559.043074206476,100.0,100.0,0.006332573977646111,200.25357220873912,242962093095.9302,True,False
3.1622776601683795e-05,0.22634419893079732,2.0,0.3,rotor_forward_branch,143466.3145543314,1434.663145543314,0.01,3.5658079220099768,2.371758005706963,1.5034450873275735,0.99,511552.3709834763,0.00905,1.000040953765679,True,128006.15662310338,100.0,100.0,0.025330295910584444,35600.6350593314,2699578812177.0024,True,False
3.1622776601683795e-05,0.22634419893079732,2.0,0.3,relaxed_stationary_string,143466.3145543314,1434.663145543314,0.01,2.5066282746310002,2.371758005706963,1.0568651053773235,0.99,359616.72051899205,0.0,1.0,True,549959.5810494862,100.0,100.0,0.025330295910584444,35600.6350593314,2699578812177.0024,True,False
3.1622776601683795e-05,0.22634419893079732,2.0,1.0,rotor_forward_branch,43039.89436629941,430.39894366299416,0.01,3.5658079220099768,2.371758005706963,1.5034450873275735,0.99,153465.7112950429,0.00905,1.000040953765679,True,38401.846986931014,100.0,100.0,0.025330295910584444,3204.057155339826,242962093095.9302,True,False
3.1622776601683795e-05,0.22634419893079732,2.0,1.0,relaxed_stationary_string,43039.89436629941,430.39894366299416,0.01,2.5066282746310002,2.371758005706963,1.0568651053773235,0.99,107885.01615569761,0.0,1.0,True,164987.87431484586,100.0,100.0,0.025330295910584444,3204.057155339826,242962093095.9302,True,False
0.0001,0.25250766251126117,0.3,0.3,rotor_forward_branch,295220.3993764807,882.9804045788844,0.0029909193485402105,3.5658079220099768,0.33682866001542244,10.586414831346918,0.99,1052656.1286031727,0.00905,1.000040953765679,True,99.99999999998036,100.0,100.0,0.0005699316579881499,5.6993165798815,11431121837044.459,True,False
0.0001,0.25250766251126117,0.3,0.3,relaxed_stationary_string,143478.5902521676,882.9804045788844,0.006154091722165808,2.5066282746310002,0.33682866001542244,7.441849736053425,0.99,359647.49113027914,0.0,1.0,True,99.99999999999956,100.0,100.0,0.0005699316579881499,5.6993165798815,2700040810962.7803,True,False
0.0001,0.25250766251126117,0.3,1.0,rotor_forward_branch,131549.03789571108,264.8941213736653,0.002013653049927032,3.5658079220099768,0.33682866001542244,10.586414831346918,0.99,469059.3917128995,0.00905,1.000040953765679,True,100.0000000000084,100.0,100.0,0.0005699316579881499,0.512938492189335,2269715790754.293,True,False
0.0001,0.25250766251126117,0.3,1.0,relaxed_stationary_string,63895.8111438088,264.8941213736653,0.0041457196744474276,2.5066282746310002,0.33682866001542244,7.441849736053425,0.99,160163.0468435537,0.0,1.0,True,100.00000000000598,100.0,100.0,0.0005699316579881499,0.512938492189335,535477099608.26215,True,False
0.0001,0.25250766251126117,1.0,0.3,rotor_forward_branch,88298.04045788843,882.9804045788844,0.01,3.5658079220099768,1.1227622000514081,3.1759244494040755,0.99,314840.95823986613,0.00905,1.000040953765679,True,4889.710481953111,100.0,100.0,0.006332573977646111,703.6193308495679,1022582269243.0485,True,False
0.0001,0.25250766251126117,1.0,0.3,relaxed_stationary_string,88298.04045788843,882.9804045788844,0.01,2.5066282746310002,1.1227622000514081,2.2325549208160274,0.99,221330.36480625515,0.0,1.0,True,12723.60573341769,100.0,100.0,0.006332573977646111,703.6193308495679,1022582269243.0485,True,False
0.0001,0.25250766251126117,1.0,1.0,rotor_forward_branch,26489.41213736653,264.8941213736653,0.01,3.5658079220099768,1.1227622000514081,3.1759244494040755,0.99,94452.28747195983,0.00905,1.000040953765679,True,1466.9131445859439,100.0,100.0,0.006332573977646111,63.325739776461106,92032404231.87433,True,False
0.0001,0.25250766251126117,1.0,1.0,relaxed_stationary_string,26489.41213736653,264.8941213736653,0.01,2.5066282746310002,1.1227622000514081,2.2325549208160274,0.99,66399.10944187654,0.0,1.0,True,3817.081720025314,100.0,100.0,0.006332573977646111,63.325739776461106,92032404231.87433,True,False
0.0001,0.25250766251126117,2.0,0.3,rotor_forward_branch,88298.04045788843,882.9804045788844,0.01,3.5658079220099768,2.2455244001028163,1.5879622247020377,0.99,314840.95823986613,0.00905,1.000040953765679,True,63593.78904422058,100.0,100.0,0.025330295910584444,11257.909293593086,1022582269243.0485,True,False
0.0001,0.25250766251126117,2.0,0.3,relaxed_stationary_string,88298.04045788843,882.9804045788844,0.01,2.5066282746310002,2.2455244001028163,1.1162774604080137,0.99,221330.36480625515,0.0,1.0,True,226380.6604255042,100.0,100.0,0.025330295910584444,11257.909293593086,1022582269243.0485,True,False
0.0001,0.25250766251126117,2.0,1.0,rotor_forward_branch,26489.41213736653,264.8941213736653,0.01,3.5658079220099768,2.2455244001028163,1.5879622247020377,0.99,94452.28747195983,0.00905,1.000040953765679,True,19078.136713266173,100.0,100.0,0.025330295910584444,1013.2118364233777,92032404231.87433,True,False
0.0001,0.25250766251126117,2.0,1.0,relaxed_stationary_string,26489.41213736653,264.8941213736653,0.01,2.5066282746310002,2.2455244001028163,1.1162774604080137,0.99,66399.10944187654,0.0,1.0,True,67914.19812765127,100.0,100.0,0.025330295910584444,1013.2118364233777,92032404231.87433,True,False
0.00031622776601683794,0.28454062859722795,0.3,0.3,rotor_forward_branch,239335.67733376214,547.5418126406494,0.002287756755450558,3.5658079220099768,0.3173029976862808,11.237863959720642,0.99,853390.1047179714,0.00905,1.000040953765679,True,99.99999999999405,100.0,100.0,0.0005699316579881499,1.8022821498786519,7512958893879.644,True,False
0.00031622776601683794,0.28454062859722795,0.3,0.3,relaxed_stationary_string,116211.18972724056,547.5418126406494,0.0047116100775302745,2.5066282746310002,0.3173029976862808,7.899793865513106,0.99,291298.25399880885,0.0,1.0,True,99.99999999999658,100.0,100.0,0.0005699316579881499,1.8022821498786519,1771299587618.9707,True,False
0.00031622776601683794,0.28454062859722795,0.3,1.0,rotor_forward_branch,120019.92719436475,164.2625437921948,0.001368627257423527,3.5658079220099768,0.3173029976862808,11.237863959720642,0.99,427950.4810050052,0.00905,1.000040953765679,True,99.99999999999805,100.0,100.0,0.0005699316579881499,0.16220539348907867,1889308353422.7761,True,False
0.00031622776601683794,0.28454062859722795,0.3,1.0,relaxed_stationary_string,58221.86849120431,164.2625437921948,0.00282132037409638,2.5066282746310002,0.3173029976862808,7.899793865513106,0.99,145940.58176190045,0.0,1.0,True,100.00000000000351,100.0,100.0,0.0005699316579881499,0.16220539348907867,444598921378.27734,True,False
0.00031622776601683794,0.28454062859722795,1.0,0.3,rotor_forward_branch,54754.18126406494,547.5418126406494,0.01,3.5658079220099768,1.0576766589542692,3.3713591879161924,0.99,195234.8977103198,0.00905,1.000040953765679,True,2395.351577656724,100.0,100.0,0.006332573977646111,222.50396912082124,393215569509.7404,True,False
0.00031622776601683794,0.28454062859722795,1.0,0.3,relaxed_stationary_string,54754.18126406494,547.5418126406494,0.01,2.5066282746310002,1.0576766589542692,2.369938159653932,0.99,137248.37891077614,0.0,1.0,True,6355.435340671997,100.0,100.0,0.006332573977646111,222.50396912082124,393215569509.7404,True,False
0.00031622776601683794,0.28454062859722795,1.0,1.0,rotor_forward_branch,16426.25437921948,164.2625437921948,0.01,3.5658079220099768,1.0576766589542692,3.3713591879161924,0.99,58570.46931309594,0.00905,1.000040953765679,True,718.6054732970107,100.0,100.0,0.006332573977646111,20.02535722087391,35389401255.87664,True,False
0.00031622776601683794,0.28454062859722795,1.0,1.0,relaxed_stationary_string,16426.25437921948,164.2625437921948,0.01,2.5066282746310002,1.0576766589542692,2.369938159653932,0.99,41174.51367323284,0.0,1.0,True,1906.630602201599,100.0,100.0,0.006332573977646111,20.02535722087391,35389401255.87664,True,False
0.00031622776601683794,0.28454062859722795,2.0,0.3,rotor_forward_branch,54754.18126406494,547.5418126406494,0.01,3.5658079220099768,2.1153533179085384,1.6856795939580962,0.99,195234.8977103198,0.00905,1.000040953765679,True,31402.769237805154,100.0,100.0,0.025330295910584444,3560.06350593314,393215569509.7404,True,False
0.00031622776601683794,0.28454062859722795,2.0,0.3,relaxed_stationary_string,54754.18126406494,547.5418126406494,0.01,2.5066282746310002,2.1153533179085384,1.184969079826966,0.99,137248.37891077614,0.0,1.0,True,99423.94002159465,100.0,100.0,0.025330295910584444,3560.06350593314,393215569509.7404,True,False
0.00031622776601683794,0.28454062859722795,2.0,1.0,rotor_forward_branch,16426.25437921948,164.2625437921948,0.01,3.5658079220099768,2.1153533179085384,1.6856795939580962,0.99,58570.46931309594,0.00905,1.000040953765679,True,9420.830771341545,100.0,100.0,0.025330295910584444,320.4057155339826,35389401255.87664,True,False
0.00031622776601683794,0.28454062859722795,2.0,1.0,relaxed_stationary_string,16426.25437921948,164.2625437921948,0.01,2.5066282746310002,2.1153533179085384,1.184969079826966,0.99,41174.51367323284,0.0,1.0,True,29827.182006478393,100.0,100.0,0.025330295910584444,320.4057155339826,35389401255.87664,True,False
0.001,0.3243850565676954,0.3,0.3,rotor_forward_branch,207571.16683137522,342.50122756208094,0.0016500424061320568,3.5658079220099768,0.29717748207034833,11.998916933975075,0.99,740128.600014915,0.00905,1.000040953765679,True,100.00000000002562,100.0,100.0,0.0005699316579881499,0.5699316579881499,5651063405034.038,True,False
0.001,0.3243850565676954,0.3,0.3,relaxed_stationary_string,100633.60738399175,342.50122756208094,0.0034034477791816116,2.5066282746310002,0.29717748207034833,8.434785358460058,0.99,252251.04564682874,0.0,1.0,True,99.99999999999291,100.0,100.0,0.0005699316579881499,0.5699316579881499,1328257291952.6099,True,False
0.001,0.3243850565676954,0.3,1.0,rotor_forward_branch,118517.74711428888,102.75036826862427,0.0008669618750813764,3.5658079220099768,0.29717748207034833,11.998916933975075,0.99,422594.21473445883,0.00905,1.000040953765679,True,100.00000000000075,100.0,100.0,0.0005699316579881499,0.05129384921893349,1842310815594.6091,True,False
0.001,0.3243850565676954,0.3,1.0,relaxed_stationary_string,57385.50231024423,102.75036826862427,0.0017905283413417415,2.5066282746310002,0.29717748207034833,8.434785358460058,0.99,143844.12264476076,0.0,1.0,True,99.99999999999513,100.0,100.0,0.0005699316579881499,0.05129384921893349,431917202706.2988,True,False
0.001,0.3243850565676954,1.0,0.3,rotor_forward_branch,34250.1227562081,342.50122756208094,0.009999999999999998,3.5658079220099768,0.9905916069011612,3.599675080192522,0.99,122124.3576015761,0.00905,1.000040953765679,True,1146.9006237309445,100.0,100.0,0.006332573977646111,70.36193308495679,153858109415.12714,True,False
0.001,0.3243850565676954,1.0,0.3,relaxed_stationary_string,34250.1227562081,342.50122756208094,0.009999999999999998,2.5066282746310002,0.9905916069011612,2.530435607538017,0.99,85852.32611029386,0.0,1.0,True,3131.85659012654,100.0,100.0,0.006332573977646111,70.36193308495679,153858109415.12714,True,False
0.001,0.3243850565676954,1.0,1.0,rotor_forward_branch,10275.036826862426,102.75036826862427,0.01,3.5658079220099768,0.9905916069011612,3.599675080192522,0.99,36637.307280472814,0.00905,1.000040953765679,True,344.0701871192811,100.0,100.0,0.006332573977646111,6.332573977646111,13847229847.361437,True,False
0.001,0.3243850565676954,1.0,1.0,relaxed_stationary_string,10275.036826862426,102.75036826862427,0.01,2.5066282746310002,0.9905916069011612,2.530435607538017,0.99,25755.69783308815,0.0,1.0,True,939.5569770379647,100.0,100.0,0.006332573977646111,6.332573977646111,13847229847.361437,True,False
0.001,0.3243850565676954,2.0,0.3,rotor_forward_branch,34250.1227562081,342.50122756208094,0.009999999999999998,3.5658079220099768,1.9811832138023224,1.799837540096261,0.99,122124.3576015761,0.00905,1.000040953765679,True,15380.67341424301,100.0,100.0,0.025330295910584444,1125.7909293593086,153858109415.12714,True,False
0.001,0.3243850565676954,2.0,0.3,relaxed_stationary_string,34250.1227562081,342.50122756208094,0.009999999999999998,2.5066282746310002,1.9811832138023224,1.2652178037690085,0.99,85852.32611029386,0.0,1.0,True,44898.091115595445,100.0,100.0,0.025330295910584444,1125.7909293593086,153858109415.12714,True,False
0.001,0.3243850565676954,2.0,1.0,rotor_forward_branch,10275.036826862426,102.75036826862427,0.01,3.5658079220099768,1.9811832138023224,1.799837540096261,0.99,36637.307280472814,0.00905,1.000040953765679,True,4614.202024272893,100.0,100.0,0.025330295910584444,101.32118364233777,13847229847.361437,True,False
0.001,0.3243850565676954,2.0,1.0,relaxed_stationary_string,10275.036826862426,102.75036826862427,0.01,2.5066282746310002,1.9811832138023224,1.2652178037690085,0.99,25755.69783308815,0.0,1.0,True,13469.42733467863,100.0,100.0,0.025330295910584444,101.32118364233777,13847229847.361437,True,False
0.0031622776601683794,0.37480924696679546,0.3,0.3,rotor_forward_branch,194560.87985577126,216.41617639954012,0.001112331402694983,3.5658079220099768,0.27646564406818974,12.897833776158013,0.99,693738.3155065246,0.00905,1.000040953765679,True,100.00000000000355,100.0,100.0,0.0005699316579881499,0.1802282149878652,4964861866863.6,True,False
0.0031622776601683794,0.37480924696679546,0.3,0.3,relaxed_stationary_string,94106.42494286667,216.41617639954012,0.002299696078465731,2.5066282746310002,0.27646564406818974,9.066689942902073,0.99,235889.8255862296,0.0,1.0,True,100.00000000000311,100.0,100.0,0.0005699316579881499,0.1802282149878652,1161541355433.6057,True,False
0.0031622776601683794,0.37480924696679546,0.3,1.0,rotor_forward_branch,126540.24151048293,64.92485291986203,0.0005130767267777301,3.5658079220099768,0.27646564406818974,12.897833776158013,0.99,451199.71730363887,0.00905,1.000040953765679,True,99.99999999999793,100.0,100.0,0.0005699316579881499,0.016220539348907867,2100165136785.9321,True,False
0.0031622776601683794,0.37480924696679546,0.3,1.0,relaxed_stationary_string,61111.92221973488,64.92485291986203,0.001062392583339423,2.5066282746310002,0.27646564406818974,9.066689942902073,0.99,153184.87215303793,0.0,1.0,True,100.0000000000023,100.0,100.0,0.0005699316579881499,0.016220539348907867,489832972030.86835,True,False
0.0031622776601683794,0.37480924696679546,1.0,0.3,rotor_forward_branch,21641.617639954013,216.41617639954012,0.01,3.5658079220099768,0.9215521468939658,3.8693501328474036,0.99,77166.69135906274,0.00905,1.000040953765679,True,532.4861820877925,100.0,100.0,0.006332573977646111,22.250396912082124,61429299973.51417,True,False
0.0031622776601683794,0.37480924696679546,1.0,0.3,relaxed_stationary_string,21641.617639954013,216.41617639954012,0.01,2.5066282746310002,0.9215521468939658,2.720006982870622,0.99,54247.49068506175,0.0,1.0,True,1517.2377495133676,100.0,100.0,0.006332573977646111,22.250396912082124,61429299973.51417,True,False
0.0031622776601683794,0.37480924696679546,1.0,1.0,rotor_forward_branch,6492.485291986203,64.92485291986203,0.01,3.5658079220099768,0.9215521468939658,3.8693501328474036,0.99,23150.00740771882,0.00905,1.000040953765679,True,159.74585462633644,100.0,100.0,0.006332573977646111,2.002535722087391,5528636997.616274,True,False
0.0031622776601683794,0.37480924696679546,1.0,1.0,relaxed_stationary_string,6492.485291986203,64.92485291986203,0.01,2.5066282746310002,0.9215521468939658,2.720006982870622,0.99,16274.247205518523,0.0,1.0,True,455.1713248540102,100.0,100.0,0.006332573977646111,2.002535722087391,5528636997.616274,True,False
0.0031622776601683794,0.37480924696679546,2.0,0.3,rotor_forward_branch,21641.617639954013,216.41617639954012,0.01,3.5658079220099768,1.8431042937879316,1.9346750664237018,0.99,77166.69135906274,0.00905,1.000040953765679,True,7453.606229970841,100.0,100.0,0.025330295910584444,356.006350593314,61429299973.51417,True,False
0.0031622776601683794,0.37480924696679546,2.0,0.3,relaxed_stationary_string,21641.617639954013,216.41617639954012,0.01,2.5066282746310002,1.8431042937879316,1.360003491435311,0.99,54247.49068506175,0.0,1.0,True,20525.0328617826,100.0,100.0,0.025330295910584444,356.006350593314,61429299973.51417,True,False
0.0031622776601683794,0.37480924696679546,2.0,1.0,rotor_forward_branch,6492.485291986203,64.92485291986203,0.01,3.5658079220099768,1.8431042937879316,1.9346750664237018,0.99,23150.00740771882,0.00905,1.000040953765679,True,2236.081868991252,100.0,100.0,0.025330295910584444,32.04057155339826,5528636997.616274,True,False
0.0031622776601683794,0.37480924696679546,2.0,1.0,relaxed_stationary_string,6492.485291986203,64.92485291986203,0.01,2.5066282746310002,1.8431042937879316,1.360003491435311,0.99,16274.247205518523,0.0,1.0,True,6157.50985853478,100.0,100.0,0.025330295910584444,32.04057155339826,5528636997.616274,True,False
0.01,0.43980287050690225,0.3,0.3,rotor_forward_branch,198377.6835810564,138.35496547686336,0.0006974321051608208,3.5658079220099768,0.2552215186768419,13.97142349319281,0.99,707347.7471094307,0.00905,1.000040953765679,True,100.00000000000406,100.0,100.0,0.0005699316579881499,0.056993165798815006,5161569225739.782,True,False
0.01,0.43980287050690225,0.3,0.3,relaxed_stationary_string,95630.819297021,138.35496547686336,0.0014467612689497606,2.5066282746310002,0.2552215186768419,9.821382960285804,0.99,239710.9155760407,0.0,1.0,True,99.99999999999271,100.0,100.0,0.0005699316579881499,0.056993165798815006,1199476875911.5847,True,False
0.01,0.43980287050690225,0.3,1.0,rotor_forward_branch,145212.4100244967,41.506489643059005,0.00028583293697871307,3.5658079220099768,0.2552215186768419,13.97142349319281,0.99,517778.3570660024,0.00905,1.000040953765679,True,100.00000000000021,100.0,100.0,0.0005699316579881499,0.00512938492189335,2765690598270.4746,True,False
0.01,0.43980287050690225,0.3,1.0,relaxed_stationary_string,69887.55986527694,41.506489643059005,0.0005939038324284257,2.5066282746310002,0.2552215186768419,9.821382960285804,0.99,175182.13360326987,0.0,1.0,True,100.00000000000226,100.0,100.0,0.0005699316579881499,0.00512938492189335,640613197347.7616,True,False
0.01,0.43980287050690225,1.0,0.3,rotor_forward_branch,13835.496547686334,138.35496547686336,0.01,3.5658079220099768,0.8507383955894731,4.191427047957843,0.99,49332.70283472941,0.00905,1.000040953765679,True,236.76448871372372,100.0,100.0,0.006332573977646111,7.03619330849568,25106468426.654686,True,False
0.01,0.43980287050690225,1.0,0.3,relaxed_stationary_string,13835.496547686334,138.35496547686336,0.01,2.5066282746310002,0.8507383955894731,2.9464148880857413,0.99,34680.44683999016,0.0,1.0,True,719.1841169239061,100.0,100.0,0.006332573977646111,7.03619330849568,25106468426.654686,True,False
0.01,0.43980287050690225,1.0,1.0,rotor_forward_branch,5085.922355783036,41.506489643059005,0.008161054522561346,3.5658079220099768,0.8507383955894731,4.191427047957843,0.99,18134.679543562102,0.00905,1.000040953765679,True,99.99999999999794,100.0,100.0,0.006332573977646111,0.6332573977646111,3392622814.531943,True,False
0.01,0.43980287050690225,1.0,1.0,relaxed_stationary_string,4150.6489643059,41.506489643059005,0.01,2.5066282746310002,0.8507383955894731,2.9464148880857413,0.99,10404.134051997047,0.0,1.0,True,215.75523507717182,100.0,100.0,0.006332573977646111,0.6332573977646111,2259582158.398922,True,False
0.01,0.43980287050690225,2.0,0.3,rotor_forward_branch,13835.496547686334,138.35496547686336,0.01,3.5658079220099768,1.7014767911789461,2.0957135239789215,0.99,49332.70283472941,0.00905,1.000040953765679,True,3563.5021348628225,100.0,100.0,0.025330295910584444,112.57909293593087,25106468426.654686,True,False
0.01,0.43980287050690225,2.0,0.3,relaxed_stationary_string,13835.496547686334,138.35496547686336,0.01,2.5066282746310002,1.7014767911789461,1.4732074440428706,0.99,34680.44683999016,0.0,1.0,True,9414.89823624809,100.0,100.0,0.025330295910584444,112.57909293593087,25106468426.654686,True,False
0.01,0.43980287050690225,2.0,1.0,rotor_forward_branch,4150.6489643059,41.506489643059005,0.01,3.5658079220099768,1.7014767911789461,2.0957135239789215,0.99,14799.810850418824,0.00905,1.000040953765679,True,1069.0506404588484,100.0,100.0,0.025330295910584444,10.132118364233778,2259582158.398922,True,False
0.01,0.43980287050690225,2.0,1.0,relaxed_stationary_string,4150.6489643059,41.506489643059005,0.01,2.5066282746310002,1.7014767911789461,1.4732074440428706,0.99,10404.134051997047,0.0,1.0,True,2824.4694708744264,100.0,100.0,0.025330295910584444,10.132118364233778,2259582158.398922,True,False
0.03162277660168379,0.5251304946829072,0.3,0.3,rotor_forward_branch,220212.2913231815,89.64891285670511,0.00040710222085259175,3.5658079220099768,0.23356765419121645,15.266702636362192,0.99,785202.5759218647,0.00905,1.000040953765679,True,100.00000000000368,100.0,100.0,0.0005699316579881499,0.018022821498786524,6360323983791.307,True,False
0.03162277660168379,0.5251304946829072,0.3,0.3,relaxed_stationary_string,105661.25475302922,89.64891285670511,0.0008484558797474904,2.5066282746310002,0.23356765419121645,10.73191527016357,0.99,264853.4886969322,0.0,1.0,True,100.00000000000016,100.0,100.0,0.0005699316579881499,0.018022821498786524,1464291880694.8918,True,False
0.03162277660168379,0.5251304946829072,0.3,1.0,rotor_forward_branch,177631.7797179163,26.894673857011533,0.00015140688169493628,3.5658079220099768,0.23356765419121645,15.266702636362192,0.99,633374.8682329365,0.00905,1.000040953765679,True,100.00000000000148,100.0,100.0,0.0005699316579881499,0.0016220539348907868,4138447603161.721,True,False
0.03162277660168379,0.5251304946829072,0.3,1.0,relaxed_stationary_string,85096.24905307939,26.894673857011533,0.00031605005104556124,2.5066282746310002,0.23356765419121645,10.73191527016357,0.99,213304.66394149026,0.0,1.0,True,100.0000000000014,100.0,100.0,0.0005699316579881499,0.0016220539348907868,949766749838.0985,True,False
0.03162277660168379,0.5251304946829072,1.0,0.3,rotor_forward_branch,9020.857728767354,89.64891285670511,0.009937958845179026,3.5658079220099768,0.7785588473040549,4.580010790908657,0.99,32165.32866123058,0.00905,1.000040953765679,True,100.00000000000043,100.0,100.0,0.006332573977646111,2.2250396912082127,10673129865.026342,True,False
0.03162277660168379,0.5251304946829072,1.0,0.3,relaxed_stationary_string,8964.89128567051,89.64891285670511,0.01,2.5066282746310002,0.7785588473040549,3.2195745810490712,0.99,22471.64997565476,0.0,1.0,True,331.389763484778,100.0,100.0,0.006332573977646111,2.2250396912082127,10541106024.513962,True,False
0.03162277660168379,0.5251304946829072,1.0,1.0,rotor_forward_branch,5650.805909349466,26.894673857011533,0.0047594403857533505,3.5658079220099768,0.7785588473040549,4.580010790908657,0.99,20148.863305472605,0.00905,1.000040953765679,True,99.99999999999682,100.0,100.0,0.006332573977646111,0.20025357220873913,4188098700.682502,True,False
0.03162277660168379,0.5251304946829072,1.0,1.0,relaxed_stationary_string,2700.9712979545425,26.894673857011533,0.009957408239539231,2.5066282746310002,0.7785588473040549,3.2195745810490712,0.99,6770.331024419648,0.0,1.0,True,99.99999999999996,100.0,100.0,0.006332573977646111,0.20025357220873913,956832823.5879598,True,False
0.03162277660168379,0.5251304946829072,2.0,0.3,rotor_forward_branch,8964.89128567051,89.64891285670511,0.01,3.5658079220099768,1.5571176946081098,2.2900053954543287,0.99,31965.771247696684,0.00905,1.000040953765679,True,1675.1024799416004,100.0,100.0,0.025330295910584444,35.6006350593314,10541106024.513962,True,False
0.03162277660168379,0.5251304946829072,2.0,0.3,relaxed_stationary_string,8964.89128567051,89.64891285670511,0.01,2.5066282746310002,1.5571176946081098,1.6097872905245356,0.99,22471.64997565476,0.0,1.0,True,4307.704435656178,100.0,100.0,0.025330295910584444,35.6006350593314,10541106024.513962,True,False
0.03162277660168379,0.5251304946829072,2.0,1.0,rotor_forward_branch,2689.467385701153,26.894673857011533,0.01,3.5658079220099768,1.5571176946081098,2.2900053954543287,0.99,9589.731374309005,0.00905,1.000040953765679,True,502.53074398248015,100.0,100.0,0.025330295910584444,3.204057155339826,948699542.2062566,True,False
