s,peak_velocity,peak_velocity_fraction,peak_velocity_l,material_fraction_above_09,material_fraction_above_099,maximum_density,maximum_radial_stress,reference_maximum_speed,density_peak_over_reference,radial_peak_over_reference
0.39,0.22259881693986533,0.9375,-0.5801845978601868,0.0,0.0,9.667576340176618,9.656512877000726,0.8896016395612077,77.68359555660011,330.88173535946027
0.395,0.22181421218661768,0.9375,-0.5794297552243383,0.0,0.0,9.72170031787869,9.71060597687551,0.894570205391581,70.59930191456299,273.7787770628757
0.4,0.22042621864185444,0.9375,-0.5786797940141207,0.0,0.0,9.776539239118275,9.765413699196205,0.8993366839176683,89.49762758872441,344.0464711282092
0.405,0.22067706996151393,0.921875,-0.6029455359638303,0.0,0.0,9.83210009020041,9.820943028972312,0.903903658940722,125.6329130600004,492.0597642578548
0.41000000000000003,0.22282288662236158,0.921875,-0.6021881017752401,0.0,0.0,9.888389893060506,9.87720098686466,0.9082741510750287,125.33263438471484,359.8003524259072
0.41500000000000004,0.22458486173149333,0.921875,-0.6014252850367988,0.0,0.0,9.945415743348626,9.934194667248615,0.9124515845826497,108.50753135343699,306.28444186695424
0.42,0.22593622281941256,0.921875,-0.6006584563032558,0.0,0.0,10.003184785148266,9.991931212947199,0.916439751793332,57.11054323264086,246.5693433460642
0.425,0.22684788016437799,0.921875,-0.5998890749146916,0.0,0.0,10.06170420987803,10.050417814133471,0.9202427775617631,36.83004544737885,120.90934890099162
0.43,0.2272882103550815,0.921875,-0.599118696441602,0.0,0.0,10.120981280809596,10.10966173283518,0.9238650839910861,66.70983764911546,253.40546068136746
0.435,0.22722292764612334,0.921875,-0.5983489806043203,0.0,0.0,10.18102329354628,10.169670263435208,0.9273116479570875,80.31328690670117,260.9470303413943
0.44,0.2266150737065441,0.921875,-0.5975816993715578,0.0,0.0,10.241837616876753,10.230450773502994,0.9305895222764476,96.23866448817887,514.8502748873041
0.445,0.22542517484820895,0.921875,-0.5968187448296853,0.0,0.0,10.303431670430392,10.292010681462308,0.9337063461786502,124.66430322789624,364.66588629480543
0.45,0.22361161199855545,0.921875,-0.5960621360603994,0.0,0.0,10.365812926304821,10.354357458218015,0.9366694703348871,130.64430225841863,298.1870049834093
0.455,0.22113125730699154,0.921875,-0.5953140243422246,0.0,0.0,10.428988935985362,10.417498654061047,0.9394859601880375,122.91670289505333,282.9337171618909
0.46,0.2179404262983468,0.921875,-0.5945766955832499,0.0,0.0,10.492967292879834,10.4814418612237,0.9421625990444518,103.077564732516,222.15789609091888
0.465,0.21817169149549906,0.90625,-0.6213149440497628,0.0,0.0,10.55775567459177,10.546194756130173,0.9447354100804585,112.81174633867359,206.95390764981477
0.47000000000000003,0.22044076869639082,0.90625,-0.6205723332425295,0.0,0.0,10.623361821450814,10.611765077938738,0.9472031563165709,107.94530594073332,256.1466013683286
0.47500000000000003,0.22233920232002227,0.90625,-0.6198240388606,0.0,0.0,10.689793538317282,10.678160630345523,0.9495486507242824,68.61587128096258,196.73285930456117
0.48,0.22383066918123995,0.90625,-0.6190713998089281,0.0,0.0,10.75705872102296,10.745389308011454,0.9517777649837129,59.36441190713583,114.59205555508998
0.485,0.22487597758088562,0.90625,-0.6183158742851957,0.0,0.0,10.825165317794577,10.813459058006451,0.9538960761615028,18.086928327271597,43.846999212021935
0.49,0.22543290305647054,0.90625,-0.617559048766352,0.0,0.0,10.894121369834965,10.882377920369343,0.9559088785208516,46.40469894735843,123.55237134195137
0.495,0.22545608380164386,0.90625,-0.6168026472934921,0.0,0.0,10.963934987653662,10.952154004451225,0.9578211992137486,67.57014183239227,161.60768360481376
0.5,0.22489703723094892,0.90625,-0.6160485408563678,0.0,0.0,11.034614350305308,11.022795488154502,0.9596378111697725,105.15143227518102,253.26949452001458
0.5049999999999994,0.22370434466430228,0.90625,-0.615298756345702,0.0,0.0,11.106167729046172,11.094310641577275,0.9613632459701796,90.65114648172015,181.8298796506721
0.5099999999999989,0.2218240346814611,0.90625,-0.614555484504198,0.0,0.0,11.178603445811486,11.166707785512608,0.9630343941767752,49.66667236371789,108.14648549680503
0.5149999999999983,0.2192002529222617,0.90625,-0.6138210860798874,0.0,0.0,11.251929910999195,11.239995329212803,0.9646510058999227,45.952214689020096,82.86681082239106
0.5199999999999978,0.2195521284425836,0.890625,-0.6432597934506653,0.0,0.0,11.326155597129159,11.31418174406252,0.9661881814567649,94.1507640134157,214.5979270027986
0.5249999999999972,0.2230817873271492,0.890625,-0.6425156614318842,0.0,0.0,11.401289035774983,11.389275560512338,0.9676497206238505,97.21105477309368,153.74660257251998
0.5299999999999967,0.22629411234806224,0.890625,-0.6417616926052195,0.0,0.0,11.477338839438756,11.465285389942384,0.9690395742988633,96.13950656254649,150.10536438875678
0.5349999999999961,0.22914797182893093,0.890625,-0.6409990653796477,0.0,0.0,11.554313658675401,11.542219881808828,0.9703616605730866,25.12125845168005,72.21023182750893
0.5399999999999956,0.23159884454748011,0.890625,-0.6402290938852242,0.0,0.0,11.632222219305232,11.620087760837476,0.9716198197302713,43.569813535525356,119.34404737752192
0.544999999999995,0.23359849666353658,0.890625,-0.639453238573181,0.0,0.0,11.71107329600952,11.698897800632867,0.9728235126383993,63.45189642601221,98.79271340318998
0.5499999999999945,0.2350946951172082,0.890625,-0.6386731177178353,0.0,0.0,11.79087570988744,11.778658821236458,0.9740351757645984,64.46517359521272,105.13703647909921
0.5549999999999939,0.23603098537925596,0.890625,-0.637890519655467,0.0,0.0,11.871638351637491,11.859379712296368,0.975189035024077,43.064584498728614,78.6557154968959
0.5599999999999934,0.23634656655678207,0.890625,-0.6371074154812284,0.0,0.0,11.95337014028512,11.941069391815718,0.9762882792887598,23.120727588646055,50.391114317247684
0.5649999999999928,0.23597631314955908,0.890625,-0.6363259718043508,0.0,0.0,12.036080062718769,12.023736845668802,0.977336051959947,54.05444748738863,77.33914262731629
0.5699999999999923,0.23485099772247786,0.890625,-0.635548562999578,0.0,0.0,12.119777149667835,12.107391103591032,0.9783354335726313,58.33312749414834,114.17967538273139
0.5749999999999917,0.2340768688254105,0.875,-0.666580827663652,0.0,0.0,12.204470475892295,12.192041239368294,0.9792894282267818,28.56339071821376,45.8551322664744
0.5799999999999912,0.23835852380649633,0.875,-0.6657923467468138,0.0,0.0,12.290169186116017,12.277696396757445,0.9802009520578979,17.89224192259735,32.159010570551196
0.5849999999999906,0.24233302003394183,0.875,-0.6649917933549846,0.0,0.0,12.376882456072895,12.36436575055151,0.9810728223841763,44.061369465096256,94.64844967129073
0.5899999999999901,0.24595752614510621,0.875,-0.6641803187371533,0.0,0.0,12.46461953444006,12.452058548492198,0.9819077490492778,53.669942267021824,70.57631380937569
0.5949999999999895,0.24918549471686352,0.875,-0.6633592144542027,0.0,0.0,12.553389720490507,12.540784088933469,0.9827083270588335,27.392498151483842,47.960535600639396
0.599999999999989,0.2519662340717712,0.875,-0.6625299240097113,0.0,0.0,12.643202365533348,12.630551722280922,0.9834770309055118,18.503119342128745,38.278086969403255
0.6049999999999884,0.2542444858305156,0.875,-0.6616940557578679,0.0,0.0,12.734066899634426,12.721370877699476,0.984216210452116,18.269801146243076,35.896361165274975
0.6099999999999879,0.25596002960680103,0.875,-0.6608533970239521,0.0,0.0,12.82599279241472,12.813251023930619,0.9849280594405921,34.578001519998296,42.566016176510274
0.6149999999999873,0.25704735173964643,0.875,-0.660009929276622,0.0,0.0,12.918989594527797,12.906201710749913,0.985614371292183,7.529744486724227,14.128088309852266
0.6199999999999868,0.25743541479920984,0.875,-0.6591658440748692,0.0,0.0,13.013066913795397,13.000232545113986,0.986276586350645,39.2589955219491,58.76742105189911
0.6249999999999862,0.2570475871291681,0.875,-0.658323559366357,0.0,0.0,13.108234414689917,13.095353190643213,0.9869159151144167,20.114573462199477,33.611772529242856
0.6299999999999857,0.2558018028108692,0.875,-0.6574857355017956,0.0,0.0,13.20450184275948,13.191573392035263,0.9875333750261857,24.13969353826573,30.215361809622987
0.6349999999999851,0.2536110357386145,0.875,-0.6566552901004373,0.0,0.0,13.30187898228866,13.288902932745755,0.9881298231561876,34.20375753497987,45.51709756563926
0.6399999999999846,0.2534427344174355,0.859375,-0.6885245252189041,0.0,0.0,13.40037569496142,13.387351673632995,0.9887059854772141,29.60806555143492,41.95981422695458
0.644999999999984,0.2573418397712363,0.859375,-0.6876821948341656,0.0,0.0,13.500001892626427,13.486929525736043,0.9892624823539673,23.396731439791093,30.54373431292292
0.6499999999999835,0.2609018817389785,0.859375,-0.6868294732741282,0.0,0.0,13.600767533633396,13.587646446612705,0.9897998508656508,2.182292545336506,3.096479431476921
0.6549999999999829,0.2640721890710656,0.859375,-0.6859676080296266,0.0,0.0,13.70268264452638,13.689512462022645,0.9903185641945002,24.928767727842946,29.110915133829003
0.6599999999999824,0.266796968057334,0.859375,-0.6850980117469941,0.0,0.0,13.805757274805998,13.792537620710444,0.990819048094025,31.979103751349466,38.260513370151614
0.6649999999999818,0.2690148396066709,0.859375,-0.6842222780956443,0.0,0.0,13.910001533824758,13.896732031283781,0.991301695167297,21.984083701408974,33.48919375288077
0.6699999999999813,0.2706584096414907,0.859375,-0.6833421989182351,0.0,0.0,14.015425561831615,14.002105833271084,0.9917668764603563,5.769393683473514,7.817293780272615
0.6749999999999807,0.2716539111731992,0.859375,-0.6824597824864986,0.0,0.0,14.122039525427057,14.108669192578445,0.9922348181654208,20.9536368203578,22.828779765897426
0.6799999999999802,0.2719209662421375,0.859375,-0.6815772725423088,0.0,0.0,14.229853639309594,14.216432323225966,0.9926941383215143,30.68496093455724,33.68507320971773
0.6849999999999796,0.27137252799913825,0.859375,-0.6806971676433163,0.0,0.0,14.338878121153792,14.325405442245858,0.9931369241425602,23.525877709856687,30.47840384533778
0.6899999999999791,0.2699150847981325,0.859375,-0.6798222401083861,0.0,0.0,14.449123229964718,14.43559880801926,0.9935633215643099,1.8032667557059532,2.4833419435881363
0.6949999999999785,0.27408379352881823,0.84375,-0.7116636916223014,0.0,0.0,14.560599238427812,14.547022692638217,0.9939734789004466,16.160993312481136,19.4867108840008
0.699999999999978,0.2787204935136526,0.84375,-0.7107592846707165,0.0,0.0,14.673316430425407,14.659687379422774,0.994367506296701,8.081798114740776,9.136787736548113
0.7049999999999774,0.2830208444621267,0.84375,-0.7098423825561121,0.0,0.0,14.78728512558538,14.77360318745828,0.9947454370226456,23.99591857565818,26.312063841548177
0.7099999999999769,0.2869292758233272,0.84375,-0.7089142326272952,0.0,0.0,14.902515636570106,14.888780428902438,0.9951073598797046,7.301923923373384,8.920097877481806
0.7149999999999763,0.29038450527033316,0.84375,-0.7079762623938084,0.0,0.0,15.019018309885944,15.005229449776616,0.9954534280197259,6.421862089983528,8.679034033909964
0.7199999999999758,0.29331894708766554,0.84375,-0.7070300971558698,0.0,0.0,15.136803498780653,15.122960602875336,0.9957838475437935,19.974934366911203,23.0820631996099
0.7249999999999752,0.2956581294519376,0.84375,-0.7060775793365196,0.0,0.0,15.255881562561319,15.241984247083906,0.9960988674348398,10.283904138605706,11.781718081077308
0.7299999999999747,0.2973201559781646,0.84375,-0.7051207894138993,0.0,0.0,15.376262895804965,15.362310776574398,0.9963987705651831,0.9950544237574082,1.2666240273920322
0.7349999999999741,0.2982152607090499,0.84375,-0.7041620682235479,0.0,0.0,15.497957891358398,15.483950583818098,0.9966838655748298,14.444646157395155,16.330476592970317
0.7399999999999736,0.3002048117603041,0.828125,-0.7344860705795251,0.0,0.0,15.62097697558531,15.606914094820178,0.9969544809849428,12.236739905985212,19.853787454656032
0.744999999999973,0.30562522400409076,0.828125,-0.7334991985991522,0.0,0.0,15.745330556790408,15.731211717577105,0.997210961517018,23.05283154553633,24.351911737277312
0.7499999999999725,0.3107426165441973,0.828125,-0.7324975557506501,0.0,0.0,15.871029022093083,15.8568538389511,0.9974536636668768,9.823480853746565,11.8525179872472
0.7549999999999719,0.31550286472850503,0.828125,-0.731482285934619,0.0,0.0,15.998082772736117,15.983850859957709,0.9976829508000764,10.959779562065217,12.126714590557276
0.7599999999999714,0.3198460368716516,0.828125,-0.7304547081976366,0.0,0.0,16.126502144607976,16.112213116336203,0.9978991916830086,14.968405595242757,16.19056705462212
0.7649999999999708,0.32370566319282645,0.828125,-0.729416334780588,0.0,0.0,16.256297479719226,16.241950949979525,0.9981027551464742,16.765753092868092,17.46538180728296
0.7699999999999703,0.3270079597382709,0.828125,-0.728368891378737,0.0,0.0,16.38747912006647,16.37307470278855,0.9982940060616241,1.4554431130788352,1.9698794524478767
