front,decel,launch,z,signal_arrival,pattern_arrival,element_arrival,lead_over_pattern,lead_over_element,packet_arrival
cone,18.0,0.0,64.0,13.983871933950107,,0.6996958059940109,,-13.284176127956096,19.5
cone,18.0,0.0,66.0,14.430132254246962,,0.7073788218772399,,-13.722753432369721,19.5
cone,18.0,0.0,68.0,14.876392574543814,,1.4819938470942655,,-13.394398727449548,19.5
cone,18.0,0.0,70.0,15.322652894840667,,2.4343747994752203,,-12.888278095365447,19.5
cone,18.0,0.0,72.0,15.76891321513752,,3.38675575185617,,-12.382157463281349,19.5
cone,18.0,0.0,74.0,16.215173535434374,,4.339136704237121,,-11.876036831197254,19.5
cone,18.0,0.0,76.0,16.66143385573123,,5.291517656618074,,-11.369916199113154,19.5
cone,18.0,0.0,78.0,17.10769417602808,,6.243898608999029,,-10.863795567029051,19.5
cone,18.0,0.0,80.0,17.553954496324934,,7.1962795613799795,,-10.357674934944955,19.5
cone,18.0,0.0,82.0,18.00021481662179,,8.148660513760934,,-9.851554302860855,19.5
cone,18.0,0.0,84.0,18.44647513691864,,9.101041466141886,,-9.345433670776753,19.5
cone,18.0,0.0,86.0,19.157775306306863,,10.053422418522835,,-9.104352887784028,19.5
cone,18.0,0.0,88.0,21.15777530630722,,11.005803370903788,,-10.15197193540343,19.5
cone,18.0,0.0,90.0,23.157775306307574,,11.958184323284742,,-11.199590983022832,19.5
cone,18.0,0.0,92.0,,,12.910565275665693,,,19.5
cone,18.0,0.0,94.0,,,13.862946228046644,,,19.5
cone,18.0,0.0,96.0,,,14.815327180427598,,,19.5
cone,18.0,0.0,98.0,,,15.767708132808554,,,19.5
cone,18.0,0.0,100.0,,,16.720089085189503,,,19.5
cone,18.0,0.0,102.0,,,17.672470037570452,,,19.5
cone,18.0,0.0,104.0,,,18.70864369875773,,,19.5
cone,18.0,3.0,13.0,4.386676610278834,3.7261904761904763,0.6319870321979706,-0.6604861340883579,-3.7546895780808636,19.5
cone,18.0,3.0,15.0,4.644774080769073,4.678571428571429,0.6349605060024968,0.03379734780235566,-4.009813574766577,19.5
cone,18.0,3.0,17.0,5.09103440106593,5.6309523809523805,0.637745841611923,0.5399179798864502,-4.453288559454007,19.5
cone,18.0,3.0,19.0,5.537294721362784,6.583333333333333,0.6404004750224308,1.0460386119705491,-4.896894246340353,19.5
cone,18.0,3.0,21.0,5.983555041659637,7.535714285714286,0.642961186515669,1.552159244054649,-5.340593855143967,19.5
cone,18.0,3.0,23.0,6.42981536195649,8.488095238095237,0.645452992852875,2.058279876138747,-5.784362369103615,19.5
cone,18.0,3.0,25.0,6.876075682253343,9.44047619047619,0.6478936877218447,2.564400508222847,-6.228181994531498,19.5
cone,18.0,3.0,27.0,7.322336002550196,10.392857142857142,0.6502963884626938,3.070521140306947,-6.672039614087502,19.5
cone,18.0,3.0,29.0,7.768596322847049,11.345238095238095,0.65267107899736,3.5766417723910457,-7.11592524384969,19.5
cone,18.0,3.0,31.0,8.214856643143902,12.297619047619047,0.6550256127721656,4.082762404475146,-7.559831030371736,19.5
cone,18.0,3.0,33.0,8.661116963440755,13.25,0.6573664111242049,4.5888830365592455,-8.00375055231655,19.5
cone,18.0,3.0,35.0,9.107377283737609,14.20238095238095,0.6596989866434324,5.095003668643342,-8.447678297094177,19.5
cone,18.0,3.0,37.0,9.553637604034462,15.154761904761905,0.6620283680286989,5.601124300727443,-8.891609236005763,19.5
cone,18.0,3.0,39.0,9.999897924331314,16.107142857142858,0.6643594763329238,6.107244932811543,-9.33553844799839,19.5
cone,18.0,3.0,41.0,10.446158244628167,17.05952380952381,0.6666974905508379,6.613365564895643,-9.779460754077329,19.5
cone,18.0,3.0,43.0,10.892418564925022,18.01190476190476,0.6690482380203968,7.119486196979738,-10.223370326904625,19.5
cone,18.0,3.0,45.0,11.338678885221874,,0.6714186513133468,,-10.667260233908527,19.5
cone,18.0,3.0,47.0,11.784939205518727,,0.6738173513195176,,-11.11112185419921,19.5
cone,18.0,3.0,49.0,12.23119952581558,,0.6762554516704221,,-11.554944074145158,19.5
cone,18.0,3.0,51.0,12.677459846112432,,0.6787477523332368,,-11.998712093779195,19.5
cone,18.0,3.0,53.0,13.123720166409287,,0.681314639214866,,-12.44240552719442,19.5
cone,18.0,3.0,55.0,13.56998048670614,,0.6839853374492104,,-12.88599514925693,19.5
cone,18.0,3.0,57.0,14.016240807002992,,0.6868039749902487,,-13.329436832012744,19.5
cone,18.0,3.0,59.0,14.462501127299845,,0.68984216159383,,-13.772658965706015,19.5
cone,18.0,3.0,61.0,14.9087614475967,,0.6932292746055246,,-14.215532172991175,19.5
cone,18.0,3.0,63.0,15.355021767893552,,0.6972444765283005,,-14.657777291365251,19.5
cone,18.0,3.0,65.0,15.801282088190405,,0.7027554110707281,,-15.098526677119677,19.5
cone,18.0,3.0,67.0,16.24754240848726,,0.9835718203508063,,-15.263970588136454,19.5
cone,18.0,3.0,69.0,16.693802728784114,,1.9581843232847431,,-14.73561840549937,19.5
cone,18.0,3.0,71.0,17.140063049080965,,2.9105652756656926,,-14.229497773415272,19.5
cone,18.0,3.0,73.0,17.58632336937782,,3.862946228046648,,-13.723377141331172,19.5
cone,18.0,3.0,75.0,18.032583689674674,,4.815327180427597,,-13.217256509247076,19.5
cone,18.0,3.0,77.0,18.478844009971525,,5.767708132808552,,-12.711135877162972,19.5
cone,18.0,3.0,79.0,19.27127769397053,,6.720089085189502,,-12.551188608781025,19.5
cone,18.0,3.0,81.0,21.271277693970884,,7.6724700375704575,,-13.598807656400426,19.5
cone,18.0,3.0,83.0,23.27127769397124,,8.62485098995141,,-14.646426704019829,19.5
cone,18.0,3.0,85.0,,,9.57723194233236,,,19.5
cone,18.0,3.0,87.0,,,10.529612894713312,,,19.5
cone,18.0,3.0,89.0,,,11.481993847094268,,,19.5
cone,18.0,3.0,91.0,,,12.434374799475219,,,19.5
cone,18.0,3.0,93.0,,,13.386755751856168,,,19.5
cone,18.0,3.0,95.0,,,14.33913670423712,,,19.5
cone,18.0,3.0,97.0,,,15.291517656618074,,,19.5
cone,18.0,3.0,99.0,,,16.243898608999025,,,19.5
cone,18.0,3.0,101.0,,,17.196279561379978,,,19.5
cone,18.0,3.0,103.0,,,18.148662067068326,,,19.5
