s,drift_comparison,x,required_negative_null,worst_direction
0.5,0.2,-1.9781250000000001,0.1330334936677675,0.004708671684379637
0.5,0.2,-1.971875,0.1336695417189182,0.004723272121979185
0.5,0.2,-1.9656250000000002,0.13425281124449526,0.0047137978284338584
0.5,0.2,-1.959375,0.13479963064025663,0.004686491728422853
0.5,0.2,-1.953125,0.13531268184534392,0.004642935082167106
0.5,0.2,-1.9468750000000001,0.13581731935525496,0.00458772725710553
0.5,0.2,-1.940625,0.13631515766857852,0.00452631669282664
0.5,0.2,-1.9343750000000002,0.1369416398828824,0.004460590964268039
0.5,0.2,-1.928125,0.1376892078450884,0.004389636752984921
0.5,0.2,-1.921875,0.13864350006674378,0.004317256303479561
0.5,0.2,-1.9156250000000001,0.13979066019230157,0.004245050881346259
0.5,0.2,-1.909375,0.14111160140092116,0.00417530269000069
0.5,0.2,-1.9031250000000002,0.14259783032162335,0.004111487052655428
0.5,0.2,-1.896875,0.14387731464760345,0.004057017532887724
0.5,0.2,-1.890625,0.1449614441776445,0.004010285286375734
0.5,0.2,-1.8843750000000001,0.14599027051456057,0.0039694980221979944
0.5,0.2,-1.878125,0.14696673266420407,0.003934078326449377
0.5,0.2,-1.8718750000000002,0.14794395122166284,0.0039036676829868494
0.5,0.2,-1.865625,0.14892186922363276,0.0038781777293190587
0.5,0.2,-1.859375,0.1499029049129656,0.0038574247747558557
0.5,0.2,-1.8531250000000001,0.15088683168930492,0.003840746745161639
0.5,0.2,-1.846875,0.1518759725850424,0.003827289152082882
0.5,0.2,-1.8406250000000002,0.15286993219150896,0.003815834517521686
0.5,0.2,-1.834375,0.15387098256568754,0.0038052485042946458
0.5,0.2,-1.828125,0.15487865494014602,0.0037944088188843557
0.5,0.2,-1.8218750000000001,0.15589561240605243,0.0037826059103171967
0.5,0.2,-1.815625,0.15692138433206382,0.003769364464718124
0.5,0.2,-1.8093750000000002,0.15795811840517787,0.003754671112921907
0.5,0.2,-1.803125,0.1590053859110892,0.00373868004274258
0.5,0.2,-1.796875,0.1600634882052074,0.003721844458358003
0.5,0.2,-1.7906250000000001,0.1611320923490323,0.003704585147682403
0.5,0.2,-1.784375,0.1622084546568948,0.0036874177084351228
0.5,0.2,-1.7781250000000002,0.16329243121969658,0.0036706458121572062
0.5,0.2,-1.771875,0.1643788193824136,0.0036545470777761
0.5,0.2,-1.765625,0.16546773455745076,0.0036391258733387685
0.5,0.2,-1.7593750000000001,0.16655360314717277,0.0036243678391857308
0.5,0.2,-1.753125,0.16763678918312738,0.0036100450519745034
0.5,0.2,-1.7468750000000002,0.16871148906346273,0.003595964387618811
0.5,0.2,-1.740625,0.16977830613347966,0.003581768305731338
0.5,0.2,-1.734375,0.17083257855960196,0.003567155899813626
0.5,0.2,-1.7281250000000001,0.17187503615566388,0.003551696920970215
0.5,0.2,-1.721875,0.1728990998273603,0.0035350441630573157
0.5,0.2,-1.7156250000000002,0.17390582462604037,0.003517119782444408
0.5,0.2,-1.709375,0.1748882694239952,0.0034966935966929957
0.5,0.2,-1.703125,0.17585430114655573,0.003512507677527185
