s,peak_velocity,peak_velocity_fraction,peak_velocity_l,material_fraction_above_09,material_fraction_above_099,maximum_density,maximum_radial_stress,reference_maximum_speed,density_peak_over_reference,radial_peak_over_reference
0.6149999999999873,-0.8876599514023595,0.625,-1.3386422905111304,0.0,0.0,1.2935011632333644,1.280264179495794,0.985614371292183,0.753908282158021,1.4014723923609085
0.6199999999999868,-0.8910666351904513,0.625,-1.3415426242960127,0.0,0.0,1.3050310279478305,1.2917349259659634,0.986276586350645,3.9371354671122276,5.839274798989368
0.6249999999999862,-0.8944156262965298,0.625,-1.3444429933614985,0.0,0.0,1.3167473411010673,1.3033914295967697,0.9869159151144167,2.0205475646706144,3.3454077649065277
0.6299999999999857,-0.8977040474147006,0.625,-1.347343251575312,0.0,0.0,1.3286534637345364,1.3152370434824885,0.9875333750261857,2.4289661067898556,3.012556724904131
0.6349999999999851,-0.9009290839722519,0.625,-1.350243248816419,0.03125,0.0,1.3407528163525417,1.3272751801246716,0.9881298231561876,3.447541832693285,4.546177677415197
0.6399999999999846,-0.9040879565262093,0.625,-1.3531428311824407,0.03125,0.0,1.3530488834007544,1.3395093158941926,0.9887059854772141,2.9895549905431733,4.198407827060731
0.644999999999984,-0.9071778808776535,0.625,-1.3560418409941142,0.03125,0.0,1.3655452112868787,1.3519429890669206,0.9892624823539673,2.3666140813522616,3.0617337612302316
0.6499999999999835,-0.9101959932655409,0.625,-1.3589401166303468,0.03125,0.0,1.3782454088872225,1.3645798003331253,0.9897998508656508,0.22114448129644232,0.3109731549862164
0.6549999999999829,-0.9131392557090593,0.625,-1.361837492170029,0.03125,0.0,1.391153150753262,1.3774234159940328,0.9903185641945002,2.5308718495963984,2.9291076857259086
0.6599999999999824,-0.9160043237213432,0.625,-1.3647337966895854,0.03125,0.0,1.4042721737065904,1.390477564578325,0.990819048094025,3.2527998750236713,3.857186176571367
0.6649999999999818,-0.9187873601316348,0.625,-1.3676288530720428,0.03125,0.0,1.417606281852403,1.4037460418371186,0.991301695167297,2.2404580675353225,3.3828329616700485
0.6699999999999813,-0.92148377180317,0.625,-1.3705224761328274,0.03125,0.0,1.43115934507838,1.4172327092553318,0.9917668764603563,0.5891310006330079,0.7912327313606958
0.6749999999999807,-0.9240878411207809,0.625,-1.3734144697970934,0.0625,0.0,1.4449353001381704,1.4309414951353565,0.9922348181654208,2.143928959658845,2.3153599963568934
0.6799999999999802,-0.9265922225038401,0.625,-1.3763046229674925,0.0625,0.0,1.4589381545415134,1.4448763984744533,0.9926941383215143,3.1460239446435656,3.423557060943471
0.6849999999999796,-0.9289872947153622,0.625,-1.3791927036336715,0.0625,0.0,1.4731719837619779,1.4590414861908323,0.9931369241425602,2.4170415316133886,3.1042231804543166
0.6899999999999791,-0.9312604045015108,0.625,-1.3820784508011956,0.0625,0.0,1.4876409370719479,1.473440898937184,0.9935633215643099,0.1856592544443021,0.25347459668221306
0.6949999999999785,-0.933395164365912,0.625,-1.3849615643117936,0.0625,0.0,1.5023492367804019,1.4880788503476141,0.9939734789004466,1.6674764253205832,1.9933812534708624
0.699999999999978,-0.9353710628333214,0.625,-1.3878416931514248,0.0625,0.0,1.517301180156269,1.5029596289578,0.994367506296701,0.8357021315136578,0.9367336936300504
0.7049999999999774,-0.9371636723123207,0.625,-1.390718423530796,0.0625,0.0,1.5325011442320702,1.5180876029925425,0.9947454370226456,2.4868508561093967,2.7037424398207883
0.7099999999999769,-0.9387455850536537,0.625,-1.3935912690837289,0.0625,0.0,1.5479535838388208,1.533467218415179,0.9951073598797046,0.758465186801556,0.9187238501831761
0.7149999999999763,-0.940086692962811,0.625,-1.3964596634710438,0.0625,0.0,1.5636630384397554,1.5491030057368929,0.9954534280197259,0.668594190437536,0.8960021407085427
0.7199999999999758,-0.9411523129138527,0.625,-1.3993229509908045,0.0625,0.0,1.5796341321651142,1.564999580058321,0.9957838475437935,2.084527827574207,2.3886473133707002
0.7249999999999752,-0.9418981691459872,0.625,-1.402180366982294,0.0625,0.0,1.595871576777879,1.5811616440284428,0.9960988674348398,1.0757680731728139,1.2222031218881417
0.7299999999999747,-0.9422619320164849,0.625,-1.4050309981976643,0.09375,0.0,1.6123801780048936,1.5975939941527941,0.9963987705651831,0.10434304094398966,0.1317217812112483
0.7349999999999741,-0.9421496774247095,0.625,-1.407873711194517,0.09375,0.0,1.6291648352526966,1.6143015205144096,0.9966838655748298,1.5184393803533254,1.702557306163685
0.7399999999999736,-0.94141401299111,0.625,-1.4107070298488729,0.09375,0.0,1.646230549136584,1.63128921428054,0.9969544809849428,1.2895797162082934,2.0751872625574186
0.744999999999973,-0.9406430394441325,0.65625,-1.3503155102896567,0.09375,0.0,1.6635824202443215,1.6485621664914922,0.997210961517018,2.4356608556222934,2.5519738143857778
0.7499999999999725,-0.9430576255964885,0.65625,-1.3532567667199453,0.09375,0.0,1.6812256532815284,1.6661255721958008,0.9974536636668768,1.0406059993242063,1.2453784031832598
0.7549999999999719,-0.9454043164714154,0.65625,-1.356195628072084,0.09375,0.0,1.699165565647147,1.683984738991047,0.9976829508000764,1.1640444860481005,1.2776146676741793
0.7599999999999714,-0.947681908039926,0.65625,-1.3591319871542333,0.09375,0.0,1.7174075842593073,1.702145083887601,0.9978991916830086,1.5940749620111918,1.7104226414083235
0.7649999999999708,-0.9498889690746758,0.65625,-1.3620657367980844,0.09375,0.0,1.7359572587244576,1.7206121464139108,0.9981027551464742,1.7903603705490925,1.8502178815781662
0.7699999999999703,-0.9520233199247096,0.65625,-1.3649967684110558,0.0625,0.0,1.754820266760702,1.739391594013796,0.9982940060616241,0.15585320068054914,0.2092699033630364
0.7749999999999697,-0.9540809642409291,0.65625,-1.3679249681727648,0.0625,0.0,1.7740024200378566,1.7584892278716602,0.9984733036994877,1.4024975265986925,2.440075520146999
0.78,-0.9560549764552596,0.65625,-1.3708502095126405,0.0625,0.0,1.7935096719179273,1.7779109906371746,0.9986422308948955,1.255746334921674,1.352576293772646
0.785,-0.9579381276107812,0.65625,-1.3737723467280025,0.0625,0.0,1.813348119726963,1.7976629686961934,0.9988336523491055,1.3585263498360038,1.4509074011167067
0.79,-0.9597290184960396,0.65625,-1.376691223967895,0.0625,0.0,1.8335240157437533,1.8177514031279398,0.9990122628426533,1.0868463728048132,1.1041610985417638
0.795,-0.9614319888776656,0.65625,-1.3796066950070767,0.0625,0.0,1.854043772098009,1.8381826945925062,0.9991781886702116,0.710175988691654,0.7562565660125924
0.7999999999999995,-0.9630517033569512,0.65625,-1.3825186321677487,0.0625,0.0,1.8749139682072156,1.8589634107499229,0.9993316233667491,0.6121869639647884,0.6197757386838413
0.8049999999999989,-0.9645909828379531,0.65625,-1.385426922493385,0.09375,0.0,1.8961413610362394,1.8801002964940006,0.9994728226069008,0.946435437229105,0.9559740818921982
0.8099999999999984,-0.9660513958191302,0.65625,-1.3883314626099252,0.09375,0.0,1.9177328891027672,1.901600277952369,0.9996020950698558,0.5475263846569292,0.5526933230841854
0.8149999999999978,-0.9674338749872794,0.65625,-1.3912321558067076,0.09375,0.0,1.939695685097157,1.9234704750737865,0.9997197949849036,1.608800131695216,1.7138788930828848
0.8199999999999973,-0.9687389389941214,0.65625,-1.3941289103869487,0.09375,0.0,1.9620370821941773,1.9457182079283828,,,
0.8249999999999967,-0.9699666763715421,0.65625,-1.397021638319175,0.0625,0.0,1.9847646231359635,1.9683510057709146,,,
0.8299999999999962,-0.9711165675566824,0.65625,-1.3999102536135672,0.09375,0.0,2.0078860723048386,1.9913766190854072,,,
0.8349999999999956,-0.972187200670999,0.65625,-1.4027946699899485,0.09375,0.0,2.0314094211545344,2.014803025010018,,,
0.84,-0.9731759316789841,0.65625,-1.4056747976778339,0.09375,0.0,2.0553429025791305,2.038638441672213,,,
0.845,-0.9740780116599692,0.65625,-1.4085505384412422,0.09375,0.0,2.0796949986003894,2.0628913358645655,,,
0.85,-0.9748856604343573,0.65625,-1.411421778078887,0.09375,0.0,2.1044744508886235,2.087570433545961,,,
0.8549999999999994,-0.975586491376046,0.65625,-1.4142883755540832,0.09375,0.0,2.1296902743315473,2.112684733382507,,,
0.8599999999999989,-0.9761605707156189,0.65625,-1.417150145824046,0.09375,0.0,2.155351763504323,2.1382435132128763,,,
