amplitude,presheath,s,type_iv,samples_with_type_iv,unresolved,min_null
flat_lapse_60,6.5,-6.5,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,-6.5,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,-6.5,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-6.4,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,-6.4,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,-6.4,0,0,0,-0.996686489428693
flat_lapse_60,6.0,-6.4,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,-6.4,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,-6.4,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,-6.4,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-6.3,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,-6.3,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,-6.3,0,0,0,-0.996686489428693
flat_lapse_60,6.0,-6.3,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,-6.3,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,-6.3,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,-6.3,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-6.2,0,0,0,-0.9304875811262054
flat_lapse_60,4.0,-6.2,0,0,0,-0.9634182103024802
flat_lapse_60,5.0,-6.2,0,0,0,-0.996686489428693
flat_lapse_60,6.0,-6.2,0,0,0,-1.0302708989741234
flat_lapse_60,6.5,-6.2,0,0,0,-1.0471753364037573
flat_lapse_60,7.0,-6.2,0,0,0,-1.0641514048724856
flat_lapse_60,8.0,-6.2,0,0,0,-1.0983093699380335
flat_lapse_60,3.0,-6.1,0,0,0,-0.9801102887493459
flat_lapse_60,4.0,-6.1,0,0,0,-1.0263029779755095
flat_lapse_60,5.0,-6.1,0,0,0,-1.0724991443860337
flat_lapse_60,6.0,-6.1,0,0,0,-1.1186987808911755
flat_lapse_60,6.5,-6.1,0,0,0,-1.1417998982176372
flat_lapse_60,7.0,-6.1,0,0,0,-1.1649018804156495
flat_lapse_60,8.0,-6.1,0,0,0,-1.2111084358985948
flat_lapse_60,3.0,-6.0,0,0,0,-3.1061764966545153
flat_lapse_60,4.0,-6.0,0,0,0,-3.1480342820382017
flat_lapse_60,5.0,-6.0,0,0,0,-3.1899043831792224
flat_lapse_60,6.0,-6.0,0,0,0,-3.2317867749665856
flat_lapse_60,6.5,-6.0,0,0,0,-3.252732572019465
flat_lapse_60,7.0,-6.0,0,0,0,-3.273681432340504
flat_lapse_60,8.0,-6.0,0,0,0,-3.3155883302922846
flat_lapse_60,3.0,-5.9,0,0,0,-2.6501245895125463
flat_lapse_60,4.0,-5.9,0,0,0,-2.6929122335983218
flat_lapse_60,5.0,-5.9,0,0,0,-2.735710297523023
flat_lapse_60,6.0,-5.9,0,0,0,-2.7785187600413077
flat_lapse_60,6.5,-5.9,0,0,0,-2.7999268841457225
flat_lapse_60,7.0,-5.9,0,0,0,-2.8213375999511543
flat_lapse_60,8.0,-5.9,0,0,0,-2.8641667960937687
flat_lapse_60,3.0,-5.8,0,0,0,-3.3094619136751833
flat_lapse_60,4.0,-5.8,0,0,0,-3.3509052139727094
flat_lapse_60,5.0,-5.8,0,0,0,-3.392361675134364
flat_lapse_60,6.0,-5.8,0,0,0,-3.4338312703260385
flat_lapse_60,6.5,-5.8,0,0,0,-3.4545709848124404
flat_lapse_60,7.0,-5.8,0,0,0,-3.475313972768344
flat_lapse_60,8.0,-5.8,0,0,0,-3.516809755736489
flat_lapse_60,3.0,-5.7,0,0,0,-3.036377200156786
flat_lapse_60,4.0,-5.7,0,0,0,-3.0783773015405402
flat_lapse_60,5.0,-5.7,0,0,0,-3.120389428509021
flat_lapse_60,6.0,-5.7,0,0,0,-3.1624135565428806
flat_lapse_60,6.5,-5.7,0,0,0,-3.183430113310704
flat_lapse_60,7.0,-5.7,0,0,0,-3.2044496611727653
flat_lapse_60,8.0,-5.7,0,0,0,-3.246497717979214
flat_lapse_60,3.0,-5.6,0,0,0,-2.6658906022246307
flat_lapse_60,4.0,-5.6,0,0,0,-2.708646100486898
flat_lapse_60,5.0,-5.6,0,0,0,-2.75141208413123
flat_lapse_60,6.0,-5.6,0,0,0,-2.7941885317786466
flat_lapse_60,6.5,-5.6,0,0,0,-2.8155806729345043
flat_lapse_60,7.0,-5.6,0,0,0,-2.8369754220937624
flat_lapse_60,8.0,-5.6,0,0,0,-2.8797727337846877
flat_lapse_60,3.0,-5.5,2,2,0,-2.1836890111105
flat_lapse_60,4.0,-5.5,0,0,0,-2.2274276854951265
flat_lapse_60,5.0,-5.5,0,0,0,-2.2711748406328316
flat_lapse_60,6.0,-5.5,0,0,0,-2.3149304592319346
flat_lapse_60,6.5,-5.5,0,0,0,-2.336811436935504
flat_lapse_60,7.0,-5.5,0,0,0,-2.3586945240360166
flat_lapse_60,8.0,-5.5,0,0,0,-2.4024670178238425
flat_lapse_60,3.0,-5.4,1,1,0,-1.7964510146210435
flat_lapse_60,4.0,-5.4,0,0,0,-1.8409792408421537
flat_lapse_60,5.0,-5.4,0,0,0,-1.8855143379740515
flat_lapse_60,6.0,-5.4,0,0,0,-1.9300562920074196
flat_lapse_60,6.5,-5.4,0,0,0,-1.9523298359920542
flat_lapse_60,7.0,-5.4,0,0,0,-1.9746050889615019
flat_lapse_60,8.0,-5.4,0,0,0,-2.0191607148840505
flat_lapse_60,3.0,-5.3,1,1,0,-1.7762386262643088
flat_lapse_60,4.0,-5.3,0,0,0,-1.820808064165294
flat_lapse_60,5.0,-5.3,0,0,0,-1.8653842889492662
flat_lapse_60,6.0,-5.3,0,0,0,-1.9099672867782325
flat_lapse_60,6.5,-5.3,0,0,0,-1.9322613212679325
flat_lapse_60,7.0,-5.3,0,0,0,-1.954557043842416
flat_lapse_60,8.0,-5.3,0,0,0,-1.9991535463601986
flat_lapse_60,3.0,-5.2,0,0,0,-1.4087319758098906
flat_lapse_60,4.0,-5.2,1,1,0,-1.454050734679935
flat_lapse_60,5.0,-5.2,0,0,0,-1.4993747526186694
flat_lapse_60,6.0,-5.2,0,0,0,-1.5447040189032095
flat_lapse_60,6.5,-5.2,0,0,0,-1.5673706168302364
flat_lapse_60,7.0,-5.2,0,0,0,-1.5900385228325384
flat_lapse_60,8.0,-5.2,0,0,0,-1.6353782537274544
flat_lapse_60,3.0,-5.1,1,1,0,-1.4362891597073197
flat_lapse_60,4.0,-5.1,0,0,0,-1.481551731360841
flat_lapse_60,5.0,-5.1,0,0,0,-1.5268196766449509
flat_lapse_60,6.0,-5.1,0,0,0,-1.5720929846031821
flat_lapse_60,6.5,-5.1,0,0,0,-1.5947316461673067
flat_lapse_60,7.0,-5.1,0,0,0,-1.6173716443014075
flat_lapse_60,8.0,-5.1,0,0,0,-1.6626556448277956
flat_lapse_60,3.0,-5.0,1,1,0,-1.487406307035483
flat_lapse_60,4.0,-5.0,0,0,0,-1.5325646543155846
flat_lapse_60,5.0,-5.0,0,0,0,-1.5777285877326555
flat_lapse_60,6.0,-5.0,0,0,0,-1.622898095896943
flat_lapse_60,6.5,-5.0,0,0,0,-1.6454849369563465
flat_lapse_60,7.0,-5.0,0,0,0,-1.6680731674419182
flat_lapse_60,8.0,-5.0,0,0,0,-1.713253791024228
flat_lapse_60,3.0,-4.9,1,1,0,-1.5050498745258702
flat_lapse_60,4.0,-4.9,0,0,0,-1.5501722477764592
flat_lapse_60,5.0,-4.9,0,0,0,-1.5953002805126073
flat_lapse_60,6.0,-4.9,0,0,0,-1.6404339611950096
flat_lapse_60,6.5,-4.9,0,0,0,-1.6630029159164579
flat_lapse_60,7.0,-4.9,0,0,0,-1.685573278307889
flat_lapse_60,8.0,-4.9,0,0,0,-1.7307182203589484
flat_lapse_60,3.0,-4.8,1,1,0,-1.4754862661790153
flat_lapse_60,4.0,-4.8,0,0,0,-1.5206689176085917
flat_lapse_60,5.0,-4.8,0,0,0,-1.5658571056206367
flat_lapse_60,6.0,-4.8,0,0,0,-1.611050818926435
flat_lapse_60,6.5,-4.8,0,0,0,-1.6336497440430635
flat_lapse_60,7.0,-4.8,0,0,0,-1.6562500462602896
flat_lapse_60,8.0,-4.8,0,0,0,-1.7014547763794747
flat_lapse_60,3.0,-4.7,2,2,0,-1.4098350542865383
flat_lapse_60,4.0,-4.7,0,0,0,-1.4430600476677191
flat_lapse_60,5.0,-4.7,0,0,0,-1.4764870025283585
flat_lapse_60,6.0,-4.7,0,0,0,-1.5189563268060706
flat_lapse_60,6.5,-4.7,0,0,0,-1.5416491870198221
flat_lapse_60,7.0,-4.7,0,0,0,-1.5643433285216823
flat_lapse_60,8.0,-4.7,0,0,0,-1.6097354501634804
flat_lapse_60,3.0,-4.6,0,0,0,-1.450922389056138
flat_lapse_60,4.0,-4.6,0,0,0,-1.4832446709761151
flat_lapse_60,5.0,-4.6,0,0,0,-1.5157938303943215
flat_lapse_60,6.0,-4.6,0,0,0,-1.5485597291871356
flat_lapse_60,6.5,-4.6,0,0,0,-1.5650209286763308
flat_lapse_60,7.0,-4.6,0,0,0,-1.58153274241032
flat_lapse_60,8.0,-4.6,0,0,0,-1.6147037339752432
flat_lapse_60,3.0,-4.5,0,0,0,-1.4638261247228785
flat_lapse_60,4.0,-4.5,0,0,0,-1.4950986650111147
flat_lapse_60,5.0,-4.5,0,0,0,-1.5266287951044184
flat_lapse_60,6.0,-4.5,0,0,0,-1.5584058035577082
flat_lapse_60,6.5,-4.5,0,0,0,-1.5743836703630825
flat_lapse_60,7.0,-4.5,0,0,0,-1.5904194546268424
flat_lapse_60,8.0,-4.5,0,0,0,-1.6226599718477948
flat_lapse_60,3.0,-4.4,0,0,0,-1.4423421895286594
flat_lapse_60,4.0,-4.4,0,0,0,-1.4723586793594416
flat_lapse_60,5.0,-4.4,0,0,0,-1.5026710467776037
flat_lapse_60,6.0,-4.4,0,0,0,-1.5332679316843796
flat_lapse_60,6.5,-4.4,0,0,0,-1.548669634130207
flat_lapse_60,7.0,-4.4,0,0,0,-1.5641383974311325
flat_lapse_60,8.0,-4.4,0,0,0,-1.5952719239497082
flat_lapse_60,3.0,-4.3,0,0,0,-1.3820872293683535
flat_lapse_60,4.0,-4.3,0,0,0,-1.4105584762565782
flat_lapse_60,5.0,-4.3,0,0,0,-1.4393731025859315
flat_lapse_60,6.0,-4.3,0,0,0,-1.4685191346796007
flat_lapse_60,6.5,-4.3,0,0,0,-1.4832127788450853
flat_lapse_60,7.0,-4.3,0,0,0,-1.4979849385901456
flat_lapse_60,8.0,-4.3,0,0,0,-1.5277592254792443
flat_lapse_60,3.0,-4.2,0,0,0,-1.3633165620543193
flat_lapse_60,4.0,-4.2,0,0,0,-1.4087279198523106
flat_lapse_60,5.0,-4.2,0,0,0,-1.4541443479161003
flat_lapse_60,6.0,-4.2,0,0,0,-1.4995658359077602
flat_lapse_60,6.5,-4.2,0,0,0,-1.5222784741517046
flat_lapse_60,7.0,-4.2,0,0,0,-1.5449923735104434
flat_lapse_60,8.0,-4.2,0,0,0,-1.5904239504283382
flat_lapse_60,3.0,-4.1,3,3,0,-1.4383590088308391
flat_lapse_60,4.0,-4.1,0,0,0,-1.483617360203315
flat_lapse_60,5.0,-4.1,0,0,0,-1.5288810938112445
flat_lapse_60,6.0,-4.1,0,0,0,-1.5741501986806146
flat_lapse_60,6.5,-4.1,0,0,0,-1.5967867619150813
flat_lapse_60,7.0,-4.1,0,0,0,-1.619424663859791
flat_lapse_60,8.0,-4.1,0,0,0,-1.6647044784194678
flat_lapse_60,3.0,-4.0,1,1,0,-1.49402304381477
flat_lapse_60,4.0,-4.0,0,0,0,-1.5391679000203304
flat_lapse_60,5.0,-4.0,0,0,0,-1.5843183698702412
flat_lapse_60,6.0,-4.0,0,0,0,-1.6294744419186618
flat_lapse_60,6.5,-4.0,0,0,0,-1.6520545751968725
flat_lapse_60,7.0,-4.0,0,0,0,-1.6746361047430938
flat_lapse_60,8.0,-4.0,0,0,0,-1.7198033469443252
flat_lapse_60,3.0,-3.9,2,2,0,-1.522078067408663
flat_lapse_60,4.0,-3.9,1,1,0,-1.5671657213365493
flat_lapse_60,5.0,-3.9,0,0,0,-1.6122591055403244
flat_lapse_60,6.0,-3.9,0,0,0,-1.6573582083363454
flat_lapse_60,6.5,-3.9,0,0,0,-1.679909900561825
flat_lapse_60,7.0,-3.9,0,0,0,-1.7024630180647933
flat_lapse_60,8.0,-3.9,0,0,0,-1.7475735230896214
flat_lapse_60,3.0,-3.8,2,2,0,-1.5144375168639712
flat_lapse_60,4.0,-3.8,0,0,0,-1.5595407493527662
flat_lapse_60,5.0,-3.8,0,0,0,-1.6046496803538275
flat_lapse_60,6.0,-3.8,0,0,0,-1.6497642982482759
flat_lapse_60,6.5,-3.8,0,0,0,-1.6723237361561005
flat_lapse_60,7.0,-3.8,0,0,0,-1.694884591440925
flat_lapse_60,8.0,-3.8,0,0,0,-1.7400105483602284
flat_lapse_60,3.0,-3.7,4,3,0,-1.6175082455376844
flat_lapse_60,4.0,-3.7,0,0,0,-1.6624013238477837
flat_lapse_60,5.0,-3.7,0,0,0,-1.7073005291601713
flat_lapse_60,6.0,-3.7,0,0,0,-1.7522058489823074
flat_lapse_60,6.5,-3.7,0,0,0,-1.7746607979375781
flat_lapse_60,7.0,-3.7,0,0,0,-1.797117270847123
flat_lapse_60,8.0,-3.7,0,0,0,-1.8420347823129708
flat_lapse_60,3.0,-3.6,2,2,0,-1.439873618069279
flat_lapse_60,4.0,-3.6,0,0,0,-1.4728320795797967
flat_lapse_60,5.0,-3.6,0,0,0,-1.5059956807117236
flat_lapse_60,6.0,-3.6,0,0,0,-1.539354863331465
flat_lapse_60,6.5,-3.6,0,0,0,-1.5602398293431439
flat_lapse_60,7.0,-3.6,0,0,0,-1.582915008649199
flat_lapse_60,8.0,-3.6,0,0,0,-1.628269263903183
flat_lapse_60,3.0,-3.5,1,1,0,-1.4582348133601253
flat_lapse_60,4.0,-3.5,0,0,0,-1.4905509787535156
flat_lapse_60,5.0,-3.5,0,0,0,-1.5230900001292984
flat_lapse_60,6.0,-3.5,0,0,0,-1.555841953619092
flat_lapse_60,6.5,-3.5,0,0,0,-1.5722948167936195
flat_lapse_60,7.0,-3.5,0,0,0,-1.5887974179707725
flat_lapse_60,8.0,-3.5,0,0,0,-1.6219474504875746
flat_lapse_60,3.0,-3.4,0,0,0,-1.450914030243006
flat_lapse_60,4.0,-3.4,0,0,0,-1.4826075963070484
flat_lapse_60,5.0,-3.4,0,0,0,-1.5145428586448018
flat_lapse_60,6.0,-3.4,0,0,0,-1.546709443002344
flat_lapse_60,6.5,-3.4,0,0,0,-1.5628763736956188
flat_lapse_60,7.0,-3.4,0,0,0,-1.5790974657741932
flat_lapse_60,8.0,-3.4,0,0,0,-1.6116975138972394
flat_lapse_60,3.0,-3.3,1,1,0,-1.4640556650349397
flat_lapse_60,4.0,-3.3,0,0,0,-1.4953205350104504
flat_lapse_60,5.0,-3.3,0,0,0,-1.5268431954093584
flat_lapse_60,6.0,-3.3,0,0,0,-1.5586129327793135
flat_lapse_60,6.5,-3.3,0,0,0,-1.5745872377781318
flat_lapse_60,7.0,-3.3,0,0,0,-1.5906195089483384
flat_lapse_60,8.0,-3.3,0,0,0,-1.6228531446670431
flat_lapse_60,3.0,-3.2,0,0,0,-1.465881052212991
flat_lapse_60,4.0,-3.2,0,0,0,-1.5110832880180562
flat_lapse_60,5.0,-3.2,0,0,0,-1.5562910204743852
flat_lapse_60,6.0,-3.2,0,0,0,-1.6015042383746794
flat_lapse_60,6.5,-3.2,0,0,0,-1.6241129008702835
flat_lapse_60,7.0,-3.2,0,0,0,-1.6467229305344941
flat_lapse_60,8.0,-3.2,0,0,0,-1.6919470857921886
flat_lapse_60,3.0,-3.1,2,2,0,-1.6542688438577584
flat_lapse_60,4.0,-3.1,0,0,0,-1.6990869698176827
flat_lapse_60,5.0,-3.1,0,0,0,-1.7439113756026214
flat_lapse_60,6.0,-3.1,0,0,0,-1.7887420484084362
flat_lapse_60,6.5,-3.1,0,0,0,-1.8111597309500214
flat_lapse_60,7.0,-3.1,0,0,0,-1.8335789754571017
flat_lapse_60,8.0,-3.1,0,0,0,-1.8784221439966429
flat_lapse_60,3.0,-3.0,2,1,0,-1.8824181307331131
flat_lapse_60,4.0,-3.0,0,0,0,-1.926771075873806
flat_lapse_60,5.0,-3.0,0,0,0,-1.9711312493114432
flat_lapse_60,6.0,-3.0,0,0,0,-2.0154986363080174
flat_lapse_60,6.5,-3.0,0,0,0,-2.0376850302935
flat_lapse_60,7.0,-3.0,0,0,0,-2.059873222155578
flat_lapse_60,8.0,-3.0,0,0,0,-2.1042549921761564
flat_lapse_60,3.0,-2.9,2,1,0,-2.143554080845202
flat_lapse_60,4.0,-2.9,0,0,0,-2.187374587612461
flat_lapse_60,5.0,-2.9,0,0,0,-2.2312034082821555
flat_lapse_60,6.0,-2.9,0,0,0,-2.2750405259028046
flat_lapse_60,6.5,-2.9,0,0,0,-2.296962190781852
flat_lapse_60,7.0,-2.9,0,0,0,-2.3188859235574917
flat_lapse_60,8.0,-2.9,0,0,0,-2.3627395843637933
flat_lapse_60,3.0,-2.8,2,2,0,-2.4056467128090477
flat_lapse_60,4.0,-2.8,0,0,0,-2.4489328305938938
flat_lapse_60,5.0,-2.8,0,0,0,-2.492228351863826
flat_lapse_60,6.0,-2.8,0,0,0,-2.5355332574457776
flat_lapse_60,6.5,-2.8,0,0,0,-2.5571892233728697
flat_lapse_60,7.0,-2.8,0,0,0,-2.5788475282057783
flat_lapse_60,8.0,-2.8,0,0,0,-2.62217114504887
flat_lapse_60,3.0,-2.7,1,1,0,-2.605304264774117
flat_lapse_60,4.0,-2.7,0,0,0,-2.6481832944419637
flat_lapse_60,5.0,-2.7,0,0,0,-2.6910725576197723
flat_lapse_60,6.0,-2.7,0,0,0,-2.7339720334421145
flat_lapse_60,6.5,-2.7,0,0,0,-2.7554255945861734
flat_lapse_60,7.0,-2.7,0,0,0,-2.776881701086104
flat_lapse_60,8.0,-2.7,0,0,0,-2.8198015397713143
flat_lapse_60,3.0,-2.6,0,0,0,-2.668080015954193
flat_lapse_60,4.0,-2.6,0,0,0,-2.7108310501513464
flat_lapse_60,5.0,-2.6,0,0,0,-2.7535925788324884
flat_lapse_60,6.0,-2.6,0,0,0,-2.7963645806000814
flat_lapse_60,6.5,-2.6,0,0,0,-2.8177545022164985
flat_lapse_60,7.0,-2.6,0,0,0,-2.839147034100217
flat_lapse_60,8.0,-2.6,0,0,0,-2.8819399180225265
flat_lapse_60,3.0,-2.5,1,1,0,-2.5513331129799743
flat_lapse_60,4.0,-2.5,0,0,0,-2.5943221861414925
flat_lapse_60,5.0,-2.5,0,0,0,-2.637321268441803
flat_lapse_60,6.0,-2.5,0,0,0,-2.680330339472954
flat_lapse_60,6.5,-2.5,0,0,0,-2.7018386143964896
flat_lapse_60,7.0,-2.5,0,0,0,-2.7233493788686047
flat_lapse_60,8.0,-2.5,0,0,0,-2.7663783663039405
flat_lapse_60,3.0,-2.4,0,0,0,-2.267898519968037
flat_lapse_60,4.0,-2.4,0,0,0,-2.3114654969134403
flat_lapse_60,5.0,-2.4,0,0,0,-2.3550413046912766
flat_lapse_60,6.0,-2.4,0,0,0,-2.3986259252960784
flat_lapse_60,6.5,-2.4,0,0,0,-2.420421534791925
flat_lapse_60,7.0,-2.4,0,0,0,-2.4422193407590957
flat_lapse_60,8.0,-2.4,0,0,0,-2.4858215331482127
flat_lapse_60,3.0,-2.3,1,1,0,-1.8506922322101524
flat_lapse_60,4.0,-2.3,0,0,0,-1.8951098642918747
flat_lapse_60,5.0,-2.3,0,0,0,-1.9395345927782832
flat_lapse_60,6.0,-2.3,0,0,0,-1.9839664032002933
flat_lapse_60,6.5,-2.3,0,0,0,-2.0061849596236287
flat_lapse_60,7.0,-2.3,0,0,0,-2.0284052811183217
flat_lapse_60,8.0,-2.3,0,0,0,-2.072851212122228
flat_lapse_60,3.0,-2.2,0,0,0,-1.8738498847424756
flat_lapse_60,4.0,-2.2,0,0,0,-1.9182202999517532
flat_lapse_60,5.0,-2.2,0,0,0,-1.9625979078376983
flat_lapse_60,6.0,-2.2,0,0,0,-2.0069826937349307
flat_lapse_60,6.5,-2.2,0,0,0,-2.029177773863029
flat_lapse_60,7.0,-2.2,0,0,0,-2.051374643007978
flat_lapse_60,8.0,-2.2,0,0,0,-2.095773741051205
flat_lapse_60,3.0,-2.1,0,0,0,-2.085175503638313
flat_lapse_60,4.0,-2.1,0,0,0,-2.1291150403387458
flat_lapse_60,5.0,-2.1,0,0,0,-2.173062648247709
flat_lapse_60,6.0,-2.1,0,0,0,-2.217018310908555
flat_lapse_60,6.5,-2.1,0,0,0,-2.238999157637411
flat_lapse_60,7.0,-2.1,0,0,0,-2.260982011898196
flat_lapse_60,8.0,-2.1,0,0,0,-2.3049537348270284
flat_lapse_60,3.0,-2.0,1,1,0,-2.2599917283645947
flat_lapse_60,4.0,-2.0,0,0,0,-2.3035748267182465
flat_lapse_60,5.0,-2.0,0,0,0,-2.3471667230338817
flat_lapse_60,6.0,-2.0,0,0,0,-2.390767399373054
flat_lapse_60,6.5,-2.0,0,0,0,-2.412571024455705
flat_lapse_60,7.0,-2.0,0,0,0,-2.4343768378338932
flat_lapse_60,8.0,-2.0,0,0,0,-2.477995020551034
flat_lapse_60,3.0,-1.9,1,1,0,-2.2595908267543567
flat_lapse_60,4.0,-1.9,0,0,0,-2.3031747425190203
flat_lapse_60,5.0,-1.9,0,0,0,-2.3467674545790222
flat_lapse_60,6.0,-1.9,0,0,0,-2.390368944999313
flat_lapse_60,6.5,-1.9,0,0,0,-2.4121729764998676
flat_lapse_60,7.0,-1.9,0,0,0,-2.433979195881417
flat_lapse_60,8.0,-1.9,0,0,0,-2.4775981893633507
flat_lapse_60,3.0,-1.8,0,0,0,-1.9886128627125175
flat_lapse_60,4.0,-1.8,0,0,0,-2.032749284045063
flat_lapse_60,5.0,-1.8,0,0,0,-2.0768933751518146
flat_lapse_60,6.0,-1.8,0,0,0,-2.121045120394625
flat_lapse_60,6.5,-1.8,0,0,0,-2.143123858438851
flat_lapse_60,7.0,-1.8,0,0,0,-2.1652045041672325
flat_lapse_60,8.0,-1.8,0,0,0,-2.209371510895197
flat_lapse_60,3.0,-1.7,0,0,0,-1.5598953045282207
flat_lapse_60,4.0,-1.7,0,0,0,-1.589900254473115
flat_lapse_60,5.0,-1.7,0,0,0,-1.6200565710648323
flat_lapse_60,6.0,-1.7,0,0,1,-1.6566159995006104
flat_lapse_60,6.5,-1.7,0,0,0,-1.6791684487687482
flat_lapse_60,7.0,-1.7,0,0,0,-1.7017223225422005
flat_lapse_60,8.0,-1.7,0,0,0,-1.7468343377946294
flat_lapse_60,3.0,-1.6,0,0,0,-1.5295406034530137
flat_lapse_60,4.0,-1.6,0,0,0,-1.5581186664120172
flat_lapse_60,5.0,-1.6,0,0,0,-1.5868892824325271
flat_lapse_60,6.0,-1.6,0,0,0,-1.6158459616126575
flat_lapse_60,6.5,-1.6,0,0,0,-1.630392113768754
flat_lapse_60,7.0,-1.6,0,0,0,-1.6449824581744912
flat_lapse_60,8.0,-1.6,0,0,0,-1.674292762322579
flat_lapse_60,3.0,-1.5,1,1,0,-1.5111540669988481
flat_lapse_60,4.0,-1.5,0,0,0,-1.5386194133038633
flat_lapse_60,5.0,-1.5,0,0,0,-1.566307259300151
flat_lapse_60,6.0,-1.5,0,0,0,-1.5942105764731833
flat_lapse_60,6.5,-1.5,0,0,0,-1.6082409034363172
flat_lapse_60,7.0,-1.5,0,0,0,-1.6223225665601724
flat_lapse_60,8.0,-1.5,0,0,0,-1.6506366564853643
flat_lapse_60,3.0,-1.4,0,0,0,-1.5027200769736802
flat_lapse_60,4.0,-1.4,0,0,0,-1.5292310581137585
flat_lapse_60,5.0,-1.4,0,0,0,-1.5559878132642502
flat_lapse_60,6.0,-1.4,0,0,0,-1.582983046345019
flat_lapse_60,6.5,-1.4,0,0,0,-1.5965678688551643
flat_lapse_60,7.0,-1.4,0,0,0,-1.6102096686938747
flat_lapse_60,8.0,-1.4,0,0,0,-1.6376607969308103
flat_lapse_60,3.0,-1.3,0,0,0,-1.5026576611010358
flat_lapse_60,4.0,-1.3,0,0,0,-1.5287681223218212
flat_lapse_60,5.0,-1.3,0,0,0,-1.5551335328598435
flat_lapse_60,6.0,-1.3,0,0,0,-1.5817465354515285
flat_lapse_60,6.5,-1.3,0,0,0,-1.5951436380312278
flat_lapse_60,7.0,-1.3,0,0,0,-1.6085999680818732
flat_lapse_60,8.0,-1.3,0,0,0,-1.635686863102283
flat_lapse_60,3.0,-1.2,0,0,0,-1.4884818153295596
flat_lapse_60,4.0,-1.2,0,0,0,-1.5336379697216782
flat_lapse_60,5.0,-1.2,0,0,0,-1.5787997147219162
flat_lapse_60,6.0,-1.2,0,0,0,-1.6239670389314032
flat_lapse_60,6.5,-1.2,0,0,0,-1.6465527896838255
flat_lapse_60,7.0,-1.2,0,0,0,-1.6691399309745125
flat_lapse_60,8.0,-1.2,0,0,0,-1.7143183794988117
flat_lapse_60,3.0,-1.1,0,0,0,-1.5353523827680697
flat_lapse_60,4.0,-1.1,0,0,0,-1.580412971273231
flat_lapse_60,5.0,-1.1,0,0,0,-1.6254793452388305
flat_lapse_60,6.0,-1.1,0,0,0,-1.6705514928687073
flat_lapse_60,6.5,-1.1,0,0,0,-1.6930897281280277
flat_lapse_60,7.0,-1.1,0,0,0,-1.715629402390754
flat_lapse_60,8.0,-1.1,0,0,0,-1.7607130620568663
flat_lapse_60,3.0,-1.0,0,0,0,-1.4984389474320856
flat_lapse_60,4.0,-1.0,0,0,0,-1.543574799911663
flat_lapse_60,5.0,-1.0,0,0,0,-1.588716284393572
flat_lapse_60,6.0,-1.0,0,0,0,-1.6338633893945442
flat_lapse_60,6.5,-1.0,0,0,0,-1.6564390460075606
flat_lapse_60,7.0,-1.0,0,0,0,-1.6790161034547244
flat_lapse_60,8.0,-1.0,0,0,0,-1.7241744151376237
flat_lapse_60,3.0,-0.9,0,0,0,-1.427841177760207
flat_lapse_60,4.0,-0.9,0,0,0,-1.4731209742721398
flat_lapse_60,5.0,-0.9,0,0,0,-1.5184061092943504
flat_lapse_60,6.0,-0.9,0,0,0,-1.5636965719419795
flat_lapse_60,6.5,-0.9,0,0,0,-1.5863437977298778
flat_lapse_60,7.0,-0.9,0,0,0,-1.6089923513523636
flat_lapse_60,8.0,-0.9,0,0,0,-1.6542934366849846
flat_lapse_60,3.0,-0.8,0,0,0,-1.6124625621351354
flat_lapse_60,4.0,-0.8,0,0,0,-1.6397387425963332
flat_lapse_60,5.0,-0.8,0,0,0,-1.6672303047026646
flat_lapse_60,6.0,-0.8,0,0,0,-1.6949306912668507
flat_lapse_60,6.5,-0.8,0,0,0,-1.7088572013238965
flat_lapse_60,7.0,-0.8,0,0,0,-1.7228335521223253
flat_lapse_60,8.0,-0.8,0,0,0,-1.7509327397845629
flat_lapse_60,3.0,-0.7,0,0,0,-1.6514902878296895
flat_lapse_60,4.0,-0.7,0,0,0,-1.6799090583603216
flat_lapse_60,5.0,-0.7,0,0,0,-1.708513410928864
flat_lapse_60,6.0,-0.7,0,0,0,-1.7372973311838937
flat_lapse_60,6.5,-0.7,0,0,0,-1.7517548095116848
flat_lapse_60,7.0,-0.7,0,0,0,-1.7662550227815095
flat_lapse_60,8.0,-0.7,0,0,0,-1.7953809003982044
flat_lapse_60,3.0,-0.6,0,0,0,-1.6460494549280247
flat_lapse_60,4.0,-0.6,0,0,0,-1.673345950238576
flat_lapse_60,5.0,-0.6,0,0,0,-1.700855013777386
flat_lapse_60,6.0,-0.6,0,0,0,-1.7285702166166395
