amplitude,presheath,s,z,crossings,width
flat_lapse_600,4.0,-4.2,-4.3,1,0.0007760000000001099
flat_lapse_600,4.0,-4.1,-4.5,1,0.0009660000000000224
flat_lapse_600,4.0,-3.9,-3.2,1,0.000380000000000269
flat_lapse_600,4.0,-3.2,-3.7,1,0.001126999999999878
flat_lapse_600,4.0,-3.7,-3.0,1,0.0003740000000003185
flat_lapse_600,4.0,-3.2,-3.6,1,0.0008259999999999934
flat_lapse_600,4.0,-2.3,-2.9,1,0.0010719999999997398
flat_lapse_600,4.0,-4.0,-3.3,1,0.00037300000000017874
flat_lapse_600,4.0,-3.4,-4.0,1,0.0005990000000002382
flat_lapse_600,4.0,-3.1,-3.6,1,0.001110999999999862
flat_lapse_600,4.0,-3.2,-3.8,1,0.0009130000000001637
flat_lapse_600,4.0,0.8,3.2,1,0.0009100000000001884
flat_lapse_600,4.0,0.7,3.1,1,0.0007990000000002162
flat_lapse_600,4.0,0.3,2.7,1,0.0009369999999999656
flat_lapse_600,4.0,-4.1,-3.4,1,0.00036200000000041754
flat_lapse_600,4.0,-2.1,-2.8,1,0.0008750000000001812
flat_lapse_600,4.0,0.4,2.9,1,0.0007820000000000604
flat_lapse_600,4.0,-2.0,-2.7,1,0.000860000000000305
flat_lapse_600,4.0,1.1,3.3,1,0.000528000000000084
flat_lapse_600,4.0,-3.0,-3.5,1,0.0010889999999998956
flat_lapse_600,4.0,-3.1,-3.5,1,0.0007830000000002002
flat_lapse_600,4.0,-4.3,-4.3,1,0.0006490000000001217
flat_lapse_600,4.0,-4.2,-3.3,1,0.0005220000000001335
flat_lapse_600,4.0,-2.2,-2.8,1,0.001012000000000235
flat_lapse_600,5.0,-4.1,-4.4,1,0.00023499999999998522
flat_lapse_600,5.0,-3.3,-3.7,1,0.00016800000000039006
flat_lapse_600,5.0,-2.4,-2.9,1,0.0001610000000002998
flat_lapse_600,5.0,-4.2,-4.3,1,0.0001490000000003988
flat_lapse_600,5.0,-4.1,-4.5,1,0.00019199999999974793
flat_lapse_600,5.0,0.6,2.9,1,6.700000000048334e-05
flat_lapse_600,5.0,-3.2,-3.6,1,0.00016199999999999548
flat_lapse_600,5.0,-4.9,-4.5,1,7.200000000029405e-05
flat_lapse_600,5.0,0.8,3.2,1,0.0001820000000001265
flat_lapse_600,5.0,0.7,3.1,1,0.00015699999999974068
flat_lapse_600,5.0,-3.1,-3.5,1,0.0001550000000003493
flat_lapse_600,5.0,-4.3,-4.3,1,0.00012499999999970868
flat_lapse_600,5.0,-4.2,-4.4,1,0.00020200000000025753
flat_lapse_600,5.0,-4.4,-4.3,1,0.00011700000000036681
flat_lapse_600,5.0,0.6,3.0,1,0.00013100000000054735
flat_lapse_600,5.0,-2.3,-2.8,1,0.00014599999999997948
flat_lapse_600,5.0,-4.5,-4.3,1,0.00010900000000013677
flat_lapse_600,5.0,-3.0,-3.4,1,0.00014700000000011926
flat_lapse_600,5.0,-4.5,-4.5,1,7.800000000024454e-05
flat_lapse_600,5.0,-3.8,-4.1,1,0.00014300000000044832
flat_lapse_600,5.0,0.9,3.3,1,0.00018000000000029104
flat_lapse_600,5.0,0.5,2.9,1,0.0001230000000003173
flat_lapse_600,5.0,-4.5,-3.6,1,0.00010099999999990672
flat_lapse_600,5.0,0.3,2.6,1,0.00016199999999999548
flat_lapse_600,5.0,-4.6,-4.3,1,9.700000000023579e-05
flat_lapse_600,5.0,-2.9,-3.3,1,0.0001389999999998892
flat_lapse_600,5.0,-1.9,-2.5,1,0.00011200000000011201
flat_lapse_600,5.0,-4.6,-3.7,1,0.00010099999999990672
flat_lapse_600,5.0,-4.3,-4.4,1,0.00016199999999999548
flat_lapse_600,5.0,-3.7,-4.2,1,0.00021200000000032304
flat_lapse_600,5.0,-4.7,-3.8,1,0.0001020000000000465
flat_lapse_600,5.0,-5.0,-4.1,1,0.00010900000000013677
flat_lapse_600,5.0,-4.8,-4.5,1,6.899999999987472e-05
flat_lapse_600,5.0,-4.7,-4.3,1,7.800000000024454e-05
flat_lapse_600,5.0,-2.8,-3.2,1,0.00013100000000054735
flat_lapse_600,5.0,-4.8,-3.9,1,0.00010300000000018628
flat_lapse_600,5.0,-4.2,-4.5,1,0.00019700000000000273
flat_lapse_600,5.0,-4.4,-4.4,1,0.00014200000000030855
flat_lapse_600,5.0,-3.6,-4.1,1,0.00019600000000030704
flat_lapse_600,5.0,-3.7,-4.0,1,0.00012499999999970868
flat_lapse_600,5.0,-2.8,-3.4,1,0.00018699999999993722
flat_lapse_600,5.0,-3.7,-2.9,1,9.499999999995623e-05
flat_lapse_600,5.0,-2.7,-3.3,1,0.00019000000000035655
flat_lapse_600,5.0,-4.9,-4.0,1,0.00010300000000018628
flat_lapse_600,5.0,-3.6,-2.8,1,9.10000000002853e-05
flat_lapse_600,5.0,-2.9,-3.5,1,0.0001820000000001265
flat_lapse_600,5.0,-4.5,-4.4,1,0.00013600000000035806
flat_lapse_600,5.0,-3.8,-3.0,1,9.800000000037556e-05
flat_lapse_600,5.0,-2.2,-2.7,1,0.0001230000000003173
flat_lapse_600,5.0,-2.6,-3.2,1,0.00019199999999974793
flat_lapse_600,5.0,-3.0,-3.6,1,0.00017600000000017602
flat_lapse_600,5.0,-3.5,-4.0,1,0.00019500000000016726
flat_lapse_600,5.0,-3.8,-4.2,1,0.00023800000000040455
flat_lapse_600,5.0,-3.5,-2.7,1,8.400000000019503e-05
flat_lapse_600,5.0,-4.6,-4.4,1,0.00013200000000024303
flat_lapse_600,5.0,-3.8,-4.3,1,0.00020100000000011775
flat_lapse_600,5.0,-3.9,-3.1,1,9.900000000051534e-05
flat_lapse_600,5.0,-2.5,-3.1,1,0.0001929999999998877
flat_lapse_600,5.0,-5.3,-4.4,1,6.700000000048334e-05
flat_lapse_600,5.0,-3.4,-3.9,1,0.00019700000000000273
flat_lapse_600,6.0,1.0,3.2,1,3.6999999999842714e-05
flat_lapse_600,6.0,1.1,3.4,1,2.3000000000550358e-05
flat_lapse_600,6.0,1.1,3.2,1,1.699999999971169e-05
flat_lapse_600,6.0,1.2,3.4,1,9.000000000369823e-06
flat_lapse_600,6.0,-4.7,-4.0,1,3.000000000419334e-06
flat_lapse_600,6.0,-3.7,-4.2,1,3.900000000012227e-05
flat_lapse_600,6.0,-3.6,-4.1,1,3.6999999999842714e-05
flat_lapse_600,6.0,-2.8,-3.4,1,3.500000000045134e-05
flat_lapse_600,6.0,-2.7,-3.3,1,3.500000000045134e-05
flat_lapse_600,6.0,-2.9,-3.5,1,3.300000000017178e-05
flat_lapse_600,6.0,1.0,3.1,1,2.3000000000550358e-05
flat_lapse_600,6.0,-2.6,-3.2,1,3.6000000000147026e-05
flat_lapse_600,6.0,1.2,3.3,1,0.0
flat_lapse_600,6.0,-3.5,-4.0,1,3.6999999999842714e-05
flat_lapse_600,6.0,-3.0,-3.6,1,3.2000000000032e-05
flat_lapse_600,6.0,-3.8,-4.2,1,4.7000000000352316e-05
flat_lapse_600,6.0,-3.8,-4.3,1,3.900000000012227e-05
flat_lapse_600,6.0,-2.5,-3.1,1,3.6999999999842714e-05
flat_lapse_600,6.0,-3.4,-3.9,1,3.6999999999842714e-05
flat_lapse_600,6.0,1.2,3.5,1,0.0
flat_lapse_600,6.0,-3.9,-4.3,1,4.999999999988347e-05
flat_lapse_600,6.0,-3.1,-3.7,1,3.0999999999892225e-05
flat_lapse_600,6.0,-4.4,-4.5,1,2.3000000000550358e-05
flat_lapse_600,6.0,-2.4,-3.0,1,3.6999999999842714e-05
flat_lapse_600,6.0,-3.3,-3.8,1,3.799999999998249e-05
flat_lapse_600,6.0,-3.2,-3.7,1,3.900000000012227e-05
flat_lapse_600,6.0,-2.3,-2.9,1,3.500000000045134e-05
flat_lapse_600,6.0,-2.7,-3.0,1,0.0
flat_lapse_600,6.0,-3.9,-3.3,1,0.0
flat_lapse_600,6.0,-3.1,-3.6,1,3.900000000012227e-05
flat_lapse_600,6.0,-3.2,-3.8,1,2.800000000036107e-05
flat_lapse_600,6.0,-4.0,-3.4,1,0.0
flat_lapse_600,6.0,0.3,2.7,1,2.9000000000500847e-05
flat_lapse_600,6.0,-5.1,-4.5,1,3.000000000419334e-06
flat_lapse_600,6.0,-2.1,-2.8,1,2.700000000022129e-05
flat_lapse_600,6.0,0.4,2.9,1,2.200000000041058e-05
flat_lapse_600,6.0,-4.1,-3.5,1,0.0
flat_lapse_600,6.0,-3.8,-3.2,1,0.0
flat_lapse_600,6.0,-3.0,-3.5,1,3.900000000012227e-05
flat_lapse_600,6.0,-2.0,-2.7,1,2.6000000000081513e-05
flat_lapse_600,6.0,-2.2,-2.8,1,3.500000000045134e-05
flat_lapse_600,6.0,-3.9,-4.2,1,4.500000000007276e-05
flat_lapse_600,6.0,-2.2,-2.9,1,2.6000000000081513e-05
flat_lapse_600,6.0,-4.0,-4.3,1,5.100000000002325e-05
flat_lapse_600,6.0,-3.2,-3.4,1,0.0
flat_lapse_600,6.0,-2.9,-3.4,1,3.900000000012227e-05
flat_lapse_600,6.0,-4.2,-3.6,1,0.0
flat_lapse_600,6.0,-4.0,-4.4,1,4.7000000000352316e-05
flat_lapse_600,6.0,-1.9,-2.6,1,2.4000000000246047e-05
flat_lapse_600,6.0,-2.8,-3.3,1,3.6999999999842714e-05
flat_lapse_600,6.0,-3.7,-4.1,1,3.900000000012227e-05
flat_lapse_600,6.0,-4.3,-3.7,1,0.0
flat_lapse_600,6.0,0.9,3.1,1,2.9000000000500847e-05
flat_lapse_600,6.0,-3.3,-3.9,1,2.4999999999941735e-05
flat_lapse_600,6.0,-2.1,-2.7,1,3.300000000017178e-05
flat_lapse_600,6.0,-5.3,-4.2,1,7.000000000090267e-06
flat_lapse_600,6.0,-5.4,-4.3,1,3.000000000419334e-06
flat_lapse_600,6.0,-2.7,-3.2,1,3.6999999999842714e-05
flat_lapse_600,6.0,0.7,3.2,1,2.1000000000270802e-05
flat_lapse_600,6.0,-4.4,-3.8,1,0.0
flat_lapse_600,6.5,0.8,3.1,1,1.5000000000320313e-05
flat_lapse_600,6.5,0.9,3.2,1,1.699999999971169e-05
flat_lapse_600,6.5,0.7,3.0,1,9.000000000369823e-06
flat_lapse_600,6.5,-4.8,-4.0,1,0.0
flat_lapse_600,6.5,1.0,3.3,1,1.3000000000040757e-05
flat_lapse_600,6.5,1.1,3.5,1,0.0
flat_lapse_600,6.5,-4.3,-4.5,1,1.3000000000040757e-05
flat_lapse_600,6.5,-3.8,-3.1,1,0.0
flat_lapse_600,6.5,-3.9,-3.2,1,0.0
flat_lapse_600,6.5,-3.0,-3.3,1,0.0
flat_lapse_600,6.5,-3.7,-3.0,1,0.0
flat_lapse_600,6.5,-4.0,-3.3,1,0.0
flat_lapse_600,6.5,-4.1,-3.4,1,0.0
flat_lapse_600,6.5,1.1,3.3,1,1.000000000139778e-06
flat_lapse_600,6.5,-3.6,-2.9,1,0.0
flat_lapse_600,6.5,1.0,3.2,1,1.3000000000040757e-05
flat_lapse_600,6.5,-4.2,-3.5,1,0.0
flat_lapse_600,6.5,-2.9,-3.2,1,0.0
flat_lapse_600,6.5,-3.8,-4.0,1,0.0
flat_lapse_600,6.5,1.1,3.4,1,0.0
flat_lapse_600,6.5,-4.3,-3.6,1,0.0
flat_lapse_600,6.5,-2.1,-2.6,1,0.0
flat_lapse_600,6.5,-4.7,-4.1,1,0.0
flat_lapse_600,6.5,-4.4,-3.7,1,0.0
flat_lapse_600,6.5,-3.7,-3.9,1,0.0
flat_lapse_600,6.5,1.1,3.2,1,0.0
flat_lapse_600,6.5,-4.5,-3.8,1,0.0
flat_lapse_600,6.5,-2.4,-2.8,1,0.0
flat_lapse_600,6.5,-2.8,-3.1,1,0.0
flat_lapse_600,6.5,-3.6,-3.8,1,0.0
flat_lapse_600,6.5,-3.5,-2.8,1,0.0
flat_lapse_600,6.5,-4.6,-3.9,1,0.0
flat_lapse_600,6.5,1.2,3.4,1,0.0
flat_lapse_600,6.5,-4.7,-4.0,1,0.0
flat_lapse_600,6.5,-3.7,-4.2,1,1.3000000000040757e-05
flat_lapse_600,6.5,-3.5,-3.7,1,0.0
flat_lapse_600,6.5,-4.6,-4.1,1,0.0
flat_lapse_600,6.5,1.2,3.6,1,0.0
flat_lapse_600,6.5,-3.6,-4.1,1,1.09999999997612e-05
flat_lapse_600,6.5,-2.8,-3.4,1,9.000000000369823e-06
flat_lapse_600,6.5,-2.7,-3.3,1,9.000000000369823e-06
flat_lapse_600,6.5,-2.9,-3.5,1,9.000000000369823e-06
flat_lapse_600,6.5,1.0,3.1,1,0.0
flat_lapse_600,6.5,-3.4,-3.6,1,0.0
flat_lapse_600,6.5,-2.6,-3.2,1,1.09999999997612e-05
flat_lapse_600,6.5,1.2,3.3,1,0.0
flat_lapse_600,6.5,-3.5,-4.0,1,1.09999999997612e-05
flat_lapse_600,6.5,-3.0,-3.6,1,7.000000000090267e-06
flat_lapse_600,6.5,-3.8,-4.2,1,1.8999999999991246e-05
flat_lapse_600,6.5,-3.8,-4.3,1,1.3000000000040757e-05
flat_lapse_600,6.5,-2.5,-3.1,1,1.09999999997612e-05
flat_lapse_600,6.5,-3.4,-3.9,1,1.09999999997612e-05
flat_lapse_600,6.5,1.2,3.5,1,0.0
flat_lapse_600,6.5,-3.9,-4.3,1,1.8999999999991246e-05
flat_lapse_600,6.5,-3.1,-3.7,1,4.999999999810711e-06
flat_lapse_600,6.5,-4.4,-4.5,1,0.0
flat_lapse_600,6.5,-2.4,-3.0,1,1.09999999997612e-05
flat_lapse_600,6.5,-5.2,-4.5,1,0.0
flat_lapse_600,6.5,-3.3,-3.8,1,1.3000000000040757e-05
flat_lapse_600,6.5,-3.2,-3.7,1,1.3000000000040757e-05
flat_lapse_600,7.0,-4.2,-4.4,1,0.0
flat_lapse_600,7.0,0.9,3.3,1,0.0
flat_lapse_600,7.0,0.3,2.6,1,0.0
flat_lapse_600,7.0,-4.3,-4.4,1,0.0
flat_lapse_600,7.0,-2.8,-3.2,1,0.0
flat_lapse_600,7.0,-4.2,-4.5,1,0.0
flat_lapse_600,7.0,-4.4,-4.4,1,0.0
flat_lapse_600,7.0,-3.7,-4.0,1,0.0
flat_lapse_600,7.0,-4.5,-4.4,1,0.0
flat_lapse_600,7.0,-2.2,-2.7,1,0.0
flat_lapse_600,7.0,-4.6,-4.4,1,0.0
flat_lapse_600,7.0,-2.7,-3.1,1,0.0
flat_lapse_600,7.0,-4.7,-4.4,1,0.0
flat_lapse_600,7.0,-3.6,-3.9,1,0.0
flat_lapse_600,7.0,-4.0,-3.2,1,0.0
flat_lapse_600,7.0,1.0,3.4,1,0.0
flat_lapse_600,7.0,-4.1,-3.3,1,0.0
flat_lapse_600,7.0,-4.8,-4.4,1,0.0
flat_lapse_600,7.0,-3.5,-3.8,1,0.0
flat_lapse_600,7.0,-4.2,-3.4,1,0.0
flat_lapse_600,7.0,-2.6,-3.0,1,0.0
flat_lapse_600,7.0,-4.3,-3.5,1,0.0
flat_lapse_600,7.0,-4.9,-4.4,1,0.0
flat_lapse_600,7.0,-4.9,-4.1,1,0.0
flat_lapse_600,7.0,-3.4,-3.7,1,0.0
flat_lapse_600,7.0,-4.4,-3.6,1,0.0
flat_lapse_600,7.0,0.8,3.1,1,0.0
flat_lapse_600,7.0,-4.5,-3.7,1,0.0
flat_lapse_600,7.0,-3.3,-3.6,1,0.0
flat_lapse_600,7.0,-4.6,-3.8,1,0.0
flat_lapse_600,7.0,0.9,3.2,1,0.0
flat_lapse_600,7.0,-3.9,-4.1,1,0.0
flat_lapse_600,7.0,0.7,3.0,1,0.0
flat_lapse_600,7.0,-2.5,-2.9,1,0.0
flat_lapse_600,7.0,-3.2,-3.5,1,0.0
flat_lapse_600,7.0,-4.7,-3.9,1,0.0
flat_lapse_600,7.0,-3.2,-2.4,1,0.0
flat_lapse_600,7.0,-5.0,-4.4,1,0.0
flat_lapse_600,7.0,-4.8,-4.0,1,0.0
flat_lapse_600,7.0,-3.1,-3.4,1,0.0
flat_lapse_600,7.0,-4.8,-4.1,1,0.0
flat_lapse_600,7.0,1.0,3.3,1,0.0
flat_lapse_600,7.0,1.1,3.5,1,0.0
flat_lapse_600,7.0,-4.3,-4.5,1,0.0
flat_lapse_600,7.0,-5.4,-4.5,1,0.0
flat_lapse_600,7.0,-3.8,-3.1,1,0.0
flat_lapse_600,7.0,-3.9,-3.2,1,0.0
flat_lapse_600,7.0,-3.0,-3.3,1,0.0
flat_lapse_600,7.0,-3.7,-3.0,1,0.0
flat_lapse_600,7.0,-4.0,-3.3,1,0.0
flat_lapse_600,7.0,-4.1,-3.4,1,0.0
flat_lapse_600,7.0,1.1,3.3,1,0.0
flat_lapse_600,7.0,-3.6,-2.9,1,0.0
flat_lapse_600,7.0,1.0,3.2,1,0.0
flat_lapse_600,7.0,-4.2,-3.5,1,0.0
flat_lapse_600,7.0,1.1,3.4,1,0.0
flat_lapse_600,7.0,-3.7,-4.2,1,0.0
flat_lapse_600,7.0,-3.6,-4.1,1,0.0
flat_lapse_600,7.0,-2.8,-3.4,1,0.0
flat_lapse_600,7.0,-2.7,-3.3,1,0.0
flat_lapse_600,8.0,-3.5,-4.0,1,0.0
flat_lapse_600,8.0,-3.8,-4.2,1,0.0
flat_lapse_600,8.0,-3.8,-4.3,1,0.0
flat_lapse_600,8.0,-2.5,-3.1,1,0.0
flat_lapse_600,8.0,-3.4,-3.9,1,0.0
flat_lapse_600,8.0,-3.9,-4.3,1,0.0
flat_lapse_600,8.0,-2.4,-3.0,1,0.0
flat_lapse_600,8.0,-3.3,-3.8,1,0.0
flat_lapse_600,8.0,-3.2,-3.7,1,0.0
flat_lapse_600,8.0,-2.3,-2.9,1,0.0
flat_lapse_600,8.0,-3.1,-3.6,1,0.0
flat_lapse_600,8.0,-3.2,-3.8,1,0.0
flat_lapse_600,8.0,-3.7,-4.2,1,0.0
flat_lapse_600,8.0,-3.6,-4.1,1,0.0
flat_lapse_600,8.0,-2.8,-3.4,1,0.0
flat_lapse_600,8.0,-2.7,-3.3,1,0.0
flat_lapse_600,8.0,-2.9,-3.5,1,0.0
flat_lapse_600,8.0,-2.6,-3.2,1,0.0
flat_lapse_600,8.0,-3.0,-3.6,1,0.0
flat_lapse_600,8.0,-3.1,-3.7,1,0.0
