time,steps,min_f,min_alpha,max_particle_speed,max_entropy_speed,max_relative_drift,min_rest_energy,min_entropy_creation,max_entropy_creation,particle_number,entropy,created_entropy,escaped_particles,escaped_entropy,particle_balance_relative_error,entropy_balance_relative_error,outer_mass_balance_error,max_current,max_mass_change,min_radial_discriminant,scenario,level,cells
3.95,789,7.776978708573523e-06,0.0027390288323891733,0.9576480318980489,0.9562020599683894,0.11618229540722326,4.882804007197836e-13,7.309127028155881e-18,5.9150269114878393e-08,0.039980888239402615,0.10902595256042916,0.00031138865933590554,0.006274721149586996,0.02441563448703139,0.0017971522434679244,0.0017838181195688207,-5.666013517341417e-06,0.00020183251122704777,0.0027974297345246812,1.5306938903757337e-24,zero_initial_drift,1,256
4.0,799,7.776978708573523e-06,0.0027359910564358414,0.9587427506385857,0.9573139710525241,0.1148550988522889,4.882878890359386e-13,7.490395070370281e-18,5.867383464237153e-08,0.03984731791477489,0.10863303822933665,0.0003133093254983054,0.006412969617588486,0.02482350312424124,0.00189847078129569,0.0018818942116661775,-5.929929360048991e-06,0.00020865905464648908,0.0028181672695531956,1.5307496118960898e-24,zero_initial_drift,1,256
0.0,0,7.776978708573523e-06,0.0027852330742767625,0.0,0.0,0.0,5.143925827478398e-14,0.0,0.0,0.046172567928932456,0.1328929543750343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6981417068201008e-26,zero_initial_drift,2,512
0.05,17,7.776978708573523e-06,0.0027852248018183194,0.6662934059976034,0.7771991220602399,0.23095098083425672,3.985198090944207e-13,1.0839643944654602e-23,2.024241055777976e-09,0.04617256754832662,0.1328929643094074,1.5685024658283496e-08,2.478919586709593e-10,4.910690650761062e-09,-2.874301506367914e-09,-6.320582612080329e-09,-1.519503967095659e-11,5.746223609457629e-07,1.5177872728089348e-06,1.2005963289922002e-24,zero_initial_drift,2,512
0.1,36,7.776978708573523e-06,0.002785199979586912,0.7430400035689029,0.8341002217427924,0.23948709433219809,4.325203211845515e-13,4.336709473406805e-23,7.828181331272895e-09,0.046172563796243,0.13289301096677805,1.2114742784742643e-07,3.869081925233885e-09,6.351923619820613e-08,-5.709180655539747e-09,-7.799118356142034e-09,-6.961872744959408e-11,1.1496113762078286e-06,6.063329733629885e-06,1.2005963288952126e-24,zero_initial_drift,2,512
0.15000000000000002,56,7.776978708573523e-06,0.0027851585861790756,0.7592837502165143,0.8433964732348458,0.23389154330513987,4.3252100636669026e-13,9.759474522426614e-23,1.6931209385768508e-08,0.046172546740749984,0.13289304395891277,3.934462000235844e-07,2.0847205219625132e-08,3.037384574802401e-07,-7.3848449127134945e-09,-9.320589888262469e-10,-1.6482851195043224e-10,1.7254245040811146e-06,1.361319644821446e-05,1.2006039318114575e-24,zero_initial_drift,2,512
0.2,76,7.776978708573523e-06,0.0027851005761544323,0.7620716505746408,0.8448142802915241,0.23229849361513896,4.3252169165009516e-13,1.7353447249959556e-22,2.878153304561914e-08,0.04617249718256325,0.13289291448074708,8.948422956422934e-07,7.041027642859588e-08,9.366153853451868e-07,-7.279057537477754e-09,1.413771326273593e-08,-3.025860950689463e-10,2.302707928907724e-06,2.4128711821336246e-05,1.200607733133105e-24,zero_initial_drift,2,512
0.25,96,7.776978708573523e-06,0.0027850258748507643,0.7639230060033849,0.845721710399282,0.2311130523923619,4.325223770306664e-13,2.711976347818283e-22,4.279880505476102e-08,0.046172384959976116,0.13289237689102973,1.6734428470727591e-06,1.827396911049485e-07,2.255848758421477e-06,-4.965399198764593e-09,3.70366271209856e-08,-4.846737733377182e-10,2.8822659027830977e-06,3.75570932829028e-05,1.2006115343960915e-24,zero_initial_drift,2,512
0.30000000000000004,116,7.776978708573523e-06,0.0027849343740313343,0.7653585343731157,0.8463373889578792,0.22989129721647603,4.3252306250427854e-13,3.905950668712317e-22,5.8405131233275055e-08,0.04617216838745142,0.13289109606419738,2.7645612537913762e-06,3.9954529151805125e-07,4.6318931778132065e-06,8.252691761497502e-11,6.788235809967761e-08,-7.15970366327312e-10,3.465189344861368e-06,5.383283829213381e-05,1.200619137166448e-24,zero_initial_drift,2,512
0.35000000000000003,136,7.776978708573523e-06,0.0027848259282651994,0.7665042439673253,0.8467676337530358,0.228703846821616,4.325237480667725e-13,5.317370738996984e-22,7.505991321310633e-08,0.04617179345781349,0.13288865188262033,4.192310269651476e-06,7.748609254356707e-07,8.509005940271068e-06,8.442382334534102e-09,1.0687742421503547e-07,-1.0014736540053804e-09,4.0530573877200465e-06,7.287564133823254e-05,1.2006229383181234e-24,zero_initial_drift,2,512
