regulator,proper,coordinate,radius,lapse,rho,pr,pt,polarization,radial_enthalpy,radial_enthalpy_tail,required_radial_enthalpy
8.0,-174.85693770891854,-4.748966789078518,5.056977684707704,0.849130280396575,-0.015083062342851311,0.015048085301924752,0.015094859303491356,0.027125890606910858,-3.497704092655929e-05,-2.7132343765316918e-06,-0.00047065866714995626
8.0,-174.7944379899085,-4.686467072300285,4.998489291414627,0.8491303803111795,-0.015087789278387246,0.015046915816631933,0.015100957307447677,0.02710476577182814,-4.0873461755313104e-05,-2.6984229645917526e-06,-0.0005096198477435175
8.0,-174.7319382708984,-4.623967357308146,4.9401260141825984,0.8491305465367495,-0.015093277937460401,0.015045549487707253,0.015107876490120612,0.027081306426859235,-4.772844975314827e-05,-2.690530094739432e-06,-0.0005536693970034428
8.0,-174.66943855188833,-4.561467645474863,4.881897079812131,0.8491308211098799,-0.015099741157485459,0.015043960236526729,0.01511578706846034,0.027055235079505923,-5.578092095872948e-05,-2.6775082978519764e-06,-0.000603527668007919
8.0,-174.60693883287826,-4.49896793918356,4.823812855932267,0.8491312714133252,-0.01510735216999445,0.015042110677568329,0.015124801506068984,0.02702623353021949,-6.524149242612132e-05,-2.6612954482891544e-06,-0.0006599962369345738
8.0,-174.54443911386818,-4.4364682425383455,4.765884990150109,0.8491320046330582,-0.015116438801801932,0.015039964590537774,0.015135158444289542,0.026993935586592847,-7.64742112641572e-05,-2.6462026112832855e-06,-0.000723961754330702
8.0,-174.4819393948581,-4.3739685625471605,4.708126559159736,0.8491331899592763,-0.015127245123609316,0.015037469916697658,0.015146974564085374,0.026957918350193014,-8.977520691165822e-05,-2.62821972343908e-06,-0.0007963990854963945
8.0,-174.41943967584803,-4.3114689110801425,4.65055222686424,0.8491350923853205,-0.015140242711473791,0.015034576278922733,0.01516053133409635,0.02691769203279711,-0.00010566643255105826,-2.6071390254624224e-06,-0.0008783745155810281
8.0,-174.35693995683795,-4.248969308076241,4.593178410213855,0.849138123710472,-0.015155692524518118,0.015031217820781317,0.015175870816140573,0.026872688164417194,-0.0001244747037368009,-2.5948155130902704e-06,-0.0009710492483673155
8.0,-174.29444023782787,-4.186469786752133,4.536023451152732,0.8491429188063363,-0.01517418800666281,0.015027338008040273,0.015193220565968751,0.026822246499600924,-0.00014684999862253807,-2.567867196107592e-06,-0.0010756849020550172
8.0,-174.2319405188178,-4.123970401986844,4.479107792859775,0.8491504485929051,-0.015195825874143169,0.015022850212208439,0.015212308728089277,0.02676560091125796,-0.0001729756619347298,-2.5550179932198817e-06,-0.0011936524979470873
8.0,-174.16944079980772,-4.061471243697747,4.422454158442457,0.849162185754984,-0.015221166961479463,0.015017706625287012,0.015233070326202906,0.026701865481219177,-0.0002034603361924514,-2.5283588201634557e-06,-0.001326448359424202
8.0,-174.10694108079764,-3.998972457989971,4.366087730499967,0.8491803453102924,-0.015249650933781547,0.015011837611780316,0.015254372595675296,0.02663002213112105,-0.00023781332200123115,-2.5131850203846578e-06,-0.0014757205591146433
8.0,-174.0444413617876,-3.9364742802890507,4.310036330624026,0.8492082299834882,-0.015281407311349787,0.015005212025639713,0.01527534559853184,0.026548912858626525,-0.00027619528571007357,-2.505976059246712e-06,-0.0016433118042080699
8.0,-173.9819416427775,-3.8739770867779857,4.2543305990681315,0.8492507201296489,-0.015314242241148194,0.014997871181487606,0.015293002854511312,0.026457239777843134,-0.0003163710596605883,-2.4812804055073865e-06,-0.0018313248658757752
8.0,-173.91944192376744,-3.811481473514058,4.199004176570815,0.8493149596046234,-0.0153470415702833,0.014989888276297596,0.01530479172135828,0.026353578934976647,-0.0003571532939857045,-2.4787620982801577e-06,-0.002042218425003412
8.0,-173.85694220475736,-3.7489883769754684,4.144093892675568,0.849411301994651,-0.01537462132571044,0.01498150547280025,0.015304576599947169,0.02623641320077031,-0.00039311585291018983,-2.4671200318320883e-06,-0.00227893955808759
8.0,-173.79444248574728,-3.6864992559850713,4.089639967712382,0.8495545946869042,-0.01539350040376563,0.014973102165211326,0.015287059625350853,0.026104192844000843,-0.0004203982385543037,-2.460809970157978e-06,-0.0025450979224813765
8.0,-173.7319427667372,-3.6240163635647864,4.035686238523795,0.8497658890242173,-0.015394374458343426,0.014965292445109026,0.015242025971994028,0.025955428878730796,-0.00042908201323440046,-2.4503760116953287e-06,-0.0028451788635853862
8.0,-173.66944304772713,-3.561543149040759,3.982280420320002,0.8500746693376874,-0.015370819621577285,0.014958979035512491,0.015161166343200883,0.025788826160360667,-0.00041184058606479404,-2.428858565871278e-06,-0.0031847839511838184
8.0,-173.60694332871708,-3.499084846437015,3.929474417610743,0.8505216865597611,-0.015310393755484665,0.014955345438390173,0.015031427412833554,0.025603453895038215,-0.00035504831709449146,-2.4204493295520887e-06,-0.003570867510298624
8.0,-173.544443609707,-3.436649325571781,3.877324694409192,0.8511624564819548,-0.015205137394738829,0.01495591557162593,0.01484343449562787,0.025398949101140482,-0.00024922182311289814,-2.3948307861286812e-06,-0.0040119175638992565
8.0,-173.48194389069693,-3.374248307616999,3.8258927059630077,0.8520714314367983,-0.01504501591434913,0.014962454608855749,0.014586822127624707,0.025175733339699656,-8.256130549338069e-05,-2.3500456033736727e-06,-0.004517997567416147
8.0,-173.41944417168685,-3.3118990763967497,3.775245379266643,0.8533467717062998,-0.014824632453780608,0.014976847206521319,0.014255852726008777,0.02493521779956963,0.00015221475274071125,-2.28633418717347e-06,-0.005100541349760771
8.0,-173.35694445267677,-3.2496268472814775,3.7254556063454625,0.8551155285877858,-0.014546480846340862,0.015000868406582706,0.013852227609052626,0.024679960430714198,0.00045438756024184304,-2.2172442498131207e-06,-0.0057717722414100696
8.0,-173.2944447336667,-3.187467979557267,3.676602683061218,0.8575389120608051,-0.014211839136251162,0.015035943492017144,0.013378219277494075,0.024413738053932127,0.0008241043557659818,-2.108863413883511e-06,-0.006543623268885568
8.0,-173.23194501465662,-3.125474220110611,3.6287725897483103,0.8608171703035852,-0.013843780169329554,0.015082774179356807,0.01285440169973924,0.02414150802194847,0.0012389940100272535,-1.9605131556394214e-06,-0.007426080071593745
8.0,-173.16944529564654,-3.0637181181689734,3.5820579743294814,0.8651934842008667,-0.013448913793206799,0.01514104417978809,0.012289637929998603,0.023869241694548186,0.0016921303865812913,-1.8354004730367915e-06,-0.00842495346634176
8.0,-173.10444558787606,-2.999851661324934,3.5347643743464676,0.8712201252879264,-0.013051309153407801,0.015212216926632756,0.011695843149801953,0.023593269226829888,0.0021609077732249547,-1.6570432120128567e-06,-0.009586109720143957
8.0,-173.03944588010557,-2.9365031535663584,3.4889011756198993,0.8791227248140455,-0.012677678889606244,0.015291173920369005,0.011108893639442162,0.023332515471031323,0.002613495030762761,-1.4585645308192373e-06,-0.010859941537597012
8.0,-172.97444617233512,-2.873874970311094,3.444588949779607,0.8893265208002381,-0.012356034887480487,0.015373676769860569,0.010556086572059222,0.023094978248002863,0.003017641882380082,-1.3066173547016228e-06,-0.012220506971704823
8.0,-172.90944646456464,-2.812226326433804,3.401948488244233,0.9022983546643033,-0.012101713661375697,0.015454799684679232,0.01005537872583477,0.022888231771395408,0.0033530860233035344,-1.1723231105541547e-06,-0.013626665570456368
8.0,-172.84194676803375,-2.7495845688908305,3.3595623601952305,0.919231750607886,-0.011914711582625664,0.015532022537898097,0.00960246752330556,0.022713392427173722,0.0036173109552724327,-1.0973366470410389e-06,-0.015075505993504063
8.0,-172.77194708274249,-2.686543645033442,3.317771169744554,0.9411241607469223,-0.011807092633230858,0.01559893027504393,0.009217519655773446,0.022581688276232588,0.0037918376418130725,-1.1130699911508274e-06,-0.016486778227147704
8.0,-172.7019473974512,-2.6259528625604176,3.278295808243509,0.9680530818992019,-0.011772494674586232,0.015647731507280962,0.008919294123583232,0.022505840878017866,0.00387523683269473,-1.2293191186340358e-06,-0.017717040025587466
8.0,-172.62444774587868,-2.5623200091966734,3.237393718170562,1.004464371022537,-0.011816812936135445,0.015677049699914767,0.008702879502975078,0.022491208009073563,0.0038602367637793223,-1.4989922983462588e-06,-0.01876702068761895
8.0,-172.5419481167854,-2.499173817124069,3.1971574800598885,1.0516202576972185,-0.011928428483375046,0.015678440951681975,0.008594645418026473,0.02255772154646288,0.0037500124683069284,-1.9563699669068353e-06,-0.019429413441967427
8.0,-172.4544485101713,-2.4378528174128524,3.1582094421599054,1.1118418524604237,-0.01209099497960256,0.015648344283681632,0.008605570734838558,0.022719525896476214,0.0035573493040790723,-2.674238332110379e-06,-0.019560510267997617
8.0,-172.3544489597552,-2.3750801194019386,3.118276683257456,1.1941843086503807,-0.01232890633670994,0.015581620970188968,0.008774271355637383,0.023013094797890488,0.003252714633479028,-3.5860964769560636e-06,-0.019008240906195496
8.0,-172.23944947677666,-2.3121115911076853,3.078039737877584,1.3069629338136457,-0.012685284356304814,0.015479116594660468,0.009170030287645518,0.02347851075859874,0.0027938322383556542,-4.793632841723948e-06,-0.01761394270883439
8.0,-172.10695007247529,-2.250413499745471,3.0384586057578966,1.4600788847958448,-0.013269019838907267,0.015359964927347088,0.009914049052515063,0.024151745598393004,0.0020909450884398217,-6.149236798740613e-06,-0.015387694725877317
8.0,-171.94445080304908,-2.1877592112104804,2.998288094175476,1.6783484133297102,-0.014204120651965593,0.015267136952941237,0.01117020596731743,0.025104657377631224,0.0010630163009756437,-7.625930094893082e-06,-0.012414133980666498
8.0,-171.74195171345644,-2.124891479904685,2.958304890375011,1.98855428708925,-0.015317949013482116,0.0152742322833319,0.012818688329020726,0.02633340605630062,-4.371673015021553e-05,-8.948411177162571e-06,-0.009136880982459307
8.0,-171.48695285989535,-2.062585195350809,2.919266250348466,2.421939339926853,-0.016013909983720594,0.015399311738933549,0.01421981370287127,0.027704690584787372,-0.0006145982447870457,-9.996397898819879e-06,-0.006164114274087774
8.0,-171.15445435476175,-1.9998461967587782,2.8806415915153916,3.029972139247574,-0.016050476727982748,0.015554922112873178,0.01490294591606494,0.029024479404090465,-0.0004955546151095697,-1.062693712212914e-05,-0.003852428661477534
8.0,-170.14695888431936,-1.875016588759204,2.805414751012293,4.976832270669509,-0.01571129949962946,0.015690218041242765,0.015080524948249158,0.030982398020493518,-2.108145838669584e-05,-1.0965105811128865e-05,-0.0013304837280218107
8.0,-168.39446676327688,-1.7499964394783956,2.7312750582877947,8.34975153887193,-0.0156843740961509,0.015713715681210418,0.015053171543169952,0.03231168207179294,2.9341585059516895e-05,-1.0671877636821915e-05,-0.00043522935693811153
8.0,-165.4694799136054,-1.6249882616536364,2.6577750092249994,13.633172556100874,-0.01572739650766043,0.015740652512607554,0.015030110562773653,0.033484453118553775,1.3256004947125727e-05,-1.0228499948231773e-05,-0.00014988099440380823
8.0,-160.93950027975524,-1.5000143116045557,2.585004290791843,21.139472350735733,-0.015772300163872537,0.015777659396560412,0.015016607517168205,0.034649442519461116,5.359232687875831e-06,-9.718382940083724e-06,-5.842226631205989e-05
8.0,-154.50452921047798,-1.3749945982402438,2.513379036282848,31.02545080406224,-0.015817942569638546,0.015820379372756765,0.015010100587975276,0.03580697357203087,2.436803118219255e-06,-9.237407435064617e-06,-2.642896126922676e-05
8.0,-146.09206703172202,-1.2500146286987144,2.4436341501634535,42.899888720308276,-0.015865664743940622,0.01586679457462135,0.01500654867411719,0.03692192560141039,1.1298306807280833e-06,-8.772691819123954e-06,-1.3374566075337671e-05
8.0,-135.82211320398665,-1.125006018569139,2.3765540241867456,54.72803834771048,-0.015915450863086752,0.015915971161801268,0.01500265438060342,0.03792258145702521,5.202987145153104e-07,-8.27806879972987e-06,-6.976890984351954e-06
8.0,-123.94216661455174,-0.9999953655531924,2.313057663577295,62.98446613069052,-0.015966699820065464,0.015966878658057553,0.0149968653580139,0.03873001449811754,1.7883799208889828e-07,-7.8922582499217e-06,-3.5574277478730987e-06
8.0,-110.74222595962408,-0.8750086698749148,2.2540989860442613,65.93773792845965,-0.01601833313004231,0.016018488722094,0.014989780758204192,0.03933238815467472,1.555920516906062e-07,-7.477183346521967e-06,-1.93229479041393e-06
8.0,-96.49229002532716,-0.7499906658825329,2.2005965590560956,65.52490055736071,-0.016069074674568775,0.016069302123033605,0.014983019139603393,0.03980032058354749,2.2744846482972148e-07,-7.101827263994809e-06,-1.3999798301224387e-06
8.0,-81.4398576989409,-0.6250011051880997,2.153489853844152,64.64392644195388,-0.016117242846845674,0.016117446119160873,0.014977328261505865,0.040212938893160445,2.0327231519887135e-07,-6.854392103837285e-06,-1.3420119996995078e-06
8.0,-65.77992810377674,-0.49999581336197735,2.1136131340339395,64.59507339390287,-0.016160754021004562,0.016160996692154803,0.014972470701283427,0.0405901729374162,2.426711502405421e-07,-6.561445994868875e-06,-1.3710518152795087e-06
8.0,-49.67750049802123,-0.3749905176950947,2.081730853538309,65.22775819824268,-0.016197509757911576,0.016197749073747398,0.014968376781873202,0.04089583111096613,2.393158358218739e-07,-6.350109638609215e-06,-1.370223357156225e-06
8.0,-33.26507428597574,-0.24999183093190952,2.058476535966739,66.00544064165102,-0.016225532433657975,0.01622566996990252,0.014965184396882871,0.041079238055824495,1.3753624454604374e-07,-6.293252881520974e-06,-1.3519538332451564e-06
8.0,-16.647648995577242,-0.12499593316702537,2.04432570080656,66.73761792590717,-0.016242997380393,0.016243222571288077,0.014962782822987075,0.04110683584202185,2.2519089507705425e-07,-6.139078961071465e-06,-1.3403791078361177e-06
8.0,-0.00022384005387721118,-1.6956321005301652e-06,2.0395751057921556,69.34321020100333,-0.016248576773201125,0.016249192294620306,0.0149581351777334,0.0410381145531996,6.155214191810865e-07,-6.110219909329855e-06,-1.364012486961344e-06
8.0,15.834704968338514,0.12499843220427848,2.0443265383352656,85.20703861389893,-0.01624323419685012,0.016243046427440615,0.014965839448408737,0.04134188756013577,-1.8776940950357424e-07,-6.19996845116379e-06,-1.7115553987648996e-06
8.0,28.199649377291564,0.24998546780182854,2.058482870179454,81.0537986556697,-0.016235697136616677,0.016225238767163832,0.015070076377608722,0.040955998455026,-1.0458369452844701e-05,-6.2773748422390905e-06,-1.5385392282416324e-05
8.0,33.959623481259996,0.3749595640364659,2.0818761295342694,27.074486125974236,-0.016207457836121406,0.016158060377686696,0.014710614507887375,0.03687565135592675,-4.939745843470997e-05,-6.304838934219176e-06,-0.0003319158612653892
8.0,35.74961543370853,0.49998254507588685,2.1145303268519036,11.228197892377537,-0.015568874668038142,0.015898646724292698,0.012439433753836993,0.03198802911719053,0.0003297720562545556,-6.430465561608577e-06,-0.0018441762168259516
8.0,36.577111713401905,0.6250156567256536,2.154550253802696,7.986734261762148,-0.015135919060761126,0.01601211718634857,0.011842151735973586,0.029980556212431737,0.0008761981255874449,-6.619044519375634e-06,-0.0017569466635964223
8.0,37.214608847304646,0.7500966739037448,2.201107108549454,7.796822641187312,-0.015967910578946476,0.01589337353724938,0.013069749075344746,0.029963037763604816,-7.453704169709668e-05,-7.071250793227557e-06,-0.0003346030257703617
8.0,37.84460601492623,0.8752073026594881,2.253671664992749,8.991981008333006,-0.015262639142743839,0.01571358481858564,0.011986652873904415,0.030077033316085498,0.0004509456758418004,-7.579231596949508e-06,0.0015143205210422462
8.0,38.64460241825515,1.0001044027604635,2.3119478526480184,13.494477563078988,-0.015805476064914226,0.015472904068453544,0.013025602986616586,0.03190632083709045,-0.0003325719964606816,-8.174254053268252e-06,0.0024164176194539063
8.0,40.259595157475474,1.1249786291690198,2.3762047523667835,29.307134061498587,-0.015969040691949016,0.015824326115189916,0.014869052867798906,0.035210418505693425,-0.00014471457675909946,-8.346907527924291e-06,0.0006716425763007416
8.0,44.494576117598115,1.249991680204491,2.4435917704385806,59.39112836994419,-0.015887560931554877,0.015864049620184114,0.01523534011280575,0.03682066616674549,-2.3511311370762872e-05,-8.769536620833734e-06,3.063017023180285e-05
8.0,51.15454617531162,1.3750057945463363,2.513378578806501,39.89679194464412,-0.015817335311152123,0.015820901298819003,0.014982389146634531,0.03513545404847489,3.56598766687935e-06,-9.229935085806071e-06,-3.7440150201889684e-05
8.0,57.35201831235054,1.5000202054836198,2.585006152566621,21.90134009325574,-0.015769609648441943,0.015778417030556463,0.014972441398207538,0.0333115471950713,8.807382114520146e-06,-9.70030033225627e-06,-6.408700709736263e-05
8.0,61.876997968679916,1.6249781788421458,2.657768943842011,13.668280827717304,-0.01572766295190022,0.01574105791492023,0.01502385413990516,0.03186600423321515,1.3394963020007394e-05,-1.023787939732229e-05,-0.00015064092372406128
8.0,64.8044848071118,1.749955813522063,2.7312511731185825,8.352008590728255,-0.015703809031980882,0.015709355067215037,0.015072015294515552,0.030332899926286946,5.546035234154506e-06,-1.0677847033243233e-05,-0.00043508703884527836
8.0,66.55697692815426,1.87490137511402,2.8053461047297827,4.979213347975878,-0.015814091917207045,0.015314107112311327,0.01509675487257077,0.027769267532182333,-0.000499984804895718,-1.0939002774621936e-05,-0.001329071891231882
8.0,67.56697238735705,2.0000502964575357,2.880766245501674,3.027657486711599,-0.0140974232556937,0.012319601938566332,0.01245222673224672,0.021878353638945892,-0.0017778213171273684,-1.0632184220203788e-05,-0.0038586687763500645
8.0,67.89697090373028,2.06231087597167,2.9190959239973298,2.4241861248117096,-0.011631356900322057,0.009870715354506784,0.009226506764076815,0.018093120876350694,-0.0017606415458152735,-1.0006521908129104e-05,-0.006152341307889544
8.0,68.1544697460518,2.125231808014495,2.9585199455133884,1.986567435792409,-0.008297371198037664,0.0075297772530530825,0.005331527141672019,0.014454481494154015,-0.0007675939449845815,-8.947293763149578e-06,-0.009154373183867257
8.0,68.354468846884,2.1873165888891193,2.9980050999670294,1.6801753626559188,-0.0050516777087871445,0.0057364189588608346,0.0019536310762866826,0.011435289601795299,0.00068474125007369,-7.631699916630667e-06,-0.012391443986219192
8.0,68.51696811631024,2.249871252234848,3.03811048351904,1.4616630783661293,-0.002656226737995923,0.004456812300225118,-0.00026678114539816986,0.009062673961783998,0.0018005855622291954,-6.160444081947569e-06,-0.015364627903793983
8.0,68.65196750937196,2.312734963711542,3.078439036648642,1.3056579603679819,-0.0012210665102823039,0.0035463232726012164,-0.0014075798587187714,0.007259905855923257,0.0023252567623189124,-4.7574593444408075e-06,-0.01763215329814176
8.0,68.76446700359008,2.374330855419227,3.1177990836129523,1.195326385818369,-0.0004648736149770044,0.0028845821181909563,-0.0018606172179237842,0.0059174610237854915,0.002419708503213952,-3.6046512338890924e-06,-0.018996826282030567
8.0,68.86446655400624,2.4370052830784252,3.1576710766493274,1.1127979656394555,-3.328481327599989e-05,0.002364107379304396,-0.0019920871204886573,0.0048585221360142525,0.002330822566028396,-2.68301125544783e-06,-0.01955804380166814
8.0,68.95446614938072,2.500076347199319,3.1977311382267843,1.0508515861865582,0.00023890518909058735,0.0019503030172418512,-0.0019754874661870618,0.004014845981161279,0.0021892082063324388,-1.970868575452492e-06,-0.019423328647602024
8.0,69.03696577847404,2.5632967878958186,3.238018299649571,1.0038298690002598,0.00046787170014224834,0.0016182751739355979,-0.001925051773125996,0.003330559235441966,0.0020861468740778462,-1.5067919647724633e-06,-0.018753422371769725
8.0,69.11196544128609,2.6248773486549,3.2776003030484566,0.9685929618760061,0.000662072086457571,0.0013564174070247374,-0.001866129249708937,0.002780059948448332,0.0020184894934823084,-1.2330405321919402e-06,-0.01773718518808687
8.0,69.18446511533779,2.687629633650827,3.3184844491190457,0.9406986381139094,0.0008458943251374771,0.0011383574146395432,-0.0018152839175518722,0.002310517945561506,0.0019842517397770203,-1.1047873815737825e-06,-0.016463326856065816
8.0,69.25446480062908,2.7507090105794143,3.3603153160478936,0.9188889620993288,0.001013213391776375,0.0009579568877125625,-0.0017747776823580693,0.0019136233130057187,0.0019711702794889376,-1.088576240171339e-06,-0.015049678164769584
8.0,69.32196449715997,2.813379760971473,3.402737630894488,0.9020247007119824,0.0011504860840388233,0.0008087202644063532,-0.0017364426466806868,0.0015816270112572102,0.0019592063484451766,-1.1968781878953237e-06,-0.013600004575073417
8.0,69.38696420493045,2.8750496701920065,3.445410768446483,0.8891096780855182,0.0012400529241252058,0.0006847383029539401,-0.0016853765681931411,0.0013071428163381983,0.0019247912270791458,-1.3164683786542223e-06,-0.012194234396286082
8.0,69.45196391270093,2.9376936739214248,3.489753412459514,0.8789535551811736,0.0012787598815031148,0.0005772396980336099,-0.0016118107729077113,0.001074795487420565,0.0018559995795367247,-1.4926736993572341e-06,-0.01083497371484497
8.0,69.51696362047142,3.001053669439097,3.5356447377261846,0.8710901816113135,0.0012517132651033254,0.000484034848152384,-0.001501286064392255,0.000881750931455766,0.0017357481132557093,-1.6551117037955107e-06,-0.009563076683762337
8.0,69.57946333948149,3.0624640389523488,3.5811192542911683,0.8652959174033744,0.0011801270826138797,0.0004064146324645681,-0.0013703185738345698,0.0007298867195669968,0.0015865417150784477,-1.8294030814193366e-06,-0.008446504571644782
8.0,69.64196305849157,3.1242143701404683,3.627810154572698,0.8608944100156443,0.0010550441067771503,0.0003395756427163096,-0.0012060348086503803,0.000607328173642238,0.0013946197494934599,-1.979896201422685e-06,-0.007445243754766391
8.0,69.706962766262,3.1886875523440272,3.67755272687415,0.85748380213553,0.0009033537033728356,0.00028066285569891417,-0.0010259230196898522,0.0005064979021017674,0.0011840165590717498,-2.1158843447784117e-06,-0.006527424683220574
8.0,69.76946248527207,3.2508490866870563,3.726424858104377,0.8550750703984762,0.0007438356525425674,0.00023341516927385017,-0.0008491704329146622,0.0004307198165366949,0.0009772508218164175,-2.2066410049531563e-06,-0.005757655868474013
8.0,69.83196220428215,3.3131231357964657,3.776232217570161,0.8533174375853461,0.0005919604339363592,0.00019444786811051047,-0.0006848780311490337,0.0003714906462672789,0.0007864083020468697,-2.2859558652128976e-06,-0.005088285165341911
8.0,69.89446192329223,3.3754735964823652,3.8268956386216115,0.8520504138341586,0.00045497510425567423,0.0001627261053237544,-0.0005388222340910135,0.00032503381344109304,0.0006177012095794287,-2.3548527450520545e-06,-0.0045073598284770325
8.0,69.9569616423023,3.437875437026822,3.8783423509487718,0.8511475664585514,0.0003417036921206287,0.00013714413132902078,-0.0004178060380915742,0.00028811192715934606,0.0004788478234496495,-2.39061454644096e-06,-0.004002663435856122
8.0,70.01946136131238,3.500311503237728,3.9305055398305813,0.8505112498537614,0.0002536053339142415,0.00011657783575292049,-0.00032250920573316316,0.0002581050542661058,0.000370183169667162,-2.4134661537417885e-06,-0.003562784943847903
8.0,70.08196108032246,3.5627701642063245,3.983323852567615,0.8500674278493348,0.0001884952845475445,0.00010000238494593431,-0.0002506074434816821,0.00023300751167346396,0.0002884976694934788,-2.428001256113243e-06,-0.0031776908550161295
8.0,70.14446079933253,3.6252436122066594,4.0367409186710335,0.8497609126917901,0.00014474317659208857,8.651326728969085e-05,-0.0002000674820456431,0.00021136609925777295,0.00023125644388177942,-2.4418910614005805e-06,-0.0028389243103017847
8.0,70.20696051834261,3.6877266554590826,4.090704919279569,0.8495512062045938,0.00011530072739626235,7.538319595360143e-05,-0.00016433964044305224,0.00019218583009137776,0.00019068392334986378,-2.457492157419466e-06,-0.0025395595759136326
8.0,70.26946023735269,3.7502158730829787,4.145168218177788,0.8494090148858024,9.865418449786734e-05,6.60609127716778e-05,-0.00014160141209343358,0.00017482286668962484,0.00016471509726954513,-2.4641656586917043e-06,-0.0022740193812045987
8.0,70.33195995636277,3.812709031022995,4.200087051942539,0.8493134288701074,8.814447895672364e-05,5.811326066811851e-05,-0.00012567724694058987,0.00015888627471395429,0.00014625773962484215,-2.4659104733228624e-06,-0.0020378378323999582
8.0,70.39445967537284,3.8752046829832123,4.255421268924528,0.8492497039617601,8.311003310324737e-05,5.123464591839737e-05,-0.00011563479946467337,0.00014415211857182002,0.00013434467902164474,-2.4788362560395676e-06,-0.0018274202312074984
8.0,70.45695939438292,3.937701900682843,4.311134104102321,0.8492075607427503,7.96079305472522e-05,4.521287715266502e-05,-0.00010780838115510154,0.00013050007755361352,0.00012482080769991722,-2.492919589770555e-06,-0.0016398306259918492
8.0,70.519459113393,4.000200093381721,4.367191977457114,0.8491799079596476,7.72857252276761e-05,3.9900197657595824e-05,-0.00010162146479451004,0.00011786560054476958,0.00011718592288527193,-2.5071697889773337e-06,-0.0014726184784874543
8.0,70.58195883240307,4.062698888313755,4.4235643058396,0.8491619021132117,7.491182564423168e-05,3.518587448012844e-05,-9.59617188558192e-05,0.00010621027470188513,0.00011009770012436013,-2.5238470016105193e-06,-0.001323686932749916
8.0,70.64445855141315,4.125198052230056,4.4802233212223275,0.8491502660132436,7.203299036777515e-05,3.1000870685502776e-05,-9.020378550892203e-05,9.550333159105653e-05,0.00010303386105327793,-2.5346189123348663e-06,-0.0011911976534016314
8.0,70.70695827042323,4.187697440400842,4.537143891046066,0.8491428021484738,6.987069894044562e-05,2.7270500171582105e-05,-8.56011628947119e-05,8.571172807716475e-05,9.714119911202773e-05,-2.5511970692218118e-06,-0.0010735058936711447
8.0,70.7694579894333,4.250196963769187,4.5943033387152745,0.8491380497186236,6.339878427751651e-05,2.3968517923383378e-05,-7.702151963132712e-05,7.680243351476529e-05,8.736730220089989e-05,-2.57736053564759e-06,-0.0009691180074094602
8.0,70.83195770844338,4.31269656799035,4.6516812640401755,0.849135045796261,6.161405029237225e-05,2.1018838168031516e-05,-7.343472842519369e-05,6.871190857420394e-05,8.263288846040376e-05,-2.5945996520110933e-06,-0.0008766652432439658
8.0,70.8944574274534,4.375196220176749,4.709259364574391,0.8491331608366228,5.542543454159233e-05,1.8433743865909968e-05,-6.570002863049289e-05,6.140995403680947e-05,7.38591784075023e-05,-2.617502186338349e-06,-0.0007948880303570815
8.0,70.95695714646348,4.437695900589353,4.767021259440678,0.8491319865597518,5.207873432745298e-05,1.6123188030530675e-05,-6.101815107907601e-05,5.4824922220397564e-05,6.820192235798366e-05,-2.63168015850453e-06,-0.0007226270691941764
8.0,71.01945686547356,4.500195597479445,4.824952317486766,0.8491312602777225,4.722805190720514e-05,1.4114730731004644e-05,-5.502998680426916e-05,4.891099806632192e-05,6.134278263820978e-05,-2.646927422169846e-06,-0.0006588179052651687
8.0,71.08195658448363,4.562695303911884,4.883039491584447,0.8491308142980017,4.3042110091481774e-05,1.231824962700376e-05,-4.985223613906571e-05,4.360492887855888e-05,5.5360359718485534e-05,-2.657508305802908e-06,-0.0006024874322808385
8.0,71.14445630349371,4.6251950158259145,4.9412711606731285,0.8491305423995832,3.95067298422786e-05,1.0765318484255498e-05,-4.5470955913438124e-05,3.885344262127839e-05,5.0272048326534095e-05,-2.6686581695811147e-06,-0.000552750706116281
8.0,71.20695602250379,4.687694730864025,4.999636980838623,0.8491303778164307,3.50838213226884e-05,9.377807877070988e-06,-4.030334385002199e-05,3.460533254690751e-05,4.4461629199759386e-05,-2.6841090091371103e-06,-0.0005088077816577542
8.0,71.26945574151387,4.750194447668217,5.0581277463663445,0.8491302789029477,3.2545107081096656e-05,8.184887909912534e-06,-3.712842353762255e-05,3.0806594812133e-05,4.072999499100919e-05,-2.6889789074466733e-06,-0.0004699398640091026
8.0,71.33195546052394,4.812694165462441,5.116735261356452,0.8491302198800365,2.832456585849066e-05,7.124025108521119e-06,-3.234705476426472e-05,2.7418018746115423e-05,3.544859096701178e-05,-2.6908640870669747e-06,-0.00043550506783654756
8.0,71.39445517953402,4.875193883807647,5.175452222165805,0.8491301849109918,2.6431575654421312e-05,6.204648947047084e-06,-2.997166022488396e-05,2.4389472917719013e-05,3.2636224601468396e-05,-2.6983986030850798e-06,-0.00040493348355235105
8.0,71.4569548985441,4.937693602457052,5.234272110659958,0.8491301643403637,2.2696149799361637e-05,5.392886291176414e-06,-2.5809840184274973e-05,2.1691503690617745e-05,2.808903609053805e-05,-2.70217565633678e-06,-0.0003777220108655012
